Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
341,Randy Breuer,1960-10-11,60.0,17.0,14.43,1.8,3.71,0.48,0.0,0.0,0,1.8,3.71,0.48,12.6,0.8,1.37,0.58,0.9,2.06,2.96,0.47,0.31,0.73,0.41,2.07,4.34
