Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1985,25.0,582,POR,Portland Trail Blazers,22.0,NBA,PG,78.0,1462.0,12.5,0.52,0.16,0.27,3.1,8.4,5.7,21.2,2.4,0.3,17.3,17.5,0.9,1.4,2.3,0.08,-0.8,0.0,-0.8,0.4
1986,25.0,582,POR,Portland Trail Blazers,23.0,NBA,PG,81.0,1868.0,12.7,0.53,0.14,0.28,2.5,8.3,5.4,18.0,2.8,0.3,14.7,16.6,1.6,1.7,3.3,0.08,-0.8,0.8,0.0,0.9
1987,31.0,582,TOT,Total After Trade,24.0,NBA,PG,70.0,1322.0,11.6,0.48,0.04,0.27,2.0,7.3,4.7,22.1,2.1,0.5,13.6,16.4,0.6,1.1,1.7,0.06,-1.6,0.4,-1.2,0.3
1987,5.0,582,CHI,Charlotte Bobcats,24.0,NBA,PG,27.0,473.0,9.8,0.41,0.06,0.28,2.1,8.1,5.0,26.5,2.0,0.8,16.7,17.0,-0.3,0.4,0.2,0.02,-2.8,0.1,-2.7,-0.1
1987,23.0,582,PHI,Philadelphia 76Ers,24.0,NBA,PG,43.0,849.0,12.6,0.51,0.03,0.27,1.9,6.9,4.5,19.6,2.2,0.4,11.8,16.0,0.9,0.6,1.5,0.08,-0.9,0.5,-0.4,0.4
1988,31.0,582,TOT,Total After Trade,25.0,NBA,PG,68.0,1513.0,12.8,0.5,0.02,0.22,4.3,8.6,6.4,24.4,2.0,0.5,15.4,15.6,1.2,1.4,2.6,0.08,-0.4,0.7,0.4,0.9
1988,23.0,582,PHI,Philadelphia 76Ers,25.0,NBA,PG,12.0,152.0,8.1,0.42,0.0,0.22,5.3,8.4,6.9,24.1,2.0,0.0,20.0,15.3,-0.1,0.1,0.0,0.0,-3.7,0.0,-3.8,-0.1
1988,,582,WSB,None,25.0,NBA,PG,56.0,1361.0,13.4,0.51,0.02,0.21,4.1,8.6,6.4,24.5,2.0,0.6,14.9,15.6,1.3,1.3,2.5,0.09,0.0,0.8,0.9,1.0
1989,,582,WSB,None,26.0,NBA,PG,80.0,1425.0,14.1,0.5,0.06,0.36,4.6,9.6,7.0,21.2,2.3,0.6,10.8,16.7,1.8,1.3,3.1,0.1,-0.6,1.0,0.5,0.9
1990,,582,WSB,None,27.0,NBA,PG,73.0,977.0,15.9,0.53,0.02,0.32,6.0,13.5,9.7,19.9,2.3,0.6,10.1,15.8,1.7,1.0,2.7,0.13,0.2,1.3,1.5,0.9
1991,26.0,582,SAC,Sacramento Kings,28.0,NBA,PG,19.0,251.0,9.5,0.48,0.25,0.18,2.2,9.7,5.9,21.3,2.2,0.3,15.4,12.4,0.1,0.2,0.3,0.05,-3.3,0.9,-2.4,0.0
1995,6.0,582,CLE,Cleveland Cavaliers,32.0,NBA,PG,57.0,752.0,11.3,0.49,0.21,0.42,2.1,7.9,4.9,22.3,2.3,0.6,15.2,15.1,0.4,1.0,1.4,0.09,-2.4,1.5,-1.0,0.2
