Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1986,26,2884,SAC,Sacramento Kings,Otis Thorpe,"August 5, 1962",23.0,NBA,PF,3.0,0.0,35.0,4.4,18.9,0.23,0.0,0.0,,4.4,18.9,0.23,8.7,18.9,0.46,11.7,5.8,17.5,0.0,0.0,1.5,1.5,5.8,17.5,89.0,120.0
1989,11,2884,HOU,Houston Rockets,Otis Thorpe,"August 5, 1962",26.0,NBA,PF,4.0,4.0,152.0,7.7,11.9,0.65,0.0,0.0,,7.7,11.9,0.65,5.1,6.8,0.76,1.9,4.5,6.4,3.9,1.6,0.3,4.8,5.5,20.6,111.0,111.0
1990,11,2884,HOU,Houston Rockets,Otis Thorpe,"August 5, 1962",27.0,NBA,PF,4.0,4.0,164.0,8.5,14.2,0.6,0.0,0.0,,8.5,14.2,0.6,8.2,12.0,0.68,4.4,6.0,10.4,2.2,1.6,0.0,2.8,3.8,25.3,125.0,116.0
1991,11,2884,HOU,Houston Rockets,Otis Thorpe,"August 5, 1962",28.0,NBA,PF,3.0,3.0,116.0,10.0,17.3,0.58,0.0,0.0,,10.0,17.3,0.58,1.4,2.7,0.5,3.2,8.2,11.4,3.6,0.9,0.0,2.7,3.6,21.4,111.0,111.0
1993,11,2884,HOU,Houston Rockets,Otis Thorpe,"August 5, 1962",30.0,NBA,PF,12.0,12.0,419.0,9.2,14.5,0.64,0.0,0.0,,9.2,14.5,0.64,3.5,5.4,0.65,4.5,8.4,13.0,3.9,0.8,0.1,2.1,4.4,21.9,128.0,107.0
1994,11,2884,HOU,Houston Rockets,Otis Thorpe,"August 5, 1962",31.0,NBA,PF,23.0,23.0,854.0,6.9,12.1,0.57,0.1,0.1,0.5,6.9,12.0,0.57,2.4,4.2,0.57,4.3,10.0,14.3,3.4,0.8,0.6,2.3,5.4,16.3,115.0,104.0
1995,25,2884,POR,Portland Trail Blazers,Otis Thorpe,"August 5, 1962",32.0,NBA,PF,3.0,0.0,66.0,9.6,16.7,0.57,0.0,0.0,,9.6,16.7,0.57,5.6,8.0,0.7,4.0,6.4,10.4,1.6,0.0,0.0,2.4,9.6,24.7,119.0,130.0
1996,9,2884,DET,Detroit Pistons,Otis Thorpe,"August 5, 1962",33.0,NBA,PF,3.0,3.0,101.0,7.5,13.8,0.54,0.0,0.0,,7.5,13.8,0.54,5.2,6.9,0.75,8.0,12.1,20.1,4.0,0.0,0.0,4.0,5.2,20.1,118.0,120.0
1997,9,2884,DET,Detroit Pistons,Otis Thorpe,"August 5, 1962",34.0,NBA,C,5.0,5.0,152.0,8.0,15.7,0.51,0.0,0.0,,8.0,15.7,0.51,2.7,3.4,0.78,4.6,7.7,12.3,1.5,0.8,0.0,3.4,8.0,18.8,103.0,108.0
2000,16,2884,MIA,Miami Heat,Otis Thorpe,"August 5, 1962",37.0,NBA,PF,10.0,0.0,136.0,5.4,11.3,0.48,0.0,0.4,0.0,5.4,10.8,0.5,2.9,5.8,0.5,2.5,9.6,12.1,1.3,0.0,0.8,4.6,12.1,13.8,81.0,97.0
2001,4,2884,CHO,Charlotte Hornets,Otis Thorpe,"August 5, 1962",38.0,NBA,PF,8.0,0.0,57.0,1.9,8.6,0.22,0.0,0.0,,1.9,8.6,0.22,0.0,0.0,,5.7,10.5,16.2,0.0,0.0,0.0,1.9,7.6,3.8,69.0,104.0
