Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
322,39.0,39.0,250.0,5.24,12.8,0.41,1.16,4.76,0.24,4.1,8.02,0.51,1.72,2.02,0.85,1.0,2.34,3.36,1.38,1.3,0.48,1.44,2.58,13.38
