Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1988,22.0,CHI,NBA,SF,10.0,6.0,294.0,5.6,12.1,0.465,0.4,0.7,0.5,5.3,11.4,0.462,0.6,0.9,0.714,2.9,3.4,6.4,2.9,1.0,1.0,3.2,4.0,12.2
1989,23.0,CHI,NBA,SF,17.0,17.0,619.0,4.9,10.6,0.462,1.3,3.3,0.393,3.6,7.3,0.492,1.9,2.9,0.64,2.0,5.5,7.5,3.9,1.3,0.9,2.4,3.7,12.9
1990,24.0,CHI,NBA,SF,15.0,14.0,612.0,6.1,12.4,0.495,0.6,1.8,0.323,5.5,10.5,0.525,4.2,5.9,0.71,1.9,4.4,6.4,4.9,1.8,1.1,2.9,3.6,17.0
1991,25.0,CHI,NBA,SF,17.0,17.0,704.0,7.3,14.4,0.504,0.2,0.9,0.235,7.1,13.6,0.521,4.1,5.2,0.792,1.9,5.8,7.7,5.1,2.1,1.0,2.8,3.0,18.8
1992,26.0,CHI,NBA,SF,22.0,22.0,899.0,6.1,13.0,0.468,0.2,1.0,0.25,5.8,12.1,0.485,4.7,6.2,0.761,2.4,5.4,7.7,5.9,1.6,1.0,2.8,2.9,17.1
1993,27.0,CHI,NBA,SF,19.0,19.0,789.0,6.9,14.9,0.465,0.1,0.8,0.176,6.8,14.1,0.481,3.4,5.3,0.638,1.7,4.3,6.0,4.9,1.9,0.6,3.2,2.8,17.4
1994,28.0,CHI,NBA,SF,10.0,10.0,384.0,8.0,18.4,0.434,1.1,4.2,0.267,6.8,14.2,0.483,4.3,4.9,0.885,1.6,6.2,7.8,4.3,2.3,0.7,3.5,3.1,21.4
1995,29.0,CHI,NBA,SF,10.0,10.0,396.0,5.3,11.9,0.443,1.3,3.5,0.368,4.0,8.5,0.473,4.4,6.5,0.676,2.2,5.6,7.8,5.3,1.3,0.9,2.5,3.6,16.2
1996,30.0,CHI,NBA,SF,18.0,18.0,742.0,5.4,13.9,0.39,1.5,5.1,0.286,4.0,8.8,0.451,2.5,3.9,0.638,3.0,4.4,7.4,5.2,2.3,0.8,2.0,2.5,14.8
1997,31.0,CHI,NBA,SF,19.0,19.0,753.0,6.2,14.8,0.417,1.9,5.4,0.345,4.3,9.4,0.459,3.3,4.1,0.791,1.7,4.4,6.2,3.4,1.3,0.9,2.6,2.3,17.5
1998,32.0,CHI,NBA,SF,21.0,21.0,836.0,5.3,12.7,0.415,0.8,3.4,0.228,4.5,9.3,0.484,3.9,5.8,0.679,2.1,4.3,6.5,4.7,1.9,0.9,2.2,2.8,15.2
1999,33.0,HOU,NBA,SF,4.0,4.0,172.0,4.8,14.7,0.329,1.3,4.6,0.273,3.6,10.0,0.354,4.4,5.4,0.808,4.2,5.7,9.8,4.6,1.5,0.6,2.7,2.5,15.3
2001,35.0,POR,NBA,SF,3.0,3.0,117.0,4.9,11.7,0.421,0.9,5.2,0.176,4.0,6.5,0.619,1.8,2.8,0.667,0.6,4.6,5.2,2.2,2.5,0.6,3.7,4.3,12.6
2002,36.0,POR,NBA,SF,3.0,3.0,99.0,6.5,14.2,0.462,2.2,4.0,0.545,4.4,10.2,0.429,2.5,2.9,0.875,2.9,7.3,10.2,6.2,1.5,0.7,3.6,5.1,17.8
2003,37.0,POR,NBA,SF,4.0,1.0,75.0,4.3,10.6,0.409,1.4,4.3,0.333,2.9,6.2,0.462,1.0,1.0,1.0,1.0,4.3,5.3,6.2,0.0,0.0,3.4,3.8,11.0
