Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1996,29,839,UTA,Utah Jazz,23.0,NBA,PG,18.0,0.0,202.0,4.4,11.6,0.38,0.8,2.5,0.33,3.6,9.1,0.39,5.0,6.1,0.82,1.1,5.0,6.1,12.2,0.8,0.6,3.0,8.0,14.7,,114.0,104.0
1997,29,839,UTA,Utah Jazz,24.0,NBA,PG,20.0,0.0,217.0,9.7,19.4,0.5,2.3,4.9,0.47,7.4,14.6,0.51,6.9,7.2,0.96,1.0,3.6,4.6,10.2,0.8,0.0,4.3,6.9,28.6,,121.0,112.0
1998,29,839,UTA,Utah Jazz,25.0,NBA,PG,20.0,0.0,366.0,7.0,19.1,0.37,1.2,4.1,0.3,5.8,15.0,0.39,1.8,2.0,0.92,0.6,5.5,6.1,12.4,1.8,0.8,4.7,6.4,17.2,,90.0,101.0
1999,29,839,UTA,Utah Jazz,26.0,NBA,PG,11.0,0.0,241.0,6.0,16.4,0.37,1.2,5.5,0.21,4.8,10.8,0.45,5.5,6.7,0.83,0.7,3.9,4.6,7.4,1.6,0.7,4.6,6.2,18.7,,93.0,102.0
2001,7,839,DAL,Dallas Mavericks,28.0,NBA,SG,9.0,0.0,194.0,5.3,14.8,0.36,2.8,7.3,0.38,2.5,7.6,0.33,1.1,1.1,1.0,0.3,3.1,3.4,4.8,1.4,0.3,3.6,5.0,14.5,,88.0,112.0
