Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2005,22,1339,ORL,Orlando Magic,Dwight Howard,"December 8, 1985",19.0,NBA,PF,82.0,2670.0,17.2,0.57,0.0,0.61,12.2,22.2,17.3,4.4,1.5,3.6,16.1,16.7,3.8,3.5,7.3,0.13,0.1,-0.1,0.0,1.4
2006,22,1339,ORL,Orlando Magic,Dwight Howard,"December 8, 1985",20.0,NBA,PF,82.0,3021.0,19.3,0.56,0.0,0.68,12.1,29.2,20.9,7.2,1.2,3.0,15.9,21.3,4.2,4.4,8.6,0.14,1.1,-0.1,1.0,2.3
2007,22,1339,ORL,Orlando Magic,Dwight Howard,"December 8, 1985",21.0,NBA,C,82.0,3023.0,21.1,0.62,0.0,0.76,11.8,28.9,20.5,9.5,1.2,4.2,21.4,22.7,3.9,5.8,9.7,0.15,1.7,1.1,2.8,3.7
2008,22,1339,ORL,Orlando Magic,Dwight Howard,"December 8, 1985",22.0,NBA,C,82.0,3088.0,22.9,0.62,0.0,0.92,10.9,31.6,21.7,6.1,1.2,4.2,16.1,24.2,6.4,6.4,12.9,0.2,1.6,1.2,2.8,3.7
2009,22,1339,ORL,Orlando Magic,Dwight Howard,"December 8, 1985",23.0,NBA,C,79.0,2821.0,25.4,0.6,0.0,0.87,13.8,29.5,21.8,7.3,1.4,5.9,15.1,26.1,6.2,7.6,13.8,0.23,2.1,2.4,4.5,4.7
2010,22,1339,ORL,Orlando Magic,Dwight Howard,"December 8, 1985",24.0,NBA,C,82.0,2843.0,24.0,0.63,0.01,0.98,12.0,31.3,22.0,8.7,1.4,6.0,18.7,23.9,6.1,7.1,13.2,0.22,1.6,2.8,4.4,4.6
2011,22,1339,ORL,Orlando Magic,Dwight Howard,"December 8, 1985",25.0,NBA,C,78.0,2935.0,26.1,0.62,0.01,0.88,12.6,30.6,21.8,6.8,1.9,4.9,16.2,27.2,6.7,7.7,14.4,0.24,2.9,2.4,5.3,5.4
2012,22,1339,ORL,Orlando Magic,Dwight Howard,"December 8, 1985",26.0,NBA,C,54.0,2070.0,24.2,0.57,0.01,0.79,11.0,33.1,21.9,9.8,2.1,4.4,15.2,26.1,3.3,4.4,7.7,0.18,2.2,2.0,4.3,3.3
2013,14,1339,LAL,Los Angeles Lakers,Dwight Howard,"December 8, 1985",27.0,NBA,C,76.0,2722.0,19.4,0.57,0.01,0.89,10.4,27.4,19.1,6.6,1.6,4.9,16.6,22.2,2.8,4.8,7.6,0.13,-0.6,1.1,0.6,1.8
2014,11,1339,HOU,Houston Rockets,Dwight Howard,"December 8, 1985",28.0,NBA,C,71.0,2396.0,21.3,0.6,0.01,0.8,11.4,27.9,20.1,9.3,1.2,4.0,17.5,24.0,4.0,4.1,8.0,0.16,0.9,0.8,1.8,2.3
2015,11,1339,HOU,Houston Rockets,Dwight Howard,"December 8, 1985",29.0,NBA,C,41.0,1223.0,19.2,0.6,0.0,0.64,10.0,28.9,19.5,7.3,1.1,3.4,17.5,23.3,1.4,2.2,3.6,0.14,-0.3,-0.1,-0.4,0.5
2016,11,1339,HOU,Houston Rockets,Dwight Howard,"December 8, 1985",30.0,NBA,C,71.0,2280.0,18.9,0.6,0.01,0.79,11.4,29.1,20.2,7.0,1.5,4.1,17.0,18.4,3.5,3.1,6.6,0.14,0.3,-0.2,0.1,1.2
2017,1,1339,ATL,Atlanta Hawks,Dwight Howard,"December 8, 1985",31.0,NBA,C,74.0,2199.0,20.8,0.63,0.0,0.69,15.0,31.7,23.5,7.8,1.4,3.6,17.5,19.2,3.8,4.5,8.3,0.18,0.6,0.8,1.4,1.9
2018,4,1339,CHO,Charlotte Hornets,Dwight Howard,"December 8, 1985",32.0,NBA,C,81.0,2463.0,20.5,0.58,0.01,0.64,11.0,33.8,22.2,7.1,1.0,4.4,15.1,24.2,2.9,3.9,6.8,0.13,-0.3,0.1,-0.1,1.2
2019,30,1339,WAS,Washington Wizards,Dwight Howard,"December 8, 1985",33.0,NBA,C,9.0,230.0,17.4,0.64,0.0,0.7,11.1,28.3,19.6,2.6,1.4,1.5,15.1,19.6,0.4,0.2,0.6,0.12,-1.3,-1.7,-3.0,-0.1
2020,14,1339,LAL,Los Angeles Lakers,Dwight Howard,"December 8, 1985",34.0,NBA,C,69.0,1306.0,18.7,0.7,0.02,0.77,14.6,27.8,21.2,4.8,1.1,5.4,18.5,14.7,2.8,2.6,5.4,0.2,-1.0,1.2,0.2,0.7
2021,23,1339,PHI,Philadelphia 76Ers,Dwight Howard,"December 8, 1985",35.0,NBA,C,30.0,495.0,14.5,0.58,0.07,0.76,18.8,32.2,25.7,5.5,1.1,4.5,26.1,17.7,0.1,0.9,1.0,0.1,-4.0,-0.7,-4.6,-0.3
