Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985,23,165,PHI,Philadelphia 76Ers,Charles Barkley,1963-02-20,21.0,NBA,PF,13.0,2.0,408.0,6.6,12.3,0.54,0.4,0.5,0.67,6.3,11.7,0.53,3.5,5.6,0.64,4.6,8.1,12.7,2.3,2.0,1.3,3.1,4.3,17.1
1986,23,165,PHI,Philadelphia 76Ers,Charles Barkley,1963-02-20,22.0,NBA,PF,12.0,12.0,497.0,7.5,13.0,0.58,0.1,1.1,0.07,7.5,12.0,0.62,6.6,9.5,0.7,4.3,9.3,13.7,4.9,2.0,1.1,4.7,3.8,21.7
1987,23,165,PHI,Philadelphia 76Ers,Charles Barkley,1963-02-20,23.0,NBA,PF,5.0,5.0,210.0,7.4,12.9,0.57,0.2,1.4,0.12,7.2,11.5,0.63,6.2,7.7,0.8,4.6,6.2,10.8,2.1,0.7,1.4,3.8,3.6,21.1
1989,23,165,PHI,Philadelphia 76Ers,Charles Barkley,1963-02-20,25.0,NBA,PF,3.0,3.0,135.0,7.7,12.0,0.64,0.3,1.3,0.2,7.5,10.7,0.7,5.9,8.3,0.71,2.1,7.2,9.3,4.3,1.3,0.5,2.9,2.4,21.6
1990,23,165,PHI,Philadelphia 76Ers,Charles Barkley,1963-02-20,26.0,NBA,SF,10.0,10.0,419.0,7.6,13.9,0.54,0.5,1.5,0.33,7.0,12.4,0.57,5.6,9.3,0.6,5.7,7.6,13.3,3.7,0.7,0.6,2.6,3.1,21.2
1991,23,165,PHI,Philadelphia 76Ers,Charles Barkley,1963-02-20,27.0,NBA,SF,8.0,8.0,326.0,8.2,13.8,0.59,0.2,2.2,0.1,8.0,11.6,0.69,5.4,8.3,0.65,3.4,5.9,9.3,5.3,1.7,0.3,2.8,2.5,22.0
1993,24,165,PHO,Phoenix Suns,Charles Barkley,1963-02-20,29.0,NBA,PF,24.0,24.0,1026.0,8.1,16.9,0.48,0.4,1.6,0.22,7.7,15.3,0.5,5.9,7.6,0.77,3.3,8.2,11.4,3.6,1.4,0.9,1.8,2.6,22.4
1994,24,165,PHO,Phoenix Suns,Charles Barkley,1963-02-20,30.0,NBA,PF,10.0,10.0,425.0,9.3,18.3,0.51,1.2,3.4,0.35,8.1,14.9,0.55,3.6,4.7,0.76,2.9,8.1,11.0,4.1,2.1,0.8,2.3,2.2,23.4
1995,24,165,PHO,Phoenix Suns,Charles Barkley,1963-02-20,31.0,NBA,PF,10.0,10.0,390.0,8.4,16.8,0.5,0.8,3.2,0.26,7.6,13.6,0.56,6.1,8.3,0.73,3.6,8.8,12.4,3.0,1.2,1.0,2.3,2.6,23.7
1996,24,165,PHO,Phoenix Suns,Charles Barkley,1963-02-20,32.0,NBA,PF,4.0,4.0,164.0,6.8,15.4,0.44,0.7,2.6,0.25,6.1,12.7,0.48,8.1,10.3,0.79,4.0,7.9,11.9,3.3,0.9,0.9,1.3,3.3,22.4
1997,11,165,HOU,Houston Rockets,Charles Barkley,1963-02-20,33.0,NBA,PF,16.0,16.0,605.0,5.1,11.8,0.43,0.7,2.3,0.29,4.5,9.5,0.47,6.1,8.0,0.77,3.8,7.6,11.4,3.2,1.1,0.4,2.6,3.1,17.0
1998,11,165,HOU,Houston Rockets,Charles Barkley,1963-02-20,34.0,NBA,PF,4.0,0.0,87.0,5.0,9.5,0.52,0.0,0.8,0.0,5.0,8.7,0.57,5.0,8.7,0.57,2.1,6.6,8.7,1.7,2.1,0.0,2.5,5.0,14.9
1999,11,165,HOU,Houston Rockets,Charles Barkley,1963-02-20,35.0,NBA,PF,4.0,4.0,157.0,8.3,15.6,0.53,0.5,1.6,0.29,7.8,14.0,0.56,4.6,6.9,0.67,3.0,9.6,12.6,3.4,1.4,0.5,1.8,2.8,21.6
