Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1994,23.0,DAL,NBA,SG,77.0,0.0,1165.0,7.1,16.8,0.421,0.3,1.4,0.212,6.8,15.4,0.44,3.8,5.2,0.731,2.0,4.9,6.8,4.6,2.1,0.4,3.4,5.1,18.2,,97.0,110.0
1995,24.0,DAL,NBA,SG,79.0,31.0,1695.0,8.4,18.2,0.459,1.6,4.2,0.387,6.7,14.0,0.481,4.1,5.1,0.8,2.5,4.0,6.6,3.9,1.7,0.4,2.3,3.1,22.5,,117.0,112.0
1996,25.0,DAL,NBA,SG,61.0,1.0,1016.0,9.1,19.7,0.461,2.3,6.2,0.376,6.7,13.5,0.5,3.4,4.3,0.782,2.0,4.0,6.0,3.9,1.7,0.1,2.3,2.8,23.8,,114.0,113.0
1997,26.0,PHI,NBA,SG,54.0,3.0,813.0,6.9,18.2,0.381,2.2,6.1,0.364,4.7,12.1,0.39,2.0,2.9,0.702,1.7,2.7,4.4,3.1,2.5,0.2,2.1,2.8,18.2,,100.0,113.0
1998,27.0,NJN,NBA,SG,50.0,0.0,671.0,5.4,13.9,0.39,0.9,3.1,0.308,4.5,10.8,0.413,3.2,4.3,0.745,1.7,2.4,4.1,3.3,3.3,0.4,1.7,6.1,15.0,,107.0,107.0
1999,28.0,NJN,NBA,SG,36.0,5.0,602.0,6.4,15.8,0.403,1.0,4.4,0.22,5.4,11.4,0.473,3.1,4.2,0.75,1.8,4.0,5.8,2.7,1.6,0.6,1.6,4.5,16.8,,103.0,107.0
2001,30.0,NJN,NBA,SG,73.0,50.0,2071.0,6.7,15.7,0.425,1.2,3.3,0.348,5.5,12.4,0.445,2.7,3.5,0.77,1.8,5.5,7.3,3.4,1.9,0.4,1.6,3.2,17.2,,104.0,107.0
2002,31.0,NJN,NBA,SG,74.0,0.0,1553.0,8.4,18.1,0.464,1.5,4.0,0.373,6.9,14.1,0.489,4.5,5.3,0.842,1.6,5.3,7.0,3.9,1.8,0.2,2.1,3.3,22.7,,113.0,102.0
2003,32.0,NJN,NBA,SG,77.0,25.0,1973.0,7.9,19.2,0.413,1.2,3.6,0.346,6.7,15.5,0.429,4.0,5.0,0.804,1.7,4.5,6.2,4.1,1.4,0.2,1.9,2.5,21.1,,105.0,102.0
2004,33.0,NJN,NBA,PG,69.0,15.0,1504.0,6.7,16.5,0.404,1.4,3.6,0.376,5.3,12.9,0.412,2.4,2.8,0.846,1.4,3.6,5.0,4.8,1.5,0.1,1.9,2.6,17.1,,100.0,102.0
2005,34.0,CLE,NBA,SG,73.0,4.0,1128.0,5.6,14.2,0.395,1.0,3.1,0.323,4.6,11.1,0.415,2.7,3.3,0.812,1.8,3.9,5.7,2.3,1.3,0.3,1.4,3.2,14.8,,104.0,110.0
