Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002,15,1008,MEM,Memphis Grizzlies,21.0,NBA,PF,82.0,79.0,3007.0,6.6,12.7,0.52,0.0,0.1,0.2,6.6,12.7,0.52,4.0,5.7,0.71,2.8,5.9,8.7,2.7,0.5,2.0,2.7,2.3,17.3
2003,15,1008,MEM,Memphis Grizzlies,22.0,NBA,PF,82.0,82.0,2948.0,6.9,13.6,0.51,0.0,0.1,0.1,6.9,13.5,0.51,5.1,6.9,0.74,2.3,6.4,8.8,2.8,0.4,1.8,2.6,2.7,19.0
2004,15,1008,MEM,Memphis Grizzlies,23.0,NBA,PF,78.0,78.0,2458.0,7.4,15.4,0.48,0.1,0.2,0.27,7.4,15.1,0.48,5.3,7.5,0.71,3.0,5.8,8.8,2.9,0.6,1.9,2.7,2.7,20.2
2005,15,1008,MEM,Memphis Grizzlies,24.0,NBA,PF,56.0,53.0,1790.0,7.2,14.0,0.51,0.0,0.1,0.17,7.2,13.9,0.52,5.7,7.4,0.77,2.6,5.6,8.2,2.7,0.7,1.9,2.8,2.9,20.1
2006,15,1008,MEM,Memphis Grizzlies,25.0,NBA,PF,80.0,80.0,3135.0,6.9,13.7,0.5,0.0,0.1,0.25,6.9,13.6,0.5,4.9,7.1,0.69,2.2,6.0,8.2,4.3,0.5,1.8,2.7,2.1,18.7
2007,15,1008,MEM,Memphis Grizzlies,26.0,NBA,C,59.0,59.0,2133.0,7.8,14.5,0.54,0.1,0.2,0.27,7.7,14.3,0.54,5.0,6.8,0.75,2.5,7.3,9.8,3.4,0.5,2.1,2.7,2.3,20.7
2008,31,1008,TOT,Total After Trade,27.0,NBA,C,66.0,66.0,2351.0,7.3,13.6,0.53,0.1,0.2,0.25,7.2,13.4,0.54,4.5,5.5,0.81,2.4,6.1,8.5,3.2,0.5,1.5,1.9,2.1,19.1
2008,15,1008,MEM,Memphis Grizzlies,27.0,NBA,C,39.0,39.0,1433.0,7.0,14.0,0.5,0.1,0.4,0.27,6.9,13.6,0.51,4.4,5.4,0.82,2.4,6.2,8.6,2.9,0.4,1.4,2.0,2.1,18.5
2008,14,1008,LAL,Los Angeles Lakers,27.0,NBA,C,27.0,27.0,918.0,7.7,13.1,0.59,0.0,0.0,0.0,7.7,13.0,0.59,4.5,5.8,0.79,2.4,5.9,8.3,3.7,0.5,1.6,1.7,2.1,19.9
2009,14,1008,LAL,Los Angeles Lakers,28.0,NBA,C,81.0,81.0,2999.0,7.1,12.5,0.57,0.0,0.0,0.5,7.1,12.5,0.57,4.1,5.3,0.78,3.1,6.2,9.4,3.4,0.6,1.0,1.9,2.1,18.3
