Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1988,5,1083,CHI,Chicago Bulls,Horace Grant,"July 4, 1965",22.0,NBA,PF,10.0,0.0,299.0,8.0,14.0,0.57,0.0,0.2,0.0,8.0,13.8,0.57,1.6,2.6,0.6,4.3,7.8,12.1,2.8,2.4,0.3,1.2,6.1,17.5,,122.0,104.0
1989,5,1083,CHI,Chicago Bulls,Horace Grant,"July 4, 1965",23.0,NBA,PF,17.0,17.0,625.0,6.1,11.7,0.52,0.0,0.0,,6.1,11.7,0.52,3.4,4.2,0.8,4.5,9.6,14.1,3.0,0.9,1.3,2.6,5.7,15.5,,114.0,106.0
1990,5,1083,CHI,Chicago Bulls,Horace Grant,"July 4, 1965",24.0,NBA,PF,16.0,16.0,616.0,6.8,13.4,0.51,0.0,0.2,0.0,6.8,13.2,0.52,2.8,4.5,0.62,6.1,7.2,13.4,3.4,1.5,1.5,2.2,4.3,16.4,,115.0,106.0
1991,5,1083,CHI,Chicago Bulls,Horace Grant,"July 4, 1965",25.0,NBA,PF,17.0,17.0,666.0,7.4,12.8,0.58,0.0,0.0,,7.4,12.8,0.58,3.6,4.9,0.73,4.6,6.7,11.3,3.1,1.2,0.5,1.6,3.7,18.5,,130.0,106.0
1992,5,1083,CHI,Chicago Bulls,Horace Grant,"July 4, 1965",26.0,NBA,PF,22.0,22.0,856.0,6.2,11.5,0.54,0.0,0.1,0.0,6.2,11.4,0.55,3.2,4.8,0.67,4.8,7.4,12.2,4.2,1.5,2.5,1.3,4.3,15.7,,127.0,104.0
1993,5,1083,CHI,Chicago Bulls,Horace Grant,"July 4, 1965",27.0,NBA,PF,19.0,19.0,651.0,6.9,12.7,0.55,0.0,0.0,,6.9,12.7,0.55,3.1,4.5,0.68,5.1,7.9,13.0,3.7,1.9,1.9,1.4,5.0,16.9,,127.0,105.0
1994,5,1083,CHI,Chicago Bulls,Horace Grant,"July 4, 1965",28.0,NBA,PF,10.0,10.0,393.0,9.3,17.2,0.54,0.1,0.1,1.0,9.2,17.1,0.54,4.4,6.0,0.74,4.3,6.3,10.6,3.7,1.4,2.6,1.4,3.3,23.2,,126.0,105.0
1995,22,1083,ORL,Orlando Magic,Horace Grant,"July 4, 1965",29.0,NBA,PF,21.0,21.0,869.0,7.5,13.8,0.54,0.0,0.1,0.0,7.5,13.7,0.55,2.8,3.6,0.76,4.6,9.0,13.5,2.4,1.3,1.5,1.6,4.2,17.7,,123.0,111.0
1996,22,1083,ORL,Orlando Magic,Horace Grant,"July 4, 1965",30.0,NBA,PF,9.0,9.0,334.0,10.2,15.7,0.65,0.0,0.0,,10.2,15.7,0.65,2.2,2.5,0.87,5.2,10.6,15.7,2.2,1.2,1.0,1.0,3.9,22.6,,142.0,110.0
1999,22,1083,ORL,Orlando Magic,Horace Grant,"July 4, 1965",33.0,NBA,PF,4.0,4.0,128.0,4.7,12.9,0.37,0.0,0.0,,4.7,12.9,0.37,2.1,3.4,0.62,6.0,6.0,12.0,2.1,0.9,0.9,0.9,5.2,11.6,,103.0,108.0
2001,14,1083,LAL,Los Angeles Lakers,Horace Grant,"July 4, 1965",35.0,NBA,PF,16.0,16.0,423.0,4.6,11.8,0.38,0.0,0.0,,4.6,11.8,0.38,2.7,3.7,0.73,4.9,6.9,11.8,2.3,1.8,1.6,1.8,5.3,11.8,,103.0,98.0
2002,22,1083,ORL,Orlando Magic,Horace Grant,"July 4, 1965",36.0,NBA,C,4.0,4.0,127.0,3.4,9.4,0.36,0.0,0.0,,3.4,9.4,0.36,0.9,0.9,1.0,3.4,9.9,13.3,3.9,1.3,0.4,0.9,3.0,7.7,,100.0,104.0
