Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1997,22.0,LAL,NBA,PG,6.0,34.0,-2.1,0.325,0.455,0.273,0.0,10.8,5.4,30.7,1.6,0.0,32.8,25.9,,-0.2,0.0,-0.2,-0.269,,-10.5,-2.9,-13.4,-0.1
1998,23.0,LAL,NBA,PG,13.0,278.0,12.6,0.483,0.294,0.426,0.9,10.2,5.4,27.3,3.3,0.0,15.7,16.0,,0.3,0.1,0.4,0.061,,-1.7,1.2,-0.5,0.1
1999,24.0,LAL,NBA,PG,8.0,238.0,16.0,0.53,0.433,0.224,2.7,11.8,7.0,26.6,1.8,0.0,13.0,16.2,,0.5,0.0,0.5,0.105,,1.5,0.2,1.7,0.2
2001,26.0,LAL,NBA,PG,16.0,576.0,15.6,0.618,0.428,0.214,1.0,10.3,5.7,12.7,1.9,0.1,6.5,14.3,,1.6,0.9,2.5,0.207,,1.6,1.6,3.2,0.8
2002,27.0,LAL,NBA,PG,19.0,649.0,10.7,0.501,0.482,0.333,1.8,8.5,5.3,12.4,1.5,0.1,9.4,14.8,,0.8,0.5,1.3,0.094,,-0.6,0.4,-0.1,0.3
2003,28.0,LAL,NBA,PG,12.0,424.0,14.1,0.685,0.461,0.216,1.3,8.7,4.8,8.0,2.2,0.2,13.9,13.6,,0.9,0.3,1.1,0.13,,0.7,1.0,1.8,0.4
2004,29.0,LAL,NBA,SG,22.0,507.0,13.3,0.508,0.372,0.236,2.3,10.6,6.4,17.1,2.0,0.0,10.4,17.5,,0.7,0.3,1.0,0.095,,-0.3,1.3,1.0,0.4
2007,32.0,UTA,NBA,SG,16.0,445.0,11.5,0.54,0.264,0.372,1.0,5.6,3.3,14.7,1.9,0.4,11.9,16.1,,0.7,0.2,0.9,0.097,,-1.2,1.1,0.0,0.2
2008,33.0,LAL,NBA,PG,21.0,663.0,13.8,0.604,0.342,0.5,0.4,7.6,4.1,11.8,3.4,0.3,10.1,13.8,,1.1,0.7,1.8,0.133,,0.2,2.8,3.0,0.8
2009,34.0,LAL,NBA,PG,22.0,635.0,8.5,0.5,0.419,0.225,1.3,6.9,4.1,11.5,1.7,0.1,12.0,14.4,,0.2,0.7,0.9,0.068,,-2.5,0.6,-1.9,0.0
2010,35.0,LAL,NBA,PG,23.0,754.0,10.8,0.571,0.41,0.306,1.4,7.5,4.5,12.7,2.0,0.1,14.8,14.8,,0.8,0.5,1.4,0.087,,-2.0,1.3,-0.7,0.2
2011,36.0,LAL,NBA,PG,10.0,325.0,12.4,0.538,0.254,0.313,0.4,10.7,5.2,17.5,2.4,0.5,9.5,12.3,,0.5,0.2,0.7,0.101,,-0.9,2.4,1.5,0.3
2012,37.0,OKC,NBA,PG,20.0,446.0,10.4,0.512,0.407,0.076,0.5,7.9,4.3,8.4,2.0,0.4,4.7,13.5,,0.5,0.1,0.6,0.06,,-1.4,1.0,-0.4,0.2
2013,38.0,OKC,NBA,SG,11.0,261.0,11.2,0.638,0.729,0.171,0.4,6.8,3.7,5.1,1.4,0.3,9.6,14.6,,0.4,0.2,0.6,0.114,,0.2,1.5,1.8,0.3
2014,39.0,OKC,NBA,SG,19.0,299.0,7.9,0.459,0.562,0.205,2.4,9.7,6.2,8.0,2.3,0.0,7.0,13.1,,0.1,0.3,0.3,0.053,,-2.3,1.0,-1.3,0.0
