Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1997,14,919,LAL,Los Angeles Lakers,22.0,NBA,PG,6.0,34.0,-2.1,0.32,0.46,0.27,0.0,10.8,5.4,30.7,1.6,0.0,32.8,25.9,-0.2,0.0,-0.2,-0.27,-10.5,-2.9,-13.4,-0.1
1998,14,919,LAL,Los Angeles Lakers,23.0,NBA,PG,13.0,278.0,12.6,0.48,0.29,0.43,0.9,10.2,5.4,27.3,3.3,0.0,15.7,16.0,0.3,0.1,0.4,0.06,-1.7,1.2,-0.5,0.1
1999,14,919,LAL,Los Angeles Lakers,24.0,NBA,PG,8.0,238.0,16.0,0.53,0.43,0.22,2.7,11.8,7.0,26.6,1.8,0.0,13.0,16.2,0.5,0.0,0.5,0.1,1.5,0.2,1.7,0.2
2001,14,919,LAL,Los Angeles Lakers,26.0,NBA,PG,16.0,576.0,15.6,0.62,0.43,0.21,1.0,10.3,5.7,12.7,1.9,0.1,6.5,14.3,1.6,0.9,2.5,0.21,1.6,1.6,3.2,0.8
2002,14,919,LAL,Los Angeles Lakers,27.0,NBA,PG,19.0,649.0,10.7,0.5,0.48,0.33,1.8,8.5,5.3,12.4,1.5,0.1,9.4,14.8,0.8,0.5,1.3,0.09,-0.6,0.4,-0.1,0.3
2003,14,919,LAL,Los Angeles Lakers,28.0,NBA,PG,12.0,424.0,14.1,0.68,0.46,0.22,1.3,8.7,4.8,8.0,2.2,0.2,13.9,13.6,0.9,0.3,1.1,0.13,0.7,1.0,1.8,0.4
2004,14,919,LAL,Los Angeles Lakers,29.0,NBA,SG,22.0,507.0,13.3,0.51,0.37,0.24,2.3,10.6,6.4,17.1,2.0,0.0,10.4,17.5,0.7,0.3,1.0,0.1,-0.3,1.3,1.0,0.4
2007,29,919,UTA,Utah Jazz,32.0,NBA,SG,16.0,445.0,11.5,0.54,0.26,0.37,1.0,5.6,3.3,14.7,1.9,0.4,11.9,16.1,0.7,0.2,0.9,0.1,-1.2,1.1,0.0,0.2
2008,14,919,LAL,Los Angeles Lakers,33.0,NBA,PG,21.0,663.0,13.8,0.6,0.34,0.5,0.4,7.6,4.1,11.8,3.4,0.3,10.1,13.8,1.1,0.7,1.8,0.13,0.2,2.8,3.0,0.8
2009,14,919,LAL,Los Angeles Lakers,34.0,NBA,PG,22.0,635.0,8.5,0.5,0.42,0.22,1.3,6.9,4.1,11.5,1.7,0.1,12.0,14.4,0.2,0.7,0.9,0.07,-2.5,0.6,-1.9,0.0
2010,14,919,LAL,Los Angeles Lakers,35.0,NBA,PG,23.0,754.0,10.8,0.57,0.41,0.31,1.4,7.5,4.5,12.7,2.0,0.1,14.8,14.8,0.8,0.5,1.4,0.09,-2.0,1.3,-0.7,0.2
2011,14,919,LAL,Los Angeles Lakers,36.0,NBA,PG,10.0,325.0,12.4,0.54,0.25,0.31,0.4,10.7,5.2,17.5,2.4,0.5,9.5,12.3,0.5,0.2,0.7,0.1,-0.9,2.4,1.5,0.3
2012,21,919,OKC,Oklahoma City Thunder,37.0,NBA,PG,20.0,446.0,10.4,0.51,0.41,0.08,0.5,7.9,4.3,8.4,2.0,0.4,4.7,13.5,0.5,0.1,0.6,0.06,-1.4,1.0,-0.4,0.2
2013,21,919,OKC,Oklahoma City Thunder,38.0,NBA,SG,11.0,261.0,11.2,0.64,0.73,0.17,0.4,6.8,3.7,5.1,1.4,0.3,9.6,14.6,0.4,0.2,0.6,0.11,0.2,1.5,1.8,0.3
2014,21,919,OKC,Oklahoma City Thunder,39.0,NBA,SG,19.0,299.0,7.9,0.46,0.56,0.2,2.4,9.7,6.2,8.0,2.3,0.0,7.0,13.1,0.1,0.3,0.3,0.05,-2.3,1.0,-1.3,0.0
