PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Jalen Rose,27,23,23,964,9.6,21.9,0.43700000000000006,1.7,3.9,0.429,7.9,18.0,0.439,6.0,7.4,0.805,0.6,5.1,5.7,4.4,0.9,0.6,2.8,4.0,26.8,,106,109
Reggie Miller,34,22,22,892,10.5,23.3,0.452,3.5,8.9,0.395,7.0,14.4,0.48700000000000004,7.3,7.8,0.938,0.5,2.7,3.2,3.6,1.4,0.6,1.7,2.2,31.9,,122,110
Dale Davis,30,23,23,714,6.0,11.4,0.523,0.0,0.0,,6.0,11.4,0.523,2.4,4.5,0.542,6.3,13.6,19.9,1.3,0.8,2.3,1.4,6.3,14.4,,118,102
Mark Jackson,34,23,23,634,5.9,15.0,0.392,1.8,5.7,0.313,4.1,9.3,0.44,2.4,2.6,0.903,1.0,6.3,7.3,15.1,1.6,0.2,3.7,3.6,15.9,,110,107
Austin Croshere,24,23,2,490,7.0,16.8,0.418,1.7,4.1,0.405,5.4,12.8,0.42200000000000004,8.0,9.6,0.8390000000000001,3.4,8.6,12.0,2.1,1.0,1.8,2.8,5.6,23.8,,113,105
Travis Best,27,23,0,463,9.0,20.9,0.43,1.5,3.5,0.433,7.5,17.4,0.43,4.3,5.1,0.841,1.7,4.9,6.6,7.7,2.2,0.5,2.9,7.1,23.8,,108,106
Rik Smits,33,22,21,461,12.1,24.2,0.498,0.0,0.1,0.0,12.1,24.1,0.5,4.1,4.7,0.875,2.8,6.3,9.1,2.5,1.2,2.3,3.2,9.8,28.2,,104,105
Sam Perkins,38,23,0,417,4.4,13.6,0.324,3.0,8.5,0.348,1.4,5.0,0.282,2.5,2.7,0.905,2.2,7.2,9.4,1.3,0.5,0.8,1.0,5.8,14.2,,105,108
Derrick McKey,33,23,0,352,2.3,4.9,0.469,0.2,0.9,0.16699999999999998,2.1,4.0,0.5379999999999999,2.5,3.1,0.8,3.8,8.3,12.1,2.1,1.1,0.6,2.9,6.9,7.2,,103,106
Chris Mullin,36,9,1,90,6.0,12.6,0.47600000000000003,1.2,4.8,0.25,4.8,7.8,0.615,5.4,6.6,0.818,1.2,7.2,8.4,3.0,3.6,0.6,2.4,4.2,18.6,,114,102
Dale Davis,29,10,0,47,4.6,9.2,0.5,0.0,0.0,,4.6,9.2,0.5,4.6,4.6,1.0,4.6,13.8,18.4,0.0,0.0,2.3,1.1,11.5,13.8,,130,103
Jonathan Bender,19,9,0,21,10.3,15.4,0.667,2.6,2.6,1.0,7.7,12.8,0.6,7.7,15.4,0.5,0.0,7.7,7.7,0.0,2.6,0.0,0.0,5.1,30.8,,137,104
