PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Karl Malone,36,10,10,386,14.6,28.0,0.52,0.3,0.3,1.0,14.3,27.8,0.515,9.1,11.2,0.81,2.7,9.9,12.6,4.4,1.0,1.0,3.8,4.4,38.5,,113,105
Bryon Russell,29,10,10,371,7.1,16.8,0.42100000000000004,1.9,6.6,0.289,5.2,10.2,0.507,4.6,6.0,0.7559999999999999,1.3,6.3,7.7,3.1,2.4,0.7,2.2,4.0,20.6,,105,105
John Stockton,37,10,10,350,6.4,13.9,0.461,1.1,2.8,0.389,5.3,11.1,0.479,3.6,4.7,0.767,1.1,3.6,4.7,16.1,2.0,0.3,4.1,4.7,17.5,,113,108
Jeff Hornacek,36,10,10,297,7.9,18.8,0.42200000000000004,1.7,4.1,0.409,6.3,14.7,0.425,3.7,4.4,0.833,1.7,3.9,5.5,6.1,1.8,0.0,2.8,5.2,21.2,,104,109
Olden Polynice,35,10,10,260,5.9,10.9,0.5379999999999999,0.0,0.0,,5.9,10.9,0.5379999999999999,0.6,1.3,0.5,5.0,8.8,13.9,1.1,0.6,1.7,2.7,7.6,12.4,,99,106
Howard Eisley,27,10,0,200,4.6,15.0,0.309,2.5,5.2,0.474,2.2,9.8,0.222,2.2,2.5,0.889,0.3,4.6,4.9,5.2,1.6,0.3,3.6,6.6,13.9,,83,108
Greg Ostertag,26,8,0,172,3.2,6.0,0.526,0.0,0.0,,3.2,6.0,0.526,3.2,7.0,0.455,6.0,8.3,14.3,0.6,0.6,5.4,2.5,6.4,9.5,,101,103
Armen Gilliam,35,10,0,132,6.2,19.1,0.326,0.0,0.0,,6.2,19.1,0.326,2.1,5.4,0.385,2.5,9.5,12.0,1.7,1.7,1.7,4.6,6.2,14.5,,65,103
Quincy Lewis,22,8,0,106,5.2,13.9,0.37,1.0,3.1,0.33299999999999996,4.1,10.8,0.381,2.1,2.6,0.8,1.0,6.7,7.7,1.0,1.5,3.6,1.5,12.4,13.4,,89,103
Jacque Vaughn,24,7,0,67,8.2,22.8,0.35700000000000004,0.8,1.6,0.5,7.3,21.2,0.34600000000000003,5.7,6.5,0.875,3.3,6.5,9.8,9.0,3.3,0.8,7.3,4.1,22.8,,86,103
Scott Padgett,23,8,0,59,5.6,14.8,0.375,2.8,8.3,0.33299999999999996,2.8,6.5,0.429,0.0,0.0,,2.8,13.0,15.8,4.6,0.9,1.9,3.7,9.3,13.9,,89,102
