Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1989,23.0,LAC,NBA,PG,71.0,1924.0,14.1,0.469,0.027,0.195,4.5,8.8,6.6,37.6,3.4,0.3,22.3,23.8,,-2.0,1.6,-0.4,-0.009,,-1.2,-0.7,-1.9,0.0
1990,24.0,LAC,NBA,PG,44.0,1529.0,15.3,0.507,0.041,0.219,4.5,10.0,7.3,42.5,3.4,0.2,26.7,21.1,,-0.6,1.9,1.3,0.039,,0.3,0.5,0.8,1.1
1991,25.0,LAC,NBA,PG,68.0,2105.0,12.1,0.476,0.066,0.126,3.5,7.3,5.3,38.2,2.4,0.3,25.3,16.0,,-0.4,2.1,1.7,0.038,,-1.3,-0.2,-1.5,0.2
1992,26.0,LAC,NBA,PG,78.0,2049.0,13.4,0.492,0.086,0.091,1.8,8.2,5.0,37.0,3.3,0.4,23.2,16.7,,0.0,2.9,3.0,0.069,,-1.0,1.3,0.2,1.1
1993,27.0,LAC,NBA,PG,74.0,1624.0,11.7,0.478,0.088,0.155,1.8,7.7,4.7,28.4,3.2,0.4,20.2,16.2,,-0.1,1.8,1.6,0.049,,-2.5,0.8,-1.7,0.1
1994,28.0,LAC,NBA,PG,78.0,1533.0,13.8,0.493,0.11,0.135,2.9,6.9,4.9,27.9,3.7,0.5,18.6,19.7,,0.0,1.3,1.3,0.041,,-1.7,0.9,-0.8,0.5
1995,29.0,LAC,NBA,PG,33.0,470.0,15.1,0.539,0.096,0.331,1.9,7.2,4.4,32.8,3.1,0.5,18.8,21.7,,0.3,0.3,0.6,0.065,,-1.5,-0.2,-1.7,0.0
1996,30.0,NYK,NBA,PG,47.0,596.0,13.5,0.562,0.133,0.32,2.5,7.7,5.2,19.0,3.5,0.4,17.9,19.7,,0.4,1.0,1.4,0.11,,-2.6,2.3,-0.4,0.2
1997,31.0,MIA,NBA,PG,28.0,365.0,9.1,0.46,0.418,0.2,2.6,9.6,6.2,20.4,2.4,0.0,18.4,18.9,,-0.2,0.6,0.4,0.052,,-3.3,1.2,-2.1,0.0
1998,32.0,POR,NBA,PG,22.0,359.0,16.1,0.529,0.204,0.151,2.7,12.5,7.8,38.5,2.5,0.4,19.5,15.5,,0.6,0.5,1.1,0.147,,0.4,1.4,1.8,0.3
1999,33.0,POR,NBA,PG,2.0,7.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,59.7,7.7,0.0,0.0,6.5,,0.0,0.0,0.0,0.149,,2.2,7.4,9.6,0.0
2001,35.0,POR,NBA,PG,4.0,17.0,22.8,0.714,0.0,0.0,0.0,0.0,0.0,12.6,0.0,0.0,0.0,19.1,,0.1,0.0,0.1,0.209,,2.8,0.2,3.0,0.0
