PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Shaquille O'Neal,27.0,79,79.0,3163,956,1665,0.574,0,1,0.0,956,1664,0.575,0.574,432,824,0.524,336,742,1078,299,36,239,223,255,2344
Glen Rice,32.0,80,80.0,2530,421,980,0.43,84,229,0.36700000000000005,337,751,0.449,0.47200000000000003,346,396,0.8740000000000001,56,271,327,176,47,12,114,179,1272
Kobe Bryant,21.0,66,62.0,2524,554,1183,0.46799999999999997,46,144,0.319,508,1039,0.489,0.488,331,403,0.821,108,308,416,323,106,62,182,220,1485
Ron Harper,36.0,80,78.0,2042,212,531,0.39899999999999997,33,106,0.311,179,425,0.42100000000000004,0.43,100,147,0.68,96,241,337,270,85,39,132,164,557
A.C. Green,36.0,82,82.0,1929,173,387,0.447,1,4,0.25,172,383,0.449,0.44799999999999995,66,95,0.695,160,326,486,80,53,18,53,127,413
Derek Fisher,25.0,78,22.0,1803,167,483,0.34600000000000003,52,166,0.313,115,317,0.363,0.4,105,145,0.7240000000000001,22,121,143,216,80,3,75,150,491
Robert Horry,29.0,76,0.0,1685,159,363,0.43799999999999994,29,94,0.309,130,269,0.483,0.478,89,113,0.7879999999999999,133,228,361,118,84,80,73,189,436
Rick Fox,30.0,82,1.0,1473,206,498,0.414,59,181,0.326,147,317,0.46399999999999997,0.473,63,78,0.8079999999999999,63,135,198,138,52,26,87,203,534
Brian Shaw,33.0,74,2.0,1249,123,322,0.382,18,58,0.31,105,264,0.39799999999999996,0.41,41,54,0.759,45,171,216,201,35,14,75,105,305
Travis Knight,25.0,63,0.0,410,46,118,0.39,0,0,,46,118,0.39,0.39,17,28,0.607,46,83,129,23,6,23,26,88,109
Devean George,22.0,49,1.0,345,56,144,0.389,16,47,0.34,40,97,0.41200000000000003,0.444,27,41,0.659,29,46,75,12,10,4,21,54,155
John Salley,35.0,45,3.0,303,25,69,0.36200000000000004,0,0,,25,69,0.36200000000000004,0.36200000000000004,21,28,0.75,20,45,65,26,8,14,18,67,71
John Celestand,22.0,16,0.0,185,15,45,0.33299999999999996,2,9,0.222,13,36,0.361,0.35600000000000004,5,6,0.833,1,10,11,20,7,0,16,22,37
Tyronn Lue,22.0,8,0.0,146,19,39,0.48700000000000004,4,8,0.5,15,31,0.484,0.5379999999999999,6,8,0.75,2,10,12,17,3,0,9,17,48
Sam Jacobson,24.0,3,0.0,18,5,9,0.556,0,0,,5,9,0.556,0.556,0,2,0.0,0,1,1,2,1,0,2,1,10
Team Totals,,82,,19805,3137,6836,0.45899999999999996,344,1047,0.32899999999999996,2793,5789,0.48200000000000004,0.484,1649,2368,0.696,1117,2738,3855,1921,613,534,1143,1841,8267
