Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2001,1,2832,ATL,Atlanta Hawks,23.0,NBA,SG,82.0,3089.0,17.3,0.53,0.23,0.26,1.5,8.2,4.9,24.3,1.8,0.3,13.6,25.5,4.9,1.6,6.5,0.1,2.3,-1.0,1.3,2.6
2002,1,2832,ATL,Atlanta Hawks,24.0,NBA,SG,78.0,2967.0,19.2,0.55,0.36,0.28,1.5,8.9,5.2,26.9,2.5,0.3,11.7,23.6,6.6,2.1,8.6,0.14,3.3,-0.1,3.2,3.9
2003,1,2832,ATL,Atlanta Hawks,25.0,NBA,PG,81.0,3081.0,18.2,0.55,0.38,0.26,1.4,8.6,5.2,34.8,2.2,0.3,16.4,22.6,6.0,1.4,7.4,0.12,3.0,-1.2,1.8,3.0
2004,1,2832,ATL,Atlanta Hawks,26.0,NBA,PG,81.0,3018.0,16.2,0.52,0.35,0.22,1.9,10.6,6.3,26.6,2.2,0.4,14.9,23.2,3.6,1.5,5.1,0.08,1.4,-1.1,0.3,1.7
2005,7,2832,DAL,Dallas Mavericks,27.0,NBA,PG,80.0,2401.0,18.4,0.61,0.33,0.23,1.8,6.8,4.4,28.8,2.4,0.5,15.2,18.0,6.2,2.4,8.5,0.17,3.0,0.3,3.3,3.2
2006,7,2832,DAL,Dallas Mavericks,28.0,NBA,PG,80.0,2798.0,18.4,0.57,0.38,0.19,1.4,5.4,3.4,19.6,2.0,0.7,10.2,22.2,7.4,2.3,9.6,0.16,3.6,-0.2,3.3,3.7
2007,7,2832,DAL,Dallas Mavericks,29.0,NBA,SG,81.0,2846.0,18.9,0.59,0.35,0.19,1.8,7.9,4.9,25.5,1.5,0.5,11.7,21.3,7.7,3.1,10.8,0.18,3.9,0.1,4.0,4.3
2008,7,2832,DAL,Dallas Mavericks,30.0,NBA,SG,82.0,2579.0,17.8,0.57,0.36,0.22,1.4,7.7,4.7,17.5,1.8,0.5,7.7,21.7,6.1,2.5,8.6,0.16,2.6,0.4,3.1,3.3
2009,7,2832,DAL,Dallas Mavericks,31.0,NBA,SG,74.0,2491.0,19.3,0.57,0.39,0.19,1.8,6.3,4.1,17.6,2.0,0.6,8.6,25.5,5.4,1.9,7.3,0.14,3.3,-0.3,2.9,3.1
2010,7,2832,DAL,Dallas Mavericks,32.0,NBA,SG,77.0,2540.0,16.5,0.55,0.36,0.26,0.9,5.4,3.2,18.8,1.9,0.5,8.6,23.0,4.4,2.1,6.5,0.12,1.6,-0.1,1.5,2.2
2011,7,2832,DAL,Dallas Mavericks,33.0,NBA,SG,82.0,2564.0,15.9,0.55,0.32,0.2,1.1,5.7,3.5,22.2,1.9,0.4,12.4,24.7,2.8,2.5,5.3,0.1,1.0,-0.1,0.9,1.9
2012,7,2832,DAL,Dallas Mavericks,34.0,NBA,SG,63.0,2000.0,15.7,0.54,0.44,0.13,0.9,7.4,4.2,19.9,1.9,0.4,12.6,23.3,2.0,1.8,3.8,0.09,1.7,-0.3,1.4,1.7
2013,2,2832,BOS,Boston Celtics,35.0,NBA,SG,79.0,2124.0,12.8,0.57,0.51,0.2,1.1,7.6,4.4,14.9,1.6,0.4,12.6,18.0,2.1,1.9,4.0,0.09,0.0,-0.2,-0.2,1.0
2014,3,2832,BRK,Brooklyn Nets,36.0,NBA,PG,35.0,570.0,7.4,0.5,0.68,0.1,0.8,6.9,3.9,15.3,1.2,0.0,14.5,15.3,0.0,0.2,0.2,0.02,-2.3,-1.2,-3.5,-0.2
2015,11,2832,HOU,Houston Rockets,37.0,NBA,SG,77.0,1641.0,11.4,0.58,0.72,0.11,1.0,7.1,4.1,13.8,2.0,0.9,13.7,14.3,2.0,1.5,3.6,0.1,-0.1,0.6,0.5,1.0
2016,11,2832,HOU,Houston Rockets,38.0,NBA,SG,72.0,1258.0,10.2,0.54,0.69,0.09,1.2,5.7,3.5,12.4,1.8,0.6,11.1,15.0,1.1,0.4,1.5,0.06,-0.7,-0.9,-1.6,0.1
2017,17,2832,MIL,Milwaukee Bucks,39.0,NBA,SG,74.0,1365.0,9.1,0.6,0.7,0.12,1.3,7.7,4.5,9.9,1.7,1.3,12.3,9.8,1.2,0.9,2.1,0.08,-1.4,0.5,-0.9,0.4
2018,17,2832,MIL,Milwaukee Bucks,40.0,NBA,SG,51.0,814.0,8.1,0.52,0.75,0.06,0.7,6.2,3.5,9.7,2.6,1.4,13.7,10.1,0.1,0.6,0.7,0.04,-2.6,0.6,-2.0,0.0
