Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2001,23.0,ATL,NBA,SG,82.0,3089.0,17.3,0.531,0.23,0.262,1.5,8.2,4.9,24.3,1.8,0.3,13.6,25.5,,4.9,1.6,6.5,0.1,,2.3,-1.0,1.3,2.6
2002,24.0,ATL,NBA,SG,78.0,2967.0,19.2,0.549,0.364,0.279,1.5,8.9,5.2,26.9,2.5,0.3,11.7,23.6,,6.6,2.1,8.6,0.139,,3.3,-0.1,3.2,3.9
2003,25.0,ATL,NBA,PG,81.0,3081.0,18.2,0.549,0.378,0.256,1.4,8.6,5.2,34.8,2.2,0.3,16.4,22.6,,6.0,1.4,7.4,0.116,,3.0,-1.2,1.8,3.0
2004,26.0,ATL,NBA,PG,81.0,3018.0,16.2,0.519,0.352,0.217,1.9,10.6,6.3,26.6,2.2,0.4,14.9,23.2,,3.6,1.5,5.1,0.08,,1.4,-1.1,0.3,1.7
2005,27.0,DAL,NBA,PG,80.0,2401.0,18.4,0.606,0.33,0.233,1.8,6.8,4.4,28.8,2.4,0.5,15.2,18.0,,6.2,2.4,8.5,0.171,,3.0,0.3,3.3,3.2
2006,28.0,DAL,NBA,PG,80.0,2798.0,18.4,0.575,0.379,0.191,1.4,5.4,3.4,19.6,2.0,0.7,10.2,22.2,,7.4,2.3,9.6,0.165,,3.6,-0.2,3.3,3.7
2007,29.0,DAL,NBA,SG,81.0,2846.0,18.9,0.587,0.348,0.187,1.8,7.9,4.9,25.5,1.5,0.5,11.7,21.3,,7.7,3.1,10.8,0.182,,3.9,0.1,4.0,4.3
2008,30.0,DAL,NBA,SG,82.0,2579.0,17.8,0.574,0.36,0.221,1.4,7.7,4.7,17.5,1.8,0.5,7.7,21.7,,6.1,2.5,8.6,0.16,,2.6,0.4,3.1,3.3
2009,31.0,DAL,NBA,SG,74.0,2491.0,19.3,0.571,0.39,0.193,1.8,6.3,4.1,17.6,2.0,0.6,8.6,25.5,,5.4,1.9,7.3,0.14,,3.3,-0.3,2.9,3.1
2010,32.0,DAL,NBA,SG,77.0,2540.0,16.5,0.552,0.358,0.257,0.9,5.4,3.2,18.8,1.9,0.5,8.6,23.0,,4.4,2.1,6.5,0.123,,1.6,-0.1,1.5,2.2
2011,33.0,DAL,NBA,SG,82.0,2564.0,15.9,0.545,0.322,0.196,1.1,5.7,3.5,22.2,1.9,0.4,12.4,24.7,,2.8,2.5,5.3,0.1,,1.0,-0.1,0.9,1.9
2012,34.0,DAL,NBA,SG,63.0,2000.0,15.7,0.54,0.44,0.134,0.9,7.4,4.2,19.9,1.9,0.4,12.6,23.3,,2.0,1.8,3.8,0.092,,1.7,-0.3,1.4,1.7
2013,35.0,BOS,NBA,SG,79.0,2124.0,12.8,0.566,0.511,0.202,1.1,7.6,4.4,14.9,1.6,0.4,12.6,18.0,,2.1,1.9,4.0,0.091,,0.0,-0.2,-0.2,1.0
2014,36.0,BRK,NBA,PG,35.0,570.0,7.4,0.501,0.678,0.099,0.8,6.9,3.9,15.3,1.2,0.0,14.5,15.3,,0.0,0.2,0.2,0.016,,-2.3,-1.2,-3.5,-0.2
2015,37.0,HOU,NBA,SG,77.0,1641.0,11.4,0.579,0.724,0.108,1.0,7.1,4.1,13.8,2.0,0.9,13.7,14.3,,2.0,1.5,3.6,0.104,,-0.1,0.6,0.5,1.0
2016,38.0,HOU,NBA,SG,72.0,1258.0,10.2,0.54,0.694,0.088,1.2,5.7,3.5,12.4,1.8,0.6,11.1,15.0,,1.1,0.4,1.5,0.057,,-0.7,-0.9,-1.6,0.1
2017,39.0,MIL,NBA,SG,74.0,1365.0,9.1,0.6,0.704,0.119,1.3,7.7,4.5,9.9,1.7,1.3,12.3,9.8,,1.2,0.9,2.1,0.075,,-1.4,0.5,-0.9,0.4
2018,40.0,MIL,NBA,SG,51.0,814.0,8.1,0.525,0.747,0.058,0.7,6.2,3.5,9.7,2.6,1.4,13.7,10.1,,0.1,0.6,0.7,0.042,,-2.6,0.6,-2.0,0.0
