Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2004,5,CHI,Charlotte Bobcats,Jamal Crawford,23,80,73,2811,9.4,24.4,0.39,3.1,9.7,0.32,6.4,14.8,0.43,3.7,4.4,0.83,0.9,4.4,5.2,7.5,2.1,0.5,3.6,3.0,25.6,,99,105
2004,5,CHI,Charlotte Bobcats,Kirk Hinrich,23,76,66,2706,6.1,15.8,0.39,2.8,7.1,0.39,3.3,8.7,0.38,2.6,3.2,0.8,0.8,4.2,5.0,9.9,1.9,0.4,3.9,5.3,17.6,,101,105
2004,5,CHI,Charlotte Bobcats,Eddy Curry,21,73,63,2154,10.1,20.3,0.5,0.0,0.0,1.0,10.1,20.3,0.5,5.7,8.5,0.67,3.5,7.4,10.9,1.6,0.6,2.0,4.3,6.2,25.9,,98,104
2004,5,CHI,Charlotte Bobcats,Antonio Davis,35,65,64,2032,5.6,13.8,0.41,0.0,0.0,,5.6,13.8,0.41,3.6,4.6,0.77,4.0,9.5,13.5,3.2,0.7,1.5,2.4,4.1,14.8,,99,103
2004,5,CHI,Charlotte Bobcats,Kendall Gill,35,56,35,1411,7.9,20.2,0.39,0.3,1.4,0.24,7.6,18.8,0.4,3.7,5.0,0.74,2.3,4.8,7.0,3.3,2.4,0.6,3.1,3.9,19.9,,90,104
2004,5,CHI,Charlotte Bobcats,Jerome Williams,30,53,32,1230,5.5,11.8,0.47,0.0,0.3,0.0,5.5,11.5,0.48,3.6,5.3,0.68,6.0,8.7,14.7,2.6,3.0,0.2,2.2,4.4,14.6,,109,100
2004,5,CHI,Charlotte Bobcats,Eddie Robinson,27,51,4,1024,8.0,16.6,0.48,0.1,0.3,0.2,7.9,16.3,0.49,1.4,2.2,0.65,1.4,3.9,5.3,2.9,1.7,0.5,2.3,2.9,17.4,,97,106
2004,5,CHI,Charlotte Bobcats,Ronald Dupree,23,47,8,893,6.5,16.4,0.39,0.2,0.5,0.44,6.2,15.9,0.39,3.8,6.1,0.63,3.2,6.5,9.7,3.2,1.9,1.0,3.0,7.8,17.0,,91,103
2004,5,CHI,Charlotte Bobcats,Tyson Chandler,21,35,8,782,4.5,10.5,0.42,0.0,0.1,0.0,4.5,10.5,0.43,5.3,7.9,0.67,5.5,12.5,18.0,1.5,1.1,2.9,2.5,5.8,14.2,,104,99
2004,5,CHI,Charlotte Bobcats,Corie Blount,35,46,3,756,6.7,14.2,0.47,0.0,0.2,0.0,6.7,14.0,0.48,0.9,1.7,0.54,5.2,9.0,14.2,3.1,2.6,1.3,2.4,5.9,14.3,,99,100
2004,5,CHI,Charlotte Bobcats,Marcus Fizer,25,46,2,738,9.5,24.7,0.38,0.1,1.2,0.12,9.3,23.5,0.4,6.4,8.5,0.75,4.3,9.9,14.3,3.0,1.1,0.6,3.6,6.8,25.4,,92,103
2004,5,CHI,Charlotte Bobcats,Linton Johnson,23,41,20,734,5.1,14.4,0.36,0.5,2.3,0.21,4.6,12.1,0.38,1.6,2.6,0.6,4.2,8.8,13.0,1.9,2.6,2.3,2.6,6.4,12.3,,84,99
2004,5,CHI,Charlotte Bobcats,Jalen Rose,31,16,14,529,7.4,19.7,0.38,2.3,5.3,0.43,5.1,14.4,0.36,3.8,5.0,0.76,0.7,5.6,6.3,5.5,1.2,0.4,3.6,4.4,20.9,,94,106
2004,5,CHI,Charlotte Bobcats,Scottie Pippen,38,23,6,412,6.7,17.7,0.38,1.6,6.1,0.27,5.1,11.6,0.44,2.1,3.4,0.63,2.5,6.1,8.6,6.3,2.7,1.1,3.7,4.8,17.2,,92,102
2004,5,CHI,Charlotte Bobcats,Donyell Marshall,30,16,8,408,7.3,17.4,0.42,1.4,3.4,0.41,5.9,13.9,0.42,1.8,2.6,0.7,3.6,9.1,12.6,3.6,1.7,2.6,2.8,6.0,17.7,,97,100
2004,5,CHI,Charlotte Bobcats,Rick Brunson,31,37,0,402,4.9,13.1,0.38,1.4,3.0,0.48,3.5,10.1,0.35,3.5,4.0,0.87,1.2,3.6,4.8,10.4,3.2,0.4,4.3,5.7,14.8,,99,103
2004,5,CHI,Charlotte Bobcats,Jannero Pargo,24,13,1,345,10.0,23.2,0.43,3.0,8.0,0.38,6.9,15.2,0.46,3.5,4.1,0.85,1.2,2.9,4.1,7.1,1.1,0.8,4.5,5.7,26.4,,100,108
2004,5,CHI,Charlotte Bobcats,Chris Jefferies,23,19,2,187,6.7,18.4,0.36,4.5,10.9,0.41,2.2,7.5,0.3,3.3,5.3,0.63,1.4,6.4,7.8,1.7,1.1,1.9,5.0,10.0,21.2,,87,104
2004,5,CHI,Charlotte Bobcats,Lonny Baxter,25,14,1,147,9.6,17.4,0.55,0.4,0.4,1.0,9.2,17.0,0.54,1.8,2.8,0.62,3.9,8.5,12.4,1.8,0.4,2.1,3.9,11.0,21.3,,99,104
2004,5,CHI,Charlotte Bobcats,Paul Shirley,26,7,0,86,6.1,13.9,0.44,0.0,0.6,0.0,6.1,13.3,0.46,0.6,1.8,0.33,4.8,4.8,9.7,2.4,0.6,0.6,5.4,5.4,12.7,,76,108
2004,5,CHI,Charlotte Bobcats,Roger Mason,23,3,0,43,1.2,13.3,0.09,1.2,7.3,0.17,0.0,6.1,0.0,0.0,0.0,,0.0,3.6,3.6,3.6,1.2,0.0,2.4,6.1,3.6,,38,108
