Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2004,10,GSW,Golden State Warriors,Jason Richardson,23,78,78,2936,10.3,23.4,0.44,1.4,5.0,0.28,8.8,18.4,0.48,4.7,6.9,0.68,2.3,7.3,9.5,4.1,1.6,0.7,3.6,3.3,26.6,,100,104
2004,10,GSW,Golden State Warriors,Clifford Robinson,37,82,82,2846,6.9,17.8,0.39,2.1,5.9,0.36,4.8,11.9,0.4,2.3,3.2,0.71,1.0,5.0,6.0,5.1,1.3,1.4,3.2,4.5,18.2,,94,105
2004,10,GSW,Golden State Warriors,Erick Dampier,28,74,74,2403,7.7,14.5,0.54,0.0,0.0,0.0,7.7,14.4,0.54,4.8,7.4,0.65,7.7,12.1,19.7,1.3,0.7,3.0,2.9,5.1,20.3,,114,100
2004,10,GSW,Golden State Warriors,Mike Dunleavy,23,75,69,2336,7.4,16.5,0.45,2.2,5.8,0.37,5.2,10.7,0.49,3.1,4.2,0.74,2.0,8.1,10.1,5.0,1.6,0.3,3.3,3.9,20.1,,106,104
2004,10,GSW,Golden State Warriors,Calbert Cheaney,32,79,7,2067,7.2,14.9,0.48,0.0,0.3,0.0,7.2,14.7,0.49,1.2,2.0,0.61,2.0,4.7,6.7,3.5,1.6,0.3,2.2,4.8,15.6,,100,106
2004,10,GSW,Golden State Warriors,Brian Cardinal,26,76,11,1634,7.2,15.2,0.47,1.8,4.1,0.44,5.4,11.2,0.48,7.8,8.9,0.88,3.3,7.1,10.4,3.4,2.2,0.7,2.7,6.7,24.0,,123,103
2004,10,GSW,Golden State Warriors,Speedy Claxton,25,60,29,1595,7.5,17.6,0.43,0.1,0.7,0.18,7.4,16.8,0.44,6.1,7.5,0.81,1.3,4.0,5.2,8.9,3.3,0.3,3.4,4.9,21.3,,107,103
2004,10,GSW,Golden State Warriors,Nick Van Exel,32,39,29,1255,8.0,20.4,0.39,2.0,6.4,0.31,6.0,14.0,0.43,3.0,4.2,0.71,0.7,3.7,4.4,8.8,0.9,0.1,3.3,2.4,20.9,,99,109
2004,10,GSW,Golden State Warriors,Mickael Pietrus,21,53,22,748,6.9,16.5,0.42,2.5,7.5,0.33,4.4,9.0,0.48,3.7,5.4,0.69,3.4,5.1,8.5,1.9,2.3,0.9,2.9,7.1,19.9,,104,104
2004,10,GSW,Golden State Warriors,Avery Johnson,38,46,1,637,6.7,16.7,0.4,0.0,0.3,0.0,6.7,16.5,0.41,4.4,6.5,0.67,0.3,2.5,2.8,9.3,2.2,0.3,4.3,2.9,17.8,,93,106
2004,10,GSW,Golden State Warriors,Troy Murphy,23,28,0,610,9.4,21.3,0.44,0.4,1.5,0.29,8.9,19.8,0.45,5.3,7.0,0.75,4.2,11.0,15.2,1.8,1.1,1.5,3.0,5.1,24.5,,101,102
2004,10,GSW,Golden State Warriors,Adonal Foyle,28,44,8,572,5.5,12.2,0.45,0.0,0.0,,5.5,12.2,0.45,1.8,3.3,0.54,5.0,10.6,15.6,1.6,0.6,4.3,2.0,6.4,12.8,,101,100
2004,10,GSW,Golden State Warriors,Cherokee Parks,31,12,0,64,3.3,8.4,0.4,0.0,0.0,,3.3,8.4,0.4,3.3,5.0,0.67,3.3,5.0,8.4,0.8,0.0,2.5,1.7,5.8,10.0,,100,107
2004,10,GSW,Golden State Warriors,Sean Lampley,24,10,0,63,11.0,17.0,0.65,0.0,0.0,,11.0,17.0,0.65,6.8,10.2,0.67,1.7,7.6,9.3,1.7,0.0,0.8,2.5,1.7,28.9,,123,107
2004,10,GSW,Golden State Warriors,J.R. Bremer,23,5,0,40,5.3,28.1,0.19,0.0,10.7,0.0,5.3,17.4,0.31,0.0,0.0,,2.7,1.3,4.0,16.0,0.0,0.0,6.7,6.7,10.7,,60,112
2004,10,GSW,Golden State Warriors,Rusty LaRue,30,4,0,22,2.4,7.3,0.33,2.4,2.4,1.0,0.0,4.9,0.0,2.4,4.9,0.5,0.0,7.3,7.3,4.9,4.9,0.0,9.7,4.9,9.7,,58,98
2004,10,GSW,Golden State Warriors,Dan Langhi,26,4,0,17,6.3,18.9,0.33,0.0,0.0,,6.3,18.9,0.33,6.3,6.3,1.0,0.0,9.4,9.4,0.0,0.0,0.0,6.3,15.7,18.9,,71,106
2004,10,GSW,Golden State Warriors,Popeye Jones,33,5,0,10,0.0,10.7,0.0,0.0,0.0,,0.0,10.7,0.0,0.0,0.0,,5.3,0.0,5.3,0.0,0.0,0.0,0.0,10.7,0.0,,35,113
