Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2004,17,MIL,Milwaukee Bucks,Michael Redd,24,82,82,3021,11.0,25.0,0.44,2.2,6.3,0.35,8.8,18.7,0.47,6.6,7.7,0.87,2.0,5.0,7.1,3.2,1.4,0.1,2.0,2.6,30.8,,113,108
2004,17,MIL,Milwaukee Bucks,Desmond Mason,26,82,31,2534,8.5,17.9,0.47,0.2,0.8,0.23,8.3,17.1,0.48,7.4,9.6,0.77,1.9,5.5,7.4,3.1,1.2,0.5,3.1,4.0,24.5,,108,107
2004,17,MIL,Milwaukee Bucks,Joe Smith,28,76,76,2254,7.2,16.5,0.44,0.0,0.1,0.2,7.2,16.3,0.44,4.8,5.6,0.86,5.3,9.6,15.0,1.8,1.1,2.2,1.9,4.9,19.3,,110,103
2004,17,MIL,Milwaukee Bucks,Damon Jones,27,82,26,2016,5.5,13.6,0.4,2.5,7.1,0.36,2.9,6.5,0.45,1.4,1.9,0.76,0.4,4.0,4.4,12.4,0.8,0.1,2.7,2.4,14.9,,112,110
2004,17,MIL,Milwaukee Bucks,Brian Skinner,27,56,54,1577,8.5,17.1,0.5,0.0,0.0,,8.5,17.1,0.5,2.6,4.6,0.57,4.0,9.7,13.7,1.6,1.0,2.0,2.6,5.5,19.6,,101,103
2004,17,MIL,Milwaukee Bucks,Toni Kukoc,35,73,0,1522,7.3,17.4,0.42,1.7,5.8,0.29,5.6,11.6,0.48,5.0,6.9,0.73,2.1,7.3,9.3,6.9,2.0,0.7,3.8,3.8,21.2,,103,104
2004,17,MIL,Milwaukee Bucks,T.J. Ford,20,55,55,1472,5.4,14.2,0.38,0.2,0.7,0.24,5.3,13.4,0.39,2.8,3.5,0.82,1.3,5.0,6.3,12.7,2.1,0.1,4.9,4.4,13.9,,93,106
2004,17,MIL,Milwaukee Bucks,Tim Thomas,26,42,42,1343,8.8,19.9,0.44,1.8,5.1,0.36,7.0,14.8,0.47,3.6,4.8,0.76,1.5,6.5,8.0,3.5,1.6,0.6,2.8,5.0,23.1,,102,106
2004,17,MIL,Milwaukee Bucks,Dan Gadzuric,25,75,0,1260,7.6,14.5,0.52,0.0,0.0,0.0,7.6,14.5,0.53,2.4,4.9,0.49,5.2,9.2,14.4,1.2,2.1,4.4,1.9,7.7,17.6,,108,99
2004,17,MIL,Milwaukee Bucks,Keith Van Horn,28,25,15,766,9.4,19.8,0.47,2.3,4.9,0.46,7.1,14.9,0.48,5.9,6.2,0.94,3.5,7.3,10.8,2.5,1.1,1.0,3.4,4.4,26.9,,113,106
2004,17,MIL,Milwaukee Bucks,Daniel Santiago,27,54,28,708,5.8,12.1,0.48,0.0,0.0,,5.8,12.1,0.48,4.5,6.7,0.68,2.6,7.2,9.8,1.8,1.4,1.6,2.4,7.3,16.1,,104,105
2004,17,MIL,Milwaukee Bucks,Erick Strickland,30,43,0,571,7.3,18.0,0.4,2.7,6.1,0.44,4.6,11.9,0.38,4.0,4.7,0.86,1.2,5.3,6.5,8.3,2.4,0.2,5.0,5.8,21.2,,100,105
2004,17,MIL,Milwaukee Bucks,Brevin Knight,28,21,1,420,5.7,13.1,0.44,0.1,0.4,0.33,5.6,12.7,0.44,3.7,4.7,0.79,0.4,5.6,6.0,12.2,3.6,0.0,3.1,7.0,15.4,,109,102
2004,17,MIL,Milwaukee Bucks,Marcus Haislip,23,31,0,263,7.2,14.7,0.49,0.2,0.4,0.5,7.0,14.3,0.49,4.0,5.6,0.71,4.2,6.4,10.6,0.8,1.2,2.4,1.8,5.0,18.5,,110,105
2004,17,MIL,Milwaukee Bucks,Joel Przybilla,24,5,0,33,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.6,3.2,0.5,1.6,14.3,15.9,4.8,0.0,0.0,3.2,7.9,1.6,,80,104
2004,17,MIL,Milwaukee Bucks,Dan Langhi,26,2,0,20,7.9,21.0,0.38,2.6,5.2,0.5,5.2,15.7,0.33,0.0,0.0,,0.0,2.6,2.6,0.0,0.0,0.0,0.0,5.2,18.3,,92,112
