Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1981,9,784,DET,Detroit Pistons,22.0,NBA,PG,76.0,1581.0,9.3,0.46,0.04,0.28,1.7,7.5,4.4,22.7,2.6,0.3,23.4,18.1,-1.6,1.6,0.0,-0.0,-3.5,-0.2,-3.7,-0.7
1982,26,784,KCK,Kansas City Kings,23.0,NBA,PG,81.0,1973.0,15.3,0.52,0.04,0.25,1.7,7.0,4.2,29.3,2.6,0.0,17.2,21.0,1.3,1.7,3.0,0.07,0.4,-0.3,0.1,1.0
1983,26,784,KCK,Kansas City Kings,24.0,NBA,PG,75.0,2690.0,18.1,0.55,0.01,0.31,1.8,6.6,4.2,31.6,2.1,0.2,16.4,23.7,5.1,2.1,7.2,0.13,2.4,-0.8,1.6,2.4
1984,26,784,KCK,Kansas City Kings,25.0,NBA,PG,73.0,2363.0,16.5,0.51,0.01,0.3,1.6,5.6,3.5,34.3,2.4,0.2,14.3,23.1,2.6,2.0,4.6,0.09,1.3,-0.5,0.8,1.7
1985,26,784,KCK,Kansas City Kings,26.0,NBA,PG,72.0,2373.0,14.7,0.54,0.03,0.21,1.9,6.0,3.9,27.8,1.8,0.2,15.2,19.6,2.9,0.7,3.6,0.07,1.0,-1.2,-0.1,1.1
1986,26,784,SAC,Sacramento Kings,27.0,NBA,PG,75.0,1971.0,13.7,0.52,0.04,0.21,1.4,5.7,3.6,24.4,1.6,0.1,13.6,20.1,1.9,0.9,2.8,0.07,-0.3,-1.0,-1.3,0.3
1987,13,784,LAC,Los Angeles Clippers,28.0,NBA,PG,60.0,1566.0,13.1,0.49,0.1,0.24,1.7,5.9,3.6,32.1,1.8,0.1,16.6,23.1,-0.2,0.4,0.1,0.0,-0.8,-2.2,-3.0,-0.4
1988,13,784,LAC,Los Angeles Clippers,29.0,NBA,PG,74.0,2024.0,11.7,0.5,0.12,0.15,1.1,5.3,3.1,29.4,1.5,0.0,16.5,18.5,0.1,1.2,1.2,0.03,-1.7,-1.4,-3.1,-0.6
1990,14,784,LAL,Los Angeles Lakers,31.0,NBA,PG,80.0,1333.0,10.2,0.51,0.21,0.16,1.1,7.1,4.2,22.1,1.8,0.2,18.8,16.2,0.3,1.1,1.4,0.05,-1.6,-0.2,-1.8,0.1
1991,14,784,LAL,Los Angeles Lakers,32.0,NBA,PG,48.0,496.0,10.3,0.52,0.26,0.18,1.2,6.5,4.0,32.4,1.5,0.1,26.7,16.1,0.0,0.5,0.5,0.05,-1.2,-0.7,-1.9,0.0
