Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1982,22.0,UTA,NBA,C,82.0,20.0,1623.0,252.0,524.0,0.481,0.0,1.0,0.0,252.0,523.0,0.482,0.481,140.0,185.0,0.757,131.0,296.0,427.0,146.0,46.0,72.0,151.0,292.0,644.0,,0.0
1983,23.0,TOT,NBA,C,82.0,50.0,2284.0,342.0,749.0,0.457,0.0,1.0,0.0,342.0,748.0,0.457,0.457,228.0,295.0,0.773,200.0,435.0,635.0,205.0,54.0,98.0,253.0,325.0,912.0,,1.0
1983,23.0,UTA,NBA,C,50.0,50.0,1638.0,231.0,514.0,0.449,0.0,1.0,0.0,231.0,513.0,0.45,0.449,157.0,195.0,0.805,137.0,312.0,449.0,165.0,39.0,68.0,195.0,216.0,619.0,,1.0
1983,23.0,DEN,NBA,C,32.0,0.0,646.0,111.0,235.0,0.472,0.0,0.0,,111.0,235.0,0.472,0.472,71.0,100.0,0.71,63.0,123.0,186.0,40.0,15.0,30.0,58.0,109.0,293.0,,0.0
1984,24.0,DEN,NBA,C,82.0,15.0,1420.0,183.0,371.0,0.493,0.0,2.0,0.0,183.0,369.0,0.496,0.493,215.0,272.0,0.79,145.0,288.0,433.0,91.0,32.0,60.0,119.0,308.0,581.0,,0.0
1985,25.0,DEN,NBA,C,56.0,0.0,542.0,60.0,129.0,0.465,0.0,0.0,,60.0,129.0,0.465,0.465,79.0,97.0,0.814,48.0,96.0,144.0,38.0,20.0,25.0,44.0,98.0,199.0,,0.0
1986,26.0,DEN,NBA,C,80.0,13.0,1654.0,221.0,440.0,0.502,0.0,1.0,0.0,221.0,439.0,0.503,0.502,216.0,278.0,0.777,154.0,285.0,439.0,79.0,42.0,63.0,105.0,298.0,658.0,,0.0
1987,27.0,DEN,NBA,C,76.0,41.0,1556.0,210.0,405.0,0.519,0.0,0.0,,210.0,405.0,0.519,0.519,229.0,294.0,0.779,120.0,260.0,380.0,85.0,20.0,74.0,95.0,266.0,649.0,,0.0
1988,28.0,DEN,NBA,PF,81.0,74.0,2166.0,361.0,668.0,0.54,0.0,2.0,0.0,361.0,666.0,0.542,0.54,407.0,487.0,0.836,200.0,462.0,662.0,106.0,62.0,92.0,155.0,323.0,1129.0,,0.0
1989,29.0,DEN,NBA,C,76.0,64.0,1918.0,317.0,607.0,0.522,3.0,9.0,0.333,314.0,598.0,0.525,0.525,332.0,402.0,0.826,142.0,358.0,500.0,105.0,42.0,81.0,160.0,320.0,969.0,,0.0
1990,30.0,DEN,NBA,C,53.0,22.0,1194.0,163.0,330.0,0.494,0.0,4.0,0.0,163.0,326.0,0.5,0.494,225.0,264.0,0.852,117.0,225.0,342.0,61.0,41.0,45.0,72.0,200.0,551.0,,0.0
1991,31.0,MIL,NBA,C,82.0,38.0,2228.0,298.0,597.0,0.499,0.0,5.0,0.0,298.0,592.0,0.503,0.499,274.0,328.0,0.835,174.0,361.0,535.0,98.0,55.0,61.0,106.0,264.0,870.0,,0.0
1992,32.0,MIL,NBA,C,43.0,4.0,726.0,83.0,199.0,0.417,0.0,0.0,,83.0,199.0,0.417,0.417,74.0,96.0,0.771,58.0,110.0,168.0,34.0,19.0,19.0,41.0,98.0,240.0,,0.0
1993,33.0,MIL,NBA,C,70.0,7.0,1124.0,105.0,263.0,0.399,0.0,3.0,0.0,105.0,260.0,0.404,0.399,112.0,137.0,0.818,72.0,177.0,249.0,78.0,36.0,36.0,65.0,148.0,322.0,,0.0
1994,34.0,TOT,NBA,C,36.0,6.0,363.0,28.0,84.0,0.333,0.0,0.0,,28.0,84.0,0.333,0.333,29.0,32.0,0.906,31.0,48.0,79.0,13.0,10.0,10.0,23.0,45.0,85.0,,0.0
1994,34.0,MIL,NBA,C,23.0,6.0,230.0,14.0,46.0,0.304,0.0,0.0,,14.0,46.0,0.304,0.304,21.0,22.0,0.955,16.0,29.0,45.0,5.0,5.0,8.0,14.0,27.0,49.0,,0.0
1994,34.0,LAL,NBA,C,13.0,0.0,133.0,14.0,38.0,0.368,0.0,0.0,,14.0,38.0,0.368,0.368,8.0,10.0,0.8,15.0,19.0,34.0,8.0,5.0,2.0,9.0,18.0,36.0,,0.0
1995,35.0,PHO,NBA,C,69.0,27.0,823.0,126.0,248.0,0.508,1.0,1.0,1.0,125.0,247.0,0.506,0.51,50.0,69.0,0.725,57.0,151.0,208.0,89.0,20.0,37.0,64.0,170.0,303.0,,0.0
1996,36.0,MIA,NBA,C,32.0,6.0,399.0,32.0,94.0,0.34,0.0,0.0,,32.0,94.0,0.34,0.34,37.0,46.0,0.804,29.0,60.0,89.0,9.0,11.0,16.0,23.0,60.0,101.0,,0.0
1997,37.0,ORL,NBA,PF,45.0,6.0,540.0,47.0,120.0,0.392,0.0,1.0,0.0,47.0,119.0,0.395,0.392,39.0,52.0,0.75,41.0,84.0,125.0,14.0,15.0,16.0,27.0,74.0,133.0,,0.0
1998,38.0,ORL,NBA,C,74.0,33.0,1272.0,155.0,371.0,0.418,0.0,0.0,,155.0,371.0,0.418,0.418,96.0,119.0,0.807,97.0,145.0,242.0,44.0,34.0,33.0,61.0,182.0,406.0,,0.0
1999,39.0,ORL,NBA,C,19.0,1.0,143.0,11.0,29.0,0.379,0.0,0.0,,11.0,29.0,0.379,0.379,6.0,8.0,0.75,3.0,11.0,14.0,4.0,1.0,2.0,8.0,23.0,28.0,,0.0
