Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
2013,10,1103,GSW,Golden State Warriors,Draymond Green,1990-03-04,22.0,NBA,SF,79,1,1061,84,257,0.33,14,67,0.21,70,190,0.37,0.35,45,55,0.82,58,202,260,53,42,25,51,159,227,0
2014,10,1103,GSW,Golden State Warriors,Draymond Green,1990-03-04,23.0,NBA,SF,82,12,1797,187,459,0.41,55,165,0.33,132,294,0.45,0.47,82,123,0.67,86,323,409,152,102,72,91,231,511,0
2015,10,1103,GSW,Golden State Warriors,Draymond Green,1990-03-04,24.0,NBA,PF,79,79,2490,339,765,0.44,111,329,0.34,228,436,0.52,0.52,132,200,0.66,114,533,647,291,123,99,133,253,921,1
2016,10,1103,GSW,Golden State Warriors,Draymond Green,1990-03-04,25.0,NBA,PF,81,81,2808,401,819,0.49,100,258,0.39,301,561,0.54,0.55,229,329,0.7,134,635,769,598,119,113,259,240,1131,13
2017,10,1103,GSW,Golden State Warriors,Draymond Green,1990-03-04,26.0,NBA,PF,76,76,2471,272,650,0.42,81,263,0.31,191,387,0.49,0.48,151,213,0.71,98,501,599,533,154,106,184,217,776,5
2018,10,1103,GSW,Golden State Warriors,Draymond Green,1990-03-04,27.0,NBA,PF,70,70,2287,281,619,0.45,77,256,0.3,204,363,0.56,0.52,134,173,0.78,75,460,535,508,95,91,202,185,773,3
2019,10,1103,GSW,Golden State Warriors,Draymond Green,1990-03-04,28.0,NBA,PF,66,66,2065,188,422,0.44,47,165,0.28,141,257,0.55,0.5,63,91,0.69,60,421,481,454,95,70,169,197,486,0
2020,10,1103,GSW,Golden State Warriors,Draymond Green,1990-03-04,29.0,NBA,PF,43,43,1222,123,316,0.39,36,129,0.28,87,187,0.46,0.45,63,83,0.76,23,243,266,266,59,33,98,110,345,2
2021,10,1103,GSW,Golden State Warriors,Draymond Green,1990-03-04,30.0,NBA,PF,38,38,1140,87,219,0.4,18,74,0.24,69,145,0.48,0.44,41,53,0.77,31,218,249,319,55,30,105,121,233,3
