Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1992,26,290,SAC,Sacramento Kings,24,Anthony Bonner,PF,6-8,215,"June 8, 1968",US,1,Saint Louis
1992,26,394,SAC,Sacramento Kings,3,Randy Brown,PG,6-2,190,"May 22, 1968",US,R,"Houston, New Mexico State"
1992,26,505,SAC,Sacramento Kings,31,Duane Causwell,C,7-0,240,"May 31, 1968",US,1,Temple
1992,26,526,SAC,Sacramento Kings,32,Pete Chilcutt,PF,6-10,230,"September 14, 1968",US,R,UNC
1992,26,1175,SAC,Sacramento Kings,20,Bob Hansen,SG,6-6,190,"January 18, 1961",US,8,Iowa
1992,26,1323,SAC,Sacramento Kings,20,Dennis Hopson,SG,6-5,200,"April 22, 1965",US,4,Ohio State
1992,26,1454,SAC,Sacramento Kings,51,Les Jepsen,C,7-0,237,"June 24, 1967",US,1,Iowa
1992,26,1736,SAC,Sacramento Kings,33,Jim Les,PG,5-11,165,"August 18, 1963",US,3,"Cleveland State University, Bradley"
1992,26,2450,SAC,Sacramento Kings,2,Mitch Richmond,SG,6-5,215,"June 30, 1965",US,3,Kansas State
1992,26,2572,SAC,Sacramento Kings,45,Steve Scheffler,C,6-9,250,"September 3, 1967",US,1,Purdue
1992,26,2575,SAC,Sacramento Kings,42,Dwayne Schintzius,C,7-1,260,"October 14, 1968",US,1,Florida
1992,26,2640,SAC,Sacramento Kings,22,Lionel Simmons,SF,6-7,210,"November 14, 1968",US,1,La Salle
1992,26,2845,SAC,Sacramento Kings,21,Carl Thomas,SG,6-4,175,"October 3, 1969",US,R,Eastern Michigan
1992,26,2878,SAC,Sacramento Kings,5,Stephen Thompson,SG,6-4,185,"December 2, 1968",US,R,Syracuse
1992,26,2890,SAC,Sacramento Kings,23,Wayman Tisdale,PF,6-9,240,"June 9, 1964",US,6,Oklahoma
1992,26,3056,SAC,Sacramento Kings,4,Spud Webb,PG,5-6,133,"July 13, 1963",US,6,"Midland College, NC State"
