Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1992,3,18,NJN,New Jersey Nets,21,Rafael Addison,SF,6-7,215,"July 22, 1964",US,1,Syracuse
1992,3,77,NJN,New Jersey Nets,7,Kenny Anderson,PG,6-0,168,"October 9, 1970",US,R,Georgia Tech
1992,3,266,NJN,New Jersey Nets,10,Mookie Blaylock,PG,6-0,180,"March 20, 1967",US,2,"Midland College, Oklahoma"
1992,3,312,NJN,New Jersey Nets,31,Sam Bowie,C,7-1,235,"March 17, 1961",US,6,Kentucky
1992,3,417,NJN,New Jersey Nets,35,Jud Buechler,SF,6-6,220,"June 19, 1968",US,1,Arizona
1992,3,563,NJN,New Jersey Nets,44,Derrick Coleman,PF,6-10,230,"June 21, 1967",US,1,Syracuse
1992,3,792,NJN,New Jersey Nets,22,Chris Dudley,C,6-11,235,"February 22, 1965",US,4,Yale
1992,3,898,NJN,New Jersey Nets,45,Dave Feitl,C,6-11,235,"June 8, 1962",US,4,Texas-El Paso
1992,3,1020,NJN,New Jersey Nets,12,Tate George,SG,6-5,190,"May 29, 1968",US,1,UConn
1992,3,1722,NJN,New Jersey Nets,20,Doug Lee,SG,6-5,200,"October 24, 1964",US,R,"Texas A&M, Purdue"
1992,3,2002,NJN,New Jersey Nets,5,Terry Mills,PF,6-10,230,"December 21, 1967",US,1,Michigan
1992,3,2050,NJN,New Jersey Nets,34,Chris Morris,SF,6-8,210,"January 20, 1966",US,3,Auburn
1992,3,2299,NJN,New Jersey Nets,3,Drazen Petrovic,SG,6-5,195,"October 22, 1964",HR,2,
