Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1996,23.0,BOS,NBA,SF,64.0,1470.0,13.3,0.506,0.018,0.546,6.8,9.8,8.3,7.6,1.9,0.5,11.5,22.4,,0.7,0.9,1.6,0.052,,-1.7,-1.2,-2.9,-0.3
1997,24.0,BOS,NBA,SG,72.0,2435.0,13.3,0.533,0.01,0.532,5.5,10.4,7.8,8.6,1.5,0.4,12.1,20.3,,2.5,0.3,2.9,0.056,,-1.1,-1.9,-3.0,-0.6
1998,25.0,DEN,NBA,SF,4.0,145.0,17.0,0.489,0.0,0.738,7.9,9.2,8.5,16.1,1.5,0.0,10.0,28.2,,0.2,0.0,0.1,0.048,,2.2,-2.5,-0.2,0.1
1999,26.0,DEN,NBA,SF,38.0,780.0,10.7,0.494,0.119,0.635,4.9,7.2,6.0,8.0,1.8,0.7,14.9,19.1,,0.5,-0.2,0.2,0.015,,-2.0,-1.5,-3.4,-0.3
2001,28.0,BOS,NBA,SF,81.0,1745.0,10.0,0.487,0.31,0.516,4.1,10.0,6.9,10.6,1.9,0.6,12.1,16.3,,1.0,1.2,2.2,0.06,,-2.3,-0.6,-2.9,-0.4
2002,29.0,BOS,NBA,SF,74.0,1747.0,8.8,0.49,0.223,0.569,3.6,10.5,6.9,9.8,2.3,0.4,16.5,15.0,,0.0,2.2,2.2,0.061,,-4.0,1.0,-3.0,-0.4
2003,30.0,BOS,NBA,SF,82.0,2350.0,13.1,0.538,0.191,0.466,6.7,11.8,9.2,10.4,1.9,0.6,12.3,15.6,,3.4,2.6,6.0,0.123,,-1.2,0.3,-0.9,0.7
2004,31.0,TOT,NBA,SF,71.0,1886.0,12.5,0.493,0.212,0.473,3.9,13.0,8.5,10.4,1.9,0.3,10.9,19.3,,1.7,1.4,3.1,0.079,,-1.8,-0.3,-2.0,0.0
2004,31.0,BOS,NBA,SF,21.0,513.0,15.7,0.54,0.181,0.616,4.8,16.2,10.6,8.5,2.2,0.2,12.1,22.7,,0.7,0.5,1.2,0.116,,-0.5,-0.6,-1.1,0.1
2004,31.0,CLE,NBA,SF,50.0,1373.0,11.2,0.471,0.226,0.413,3.5,11.8,7.7,11.1,1.8,0.4,10.3,18.1,,0.9,0.9,1.9,0.065,,-2.2,-0.1,-2.4,-0.1
2005,32.0,TOT,NBA,SG,55.0,1322.0,10.7,0.529,0.221,0.488,3.9,11.5,7.6,11.3,1.5,0.2,13.0,16.2,,0.9,1.1,2.1,0.075,,-1.9,0.2,-1.7,0.1
2005,32.0,NJN,NBA,SG,21.0,739.0,11.9,0.57,0.216,0.584,4.5,11.1,7.7,9.9,1.2,0.2,12.8,16.9,,0.9,0.7,1.7,0.107,,-0.7,0.1,-0.6,0.3
2005,32.0,TOR,NBA,SG,34.0,583.0,9.1,0.472,0.228,0.366,3.1,12.1,7.5,13.2,2.0,0.2,13.4,15.2,,0.0,0.4,0.4,0.034,,-3.5,0.4,-3.1,-0.2
2006,33.0,TOR,NBA,SF,28.0,352.0,6.8,0.496,0.24,0.507,3.3,14.5,8.7,6.3,1.0,0.4,14.1,14.0,,0.0,0.0,0.1,0.011,,-4.3,-1.4,-5.7,-0.3
2007,34.0,TOT,NBA,SF,21.0,121.0,11.4,0.508,0.404,0.298,2.9,13.5,8.5,9.8,1.3,0.0,11.6,23.3,,0.0,0.2,0.1,0.057,,-2.0,-1.6,-3.6,0.0
2007,34.0,SAS,NBA,SF,16.0,88.0,14.8,0.566,0.5,0.206,1.4,17.2,9.6,11.6,1.2,0.0,11.9,22.7,,0.1,0.1,0.2,0.12,,0.1,-0.7,-0.5,0.0
2007,34.0,CHA,NBA,SF,5.0,33.0,2.4,0.373,0.154,0.538,7.0,3.7,5.4,4.9,1.6,0.0,11.1,24.9,,-0.1,0.0,-0.1,-0.111,,-7.6,-4.2,-11.8,-0.1
