Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1987.0,12.0,2290,IND,Indiana Pacers,Chuck Person,22.0,4.0,4.0,159.0,8.6,16.8,0.51,0.5,1.8,0.25,8.2,14.9,0.55,6.8,8.8,0.77,1.4,6.1,7.5,4.5,1.1,0.5,3.4,3.2,24.5
,,1589,,,Clark Kellogg,,,,,,,,,,,,,,,,,,,,,,,,,
1987.0,12.0,2438,IND,Indiana Pacers,Clint Richardson,30.0,4.0,0.0,73.0,3.5,5.9,0.58,0.0,0.5,0.0,3.5,5.4,0.64,1.0,2.0,0.5,1.5,3.5,4.9,3.9,0.0,0.0,2.5,5.9,7.9
,,781,,,Greg Dreiling,,,,,,,,,,,,,,,,,,,,,,,,,
1987.0,12.0,3142,IND,Indiana Pacers,Herb Williams,28.0,4.0,4.0,134.0,5.4,9.1,0.59,0.0,0.0,,5.4,9.1,0.59,1.9,3.5,0.54,0.8,4.6,5.4,1.9,0.0,0.3,3.0,3.2,12.6
1987.0,12.0,1770,IND,Indiana Pacers,John Long,30.0,4.0,4.0,109.0,5.3,17.2,0.31,0.3,2.0,0.17,5.0,15.2,0.33,3.6,4.3,0.85,0.7,1.3,2.0,3.0,2.0,0.0,1.7,5.3,14.5
1987.0,12.0,1807,IND,Indiana Pacers,Kyle Macy,29.0,4.0,0.0,49.0,1.5,4.4,0.33,0.0,0.7,0.0,1.5,3.7,0.4,0.0,0.7,0.0,0.0,2.2,2.2,3.7,0.7,0.0,2.2,5.1,2.9
,,365,,,Michael Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
,,2966,,,Pete Verhoeven,,,,,,,,,,,,,,,,,,,,,,,,,
1987.0,12.0,82,IND,Indiana Pacers,Ron Anderson,28.0,4.0,0.0,24.0,3.0,6.0,0.5,0.0,0.0,,3.0,6.0,0.5,0.0,0.0,,3.0,1.5,4.5,0.0,0.0,0.0,0.0,3.0,6.0
1987.0,12.0,2756,IND,Indiana Pacers,Steve Stipanovich,26.0,4.0,4.0,149.0,5.1,9.2,0.55,0.0,0.2,0.0,5.1,8.9,0.57,3.1,4.6,0.68,1.7,5.6,7.2,0.7,0.7,0.5,1.0,3.4,13.3
1987.0,12.0,1095,IND,Indiana Pacers,Stuart Gray,23.0,3.0,0.0,14.0,0.0,2.6,0.0,0.0,0.0,,0.0,2.6,0.0,5.1,10.3,0.5,5.1,12.9,18.0,0.0,0.0,0.0,0.0,7.7,5.1
1987.0,12.0,922,IND,Indiana Pacers,Vern Fleming,24.0,4.0,4.0,141.0,3.3,9.2,0.36,0.0,0.3,0.0,3.3,8.9,0.37,5.9,7.7,0.77,2.3,4.3,6.6,6.1,1.0,0.3,2.6,3.8,12.5
,,2536,,,Walker Russell,,,,,,,,,,,,,,,,,,,,,,,,,
1987.0,12.0,2887,IND,Indiana Pacers,Wayman Tisdale,22.0,4.0,0.0,108.0,6.3,10.3,0.61,0.0,0.0,,6.3,10.3,0.61,4.3,7.7,0.56,1.7,3.7,5.3,3.0,0.3,0.0,1.7,5.7,17.0
