Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016,24,3126,PHO,Phoenix Suns,23.0,NBA,PF,10.0,0.0,68.0,5.3,12.7,0.42,0.0,0.0,,5.3,12.7,0.42,4.8,7.4,0.64,7.4,12.7,20.1,2.6,2.1,2.6,3.2,7.9,15.4
2017,24,3126,PHO,Phoenix Suns,24.0,NBA,C,47.0,0.0,708.0,7.0,13.6,0.52,0.0,0.1,0.0,7.0,13.5,0.52,3.6,5.7,0.62,4.8,10.1,14.8,1.2,1.4,1.6,1.9,6.4,17.6
2018,24,3126,PHO,Phoenix Suns,25.0,NBA,PF,5.0,0.0,70.0,3.6,9.3,0.39,0.0,0.0,,3.6,9.3,0.39,3.1,4.6,0.67,1.5,9.8,11.3,4.1,2.6,0.5,3.6,6.7,10.3
2019,3,3126,BRK,Brooklyn Nets,26.0,NBA,PF,5.0,0.0,26.0,11.1,18.0,0.62,0.0,1.4,0.0,11.1,16.6,0.67,2.8,5.5,0.5,5.5,20.8,26.3,4.2,1.4,0.0,1.4,2.8,24.9
