Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,2,1103,BOS,Boston Celtics,20.0,NBA,SG,32.0,3.0,374.0,6.4,13.3,0.48,0.6,1.9,0.3,5.8,11.4,0.51,2.8,3.6,0.78,1.0,3.0,3.9,1.7,1.3,0.4,2.1,3.9,16.1
2007,2,1103,BOS,Boston Celtics,21.0,NBA,SF,81.0,26.0,1780.0,6.3,14.9,0.42,1.9,5.2,0.37,4.3,9.7,0.45,2.6,3.2,0.8,1.4,2.8,4.2,1.7,0.8,0.5,2.4,4.0,17.0
2008,31,1103,TOT,Total After Trade,22.0,NBA,SF,30.0,0.0,362.0,5.2,15.0,0.34,1.5,3.9,0.38,3.7,11.1,0.33,3.4,4.1,0.83,1.3,5.1,6.4,2.9,0.8,0.4,3.2,4.5,15.2
2008,18,1103,MIN,Minnesota Timberwolves,22.0,NBA,SF,29.0,0.0,358.0,4.9,14.9,0.33,1.5,3.9,0.38,3.4,11.0,0.31,3.4,4.1,0.83,1.1,5.1,6.2,2.9,0.8,0.4,3.2,4.3,14.8
2008,11,1103,HOU,Houston Rockets,22.0,NBA,SF,1.0,0.0,4.0,27.0,27.0,1.0,0.0,0.0,,27.0,27.0,1.0,0.0,0.0,,18.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,54.0
2009,7,1103,DAL,Dallas Mavericks,23.0,NBA,SG,38.0,12.0,376.0,7.6,17.2,0.44,1.3,4.4,0.3,6.2,12.8,0.48,2.6,3.1,0.84,1.3,3.8,5.2,1.4,1.0,0.5,3.2,4.9,19.1
2012,3,1103,NJN,New Jersey Nets,26.0,NBA,SF,31.0,2.0,781.0,7.1,14.8,0.48,2.0,5.1,0.39,5.1,9.7,0.53,2.3,3.0,0.75,0.7,4.3,5.0,1.6,1.3,0.8,2.5,3.7,18.4
2013,12,1103,IND,Indiana Pacers,27.0,NBA,SF,60.0,7.0,1080.0,5.2,14.1,0.37,2.0,6.3,0.31,3.2,7.9,0.41,1.7,2.2,0.8,1.0,3.7,4.7,1.7,0.6,0.8,1.8,2.1,14.0
2014,24,1103,PHO,Phoenix Suns,28.0,NBA,SG,82.0,48.0,2330.0,6.9,15.5,0.44,3.2,7.9,0.4,3.8,7.7,0.49,3.0,3.6,0.85,0.7,3.5,4.2,1.9,1.1,0.6,2.2,3.4,20.0
2015,24,1103,PHO,Phoenix Suns,29.0,NBA,SG,74.0,4.0,1446.0,8.1,19.4,0.42,3.4,9.6,0.35,4.7,9.7,0.48,2.5,3.0,0.82,0.8,3.8,4.6,2.3,1.0,0.3,2.6,3.6,22.0
2016,16,1103,MIA,Miami Heat,30.0,NBA,SG,69.0,14.0,1557.0,5.3,13.6,0.39,1.9,6.0,0.32,3.4,7.6,0.45,1.7,2.1,0.78,0.6,3.2,3.8,1.3,0.9,0.4,1.1,2.8,14.2
2017,2,1103,BOS,Boston Celtics,31.0,NBA,SF,47.0,0.0,538.0,6.4,15.5,0.41,2.6,7.4,0.35,3.7,8.1,0.46,2.2,2.7,0.8,1.1,4.6,5.6,2.2,0.6,0.5,1.7,3.2,17.5
2018,11,1103,HOU,Houston Rockets,32.0,NBA,SG,41.0,2.0,929.0,6.5,16.0,0.41,4.3,11.5,0.37,2.2,4.5,0.5,2.0,2.3,0.85,0.6,4.6,5.2,1.0,0.9,0.6,1.2,3.4,19.3
2019,11,1103,HOU,Houston Rockets,33.0,NBA,SG,73.0,0.0,1473.0,5.6,14.1,0.4,3.8,10.8,0.35,1.8,3.3,0.55,1.4,1.7,0.84,0.7,3.7,4.4,1.0,0.8,0.7,1.3,3.1,16.5
