Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1988,23.0,SEA,NBA,C,82.0,0.0,1080.0,3.9,8.5,0.465,0.0,0.1,0.0,3.9,8.4,0.468,3.4,5.3,0.639,4.1,6.9,11.0,1.1,1.1,0.9,2.7,7.2,11.2
1989,24.0,SEA,NBA,C,80.0,0.0,835.0,3.9,7.8,0.506,0.0,0.1,0.0,3.9,7.7,0.511,2.2,3.7,0.593,4.2,4.7,8.9,0.9,1.6,1.3,2.0,7.1,10.0
1990,25.0,SEA,NBA,C,79.0,7.0,1085.0,5.2,9.6,0.54,0.0,0.1,0.5,5.1,9.5,0.54,1.6,3.3,0.475,4.2,5.7,10.0,0.5,0.8,0.7,1.2,6.2,11.9
1991,26.0,TOT,NBA,C,79.0,30.0,2092.0,5.4,9.7,0.56,0.0,0.0,0.0,5.4,9.7,0.561,2.5,4.3,0.579,3.8,5.7,9.5,0.7,0.7,0.6,1.5,3.3,13.4
1991,26.0,SEA,NBA,C,48.0,0.0,960.0,6.2,11.4,0.545,0.0,0.0,,6.2,11.4,0.545,2.5,4.3,0.588,4.3,5.9,10.1,0.6,1.0,0.7,2.0,3.5,14.9
1991,26.0,LAC,NBA,C,31.0,30.0,1132.0,4.8,8.3,0.579,0.0,0.0,0.0,4.8,8.3,0.581,2.5,4.4,0.572,3.4,5.6,9.0,0.8,0.5,0.4,1.1,3.1,12.1
1992,27.0,LAC,NBA,C,76.0,65.0,1834.0,4.8,9.2,0.519,0.0,0.0,0.0,4.8,9.2,0.52,2.5,3.9,0.622,3.8,6.7,10.5,0.9,0.9,0.4,1.6,3.2,12.0
1993,28.0,DET,NBA,C,67.0,18.0,1299.0,5.8,11.9,0.49,0.0,0.0,0.0,5.8,11.9,0.491,1.8,3.9,0.465,5.0,6.6,11.6,0.8,0.9,0.6,1.5,3.5,13.5
1994,29.0,TOT,NBA,C,68.0,65.0,2402.0,5.2,9.9,0.523,0.0,0.0,0.0,5.2,9.9,0.524,1.5,2.9,0.508,4.5,7.6,12.1,0.6,0.6,1.0,1.2,2.8,11.8
1994,29.0,DET,NBA,C,37.0,36.0,1350.0,5.9,10.8,0.547,0.0,0.0,0.0,5.9,10.8,0.548,1.1,2.5,0.457,3.9,8.2,12.2,0.6,0.6,1.0,1.3,2.9,13.0
1994,29.0,SAC,NBA,C,31.0,29.0,1052.0,4.2,8.8,0.484,0.0,0.0,0.0,4.2,8.7,0.486,1.9,3.4,0.556,5.2,6.9,12.1,0.7,0.6,1.1,1.0,2.8,10.4
1995,30.0,SAC,NBA,C,81.0,81.0,2534.0,5.3,9.8,0.544,0.0,0.0,1.0,5.3,9.8,0.543,1.8,2.8,0.639,3.9,6.4,10.3,0.9,0.7,0.7,1.6,3.4,12.5
1996,31.0,SAC,NBA,C,81.0,80.0,2441.0,6.4,12.1,0.527,0.0,0.0,0.333,6.3,12.0,0.528,1.8,3.0,0.601,3.8,7.5,11.3,0.9,0.8,1.0,1.9,3.7,14.5
1997,32.0,SAC,NBA,C,82.0,82.0,2893.0,5.5,12.0,0.457,0.0,0.1,0.0,5.5,12.0,0.46,1.8,3.1,0.562,3.4,6.2,9.6,2.2,0.6,1.0,2.1,3.7,12.8
1998,33.0,SAC,NBA,C,70.0,25.0,1458.0,6.1,13.4,0.459,0.0,0.0,0.0,6.1,13.4,0.46,1.3,2.8,0.452,4.3,6.6,10.8,2.6,0.9,1.1,2.4,3.9,13.6
1999,34.0,SEA,NBA,C,48.0,47.0,1481.0,4.1,8.7,0.472,0.0,0.0,1.0,4.1,8.7,0.471,0.7,2.3,0.309,4.5,5.9,10.3,1.0,0.5,0.7,1.2,3.6,8.9
2001,36.0,UTA,NBA,C,81.0,79.0,1619.0,4.6,9.2,0.496,0.0,0.0,0.0,4.6,9.2,0.498,0.4,1.4,0.262,3.5,4.9,8.4,0.7,0.6,1.7,1.7,5.4,9.5
2004,39.0,LAC,NBA,C,2.0,0.0,12.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,3.0,3.0,6.0,3.0,3.0,0.0,12.0,6.0,0.0
