SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
1993,20,NYK,42,Eric Anderson,PF,6-9,220,1970-05-26,US,R,Indiana
1993,20,NYK,50,Greg Anthony,PG,6-0,176,1967-11-15,US,1,"University of Portland, UNLV"
1993,20,NYK,20,Rolando Blackman,SG,6-6,190,1959-02-26,PA,11,Kansas State
1993,20,NYK,9,Tony Campbell,SF,6-7,215,1962-05-07,US,8,Ohio State
1993,20,NYK,44,Hubert Davis,SG,6-5,183,1970-05-17,US,R,UNC
1993,20,NYK,33,Patrick Ewing,C,7-0,240,1962-08-05,JM,7,Georgetown
1993,20,NYK,16,Bo Kimble,SG,6-4,190,1966-04-09,US,2,"USC, Loyola Marymount"
1993,20,NYK,14,Anthony Mason,PF,6-7,250,1966-12-14,US,3,Tennessee State
1993,20,NYK,34,Charles Oakley,PF,6-8,225,1963-12-18,US,7,Virginia Union University
1993,20,NYK,25,Doc Rivers,PG,6-4,185,1961-10-13,US,9,Marquette
1993,20,NYK,54,Charles Smith,SF,6-10,230,1965-07-16,US,4,Pitt
1993,20,NYK,3,John Starks,SG,6-3,180,1965-08-10,US,3,Oklahoma State
1993,20,NYK,32,Herb Williams,C,6-10,242,1958-02-16,US,11,Ohio State
