NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
22,Danny Ainge,SG,6-4,175,1959-03-17,US,11,BYU
34,Charles Barkley,PF,6-6,252,1963-02-20,US,8,Auburn
23,Cedric Ceballos,SF,6-6,190,1969-08-02,US,2,Cal State Fullerton
24,Tom Chambers,PF,6-10,220,1959-06-21,US,11,Utah
21,Richard Dumas,SF,6-7,200,1969-05-19,US,R,Oklahoma State
3,Frank Johnson,PG,6-1,185,1958-11-23,US,8,Wake Forest
7,Kevin Johnson,PG,6-1,180,1966-03-04,US,5,California
8,Tim Kempton,PF,6-10,245,1964-01-25,US,3,Notre Dame
32,Negele Knight,PG,6-1,175,1967-03-06,US,2,Dayton
9,Dan Majerle,SG,6-6,215,1965-09-09,US,4,Central Michigan University
25,Oliver Miller,C,6-9,280,1970-04-06,US,R,Arkansas
0,Jerrod Mustaf,PF,6-10,238,1969-10-28,US,2,Maryland
31,Kurt Rambis,PF,6-8,213,1958-02-25,US,11,Santa Clara
11,Alex Stivrins,PF,6-8,220,1962-11-29,US,1,"Creighton, Colorado"
41,Mark West,C,6-10,230,1960-11-05,US,9,Old Dominion
