Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,23,PHI,Philadelphia 76Ers,Allen Iverson,29,5,5,47.6,11.8,25.2,0.47,2.4,5.8,0.41,9.4,19.4,0.48,0.52,5.2,5.8,0.9,0.0,2.2,2.2,10.0,2.0,0.4,4.2,2.4,31.2
2005,23,PHI,Philadelphia 76Ers,Samuel Dalembert,23,5,5,38.4,5.2,9.4,0.55,0.0,0.0,,5.2,9.4,0.55,0.55,1.2,3.0,0.4,3.6,9.2,12.8,0.4,0.4,1.4,1.8,3.8,11.6
2005,23,PHI,Philadelphia 76Ers,Andre Iguodala,21,5,5,38.4,4.0,8.6,0.46,0.6,1.8,0.33,3.4,6.8,0.5,0.5,1.2,2.4,0.5,1.6,3.0,4.6,3.0,2.8,1.0,1.0,2.4,9.8
2005,23,PHI,Philadelphia 76Ers,Chris Webber,31,5,5,37.2,7.8,19.0,0.41,1.0,2.8,0.36,6.8,16.2,0.42,0.44,2.4,3.2,0.75,2.4,3.4,5.8,2.8,1.2,0.2,2.2,4.0,19.0
2005,23,PHI,Philadelphia 76Ers,Kyle Korver,23,5,5,29.4,1.6,5.6,0.29,1.4,4.8,0.29,0.2,0.8,0.25,0.41,0.4,0.4,1.0,0.6,2.0,2.6,1.6,0.8,0.2,1.6,3.6,5.0
2005,23,PHI,Philadelphia 76Ers,Aaron McKie,32,5,0,17.0,0.6,1.4,0.43,0.2,0.6,0.33,0.4,0.8,0.5,0.5,0.0,0.0,,0.2,2.2,2.4,1.0,0.8,0.0,0.2,1.8,1.4
2005,23,PHI,Philadelphia 76Ers,Marc Jackson,30,5,0,13.0,1.0,4.0,0.25,0.0,0.0,,1.0,4.0,0.25,0.25,1.4,2.2,0.64,0.6,1.0,1.6,0.0,0.4,0.4,1.2,1.8,3.4
2005,23,PHI,Philadelphia 76Ers,Willie Green,23,5,0,12.6,1.6,3.6,0.44,0.4,1.8,0.22,1.2,1.8,0.67,0.5,1.8,2.0,0.9,0.6,1.2,1.8,0.6,0.2,0.0,0.4,1.0,5.4
2005,23,PHI,Philadelphia 76Ers,Rodney Rogers,33,4,0,12.3,1.5,3.3,0.46,0.8,2.0,0.38,0.8,1.3,0.6,0.58,1.3,1.8,0.71,0.0,1.0,1.0,0.3,0.0,0.5,0.3,1.0,5.0
2005,23,PHI,Philadelphia 76Ers,Josh Davis,24,2,0,2.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0
2005,23,PHI,Philadelphia 76Ers,John Salmons,25,2,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
