Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2012,28,30,TOR,Toronto Raptors,50,Solomon Alabi,C,7-1,251,"March 21, 1988",NG,1,Florida State
2012,28,68,TOR,Toronto Raptors,6,Alan Anderson,SF,6-6,220,"October 16, 1982",US,2,Michigan State
2012,28,161,TOR,Toronto Raptors,20,Leandro Barbosa,SG,6-3,194,"November 28, 1982",BR,8,
2012,28,164,TOR,Toronto Raptors,7,Andrea Bargnani,C,7-0,245,"October 26, 1985",IT,5,
2012,28,195,TOR,Toronto Raptors,5,Jerryd Bayless,PG,6-3,200,"August 20, 1988",US,3,Arizona
2012,28,441,TOR,Toronto Raptors,9,Rasual Butler,SF,6-7,215,"May 23, 1979",US,9,La Salle
2012,28,453,TOR,Toronto Raptors,8,Jose Calderon,PG,6-3,200,"September 28, 1981",ES,6,
2012,28,485,TOR,Toronto Raptors,25,Anthony Carter,PG,6-1,190,"June 16, 1975",US,12,Hawaii
2012,28,685,TOR,Toronto Raptors,32,Ed Davis,PF,6-9,218,"June 5, 1989",US,1,UNC
2012,28,733,TOR,Toronto Raptors,1,Justin Dentmon,PG,5-11,185,"September 5, 1985",US,R,Washington
2012,28,715,TOR,Toronto Raptors,10,DeMar DeRozan,SG,6-6,220,"August 7, 1989",US,2,USC
2012,28,931,TOR,Toronto Raptors,3,Gary Forbes,SG,6-7,220,"February 25, 1985",PA,1,"Virginia, UMass"
2012,28,1090,TOR,Toronto Raptors,34,Aaron Gray,C,7-0,270,"December 7, 1984",US,4,Pitt
2012,28,1464,TOR,Toronto Raptors,15,Amir Johnson,PF,6-9,240,"May 1, 1987",US,6,
2012,28,1493,TOR,Toronto Raptors,2,James Johnson,SF,6-7,240,"February 20, 1987",US,2,Wake Forest
2012,28,1634,TOR,Toronto Raptors,11,Linas Kleiza,SF,6-8,245,"January 3, 1985",LT,5,Missouri
2012,28,1815,TOR,Toronto Raptors,21,Jamaal Magloire,C,6-11,259,"May 21, 1978",CA,11,Kentucky
2012,28,2948,TOR,Toronto Raptors,18,Ben Uzoh,PG,6-3,205,"March 19, 1988",US,1,Tulsa
