Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2012,4,119,CHA,Charlotte Bobcats,14,D.J. Augustin,PG,5-11,183,1987-11-10,US,3,Texas
2012,4,249,CHA,Charlotte Bobcats,0,Bismack Biyombo,C,6-8,255,1992-08-28,CD,R,
2012,4,376,CHA,Charlotte Bobcats,4,Derrick Brown,SF,6-7,225,1987-09-08,US,2,Xavier
2012,4,483,CHA,Charlotte Bobcats,33,Matt Carroll,SG,6-6,212,1980-08-28,US,8,Notre Dame
2012,4,741,CHA,Charlotte Bobcats,32,Boris Diaw,PF,6-8,250,1982-04-16,FR,8,
2012,4,754,CHA,Charlotte Bobcats,7,DeSagana Diop,C,7-0,300,1982-01-30,SN,10,
2012,4,1255,CHA,Charlotte Bobcats,15,Gerald Henderson,SG,6-5,215,1987-12-09,US,2,Duke
2012,4,1282,CHA,Charlotte Bobcats,11,Cory Higgins,PG,6-5,180,1989-06-14,US,R,Colorado
2012,4,1816,CHA,Charlotte Bobcats,50,Corey Maggette,SF,6-6,218,1979-11-12,US,12,Duke
2012,4,2038,CHA,Charlotte Bobcats,9,Jamario Moon,SF,6-8,205,1980-06-13,US,4,Meridian Community College
2012,4,2079,CHA,Charlotte Bobcats,22,Byron Mullens,C,7-0,275,1989-02-14,US,2,Ohio State
2012,4,2113,CHA,Charlotte Bobcats,21,Eduardo Najera,PF,6-8,240,1976-07-11,MX,11,Oklahoma
2012,4,2866,CHA,Charlotte Bobcats,12,Tyrus Thomas,PF,6-9,215,1986-08-17,US,5,LSU
2012,4,3010,CHA,Charlotte Bobcats,1,Kemba Walker,PG,6-0,184,1990-05-08,US,R,UConn
2012,4,3093,CHA,Charlotte Bobcats,8,D.J. White,PF,6-9,251,1986-08-31,US,3,Indiana
2012,4,3179,CHA,Charlotte Bobcats,55,Reggie Williams,SF,6-6,205,1986-09-14,US,2,Virginia Military Institute
