Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1985,23,165,PHI,Philadelphia 76Ers,Charles Barkley,1963-02-20,21.0,NBA,PF,13.0,408.0,19.6,0.58,0.04,0.45,14.4,25.0,19.8,9.4,2.7,2.2,17.4,20.3,0.5,0.9,1.4,0.17,2.7,1.7,4.4,0.7
1986,23,165,PHI,Philadelphia 76Ers,Charles Barkley,1963-02-20,22.0,NBA,PF,12.0,497.0,23.8,0.63,0.08,0.73,14.2,29.0,21.8,21.0,2.7,1.8,21.5,25.0,0.9,1.0,2.0,0.19,4.7,2.5,7.2,1.2
1987,23,165,PHI,Philadelphia 76Ers,Charles Barkley,1963-02-20,23.0,NBA,PF,5.0,210.0,20.2,0.65,0.11,0.6,15.5,18.4,17.1,8.5,0.9,2.2,18.8,23.0,0.4,0.2,0.7,0.15,3.5,-0.8,2.6,0.2
1989,23,165,PHI,Philadelphia 76Ers,Charles Barkley,1963-02-20,25.0,NBA,PF,3.0,135.0,24.3,0.69,0.11,0.69,6.6,22.1,14.4,18.4,1.9,0.9,15.8,22.8,0.4,0.2,0.6,0.21,6.4,1.9,8.4,0.3
1990,23,165,PHI,Philadelphia 76Ers,Charles Barkley,1963-02-20,26.0,NBA,SF,10.0,419.0,25.0,0.59,0.11,0.67,18.0,26.8,22.2,17.7,1.0,1.1,12.5,25.3,1.3,0.2,1.5,0.18,7.0,-0.6,6.4,0.9
1991,23,165,PHI,Philadelphia 76Ers,Charles Barkley,1963-02-20,27.0,NBA,SF,8.0,326.0,26.8,0.63,0.16,0.6,12.2,19.5,16.0,28.4,2.5,0.6,13.7,26.6,1.1,0.4,1.5,0.22,7.8,1.1,8.9,0.9
1993,24,165,PHO,Phoenix Suns,Charles Barkley,1963-02-20,29.0,NBA,PF,24.0,1026.0,24.9,0.55,0.09,0.45,10.9,25.4,18.4,17.5,2.0,1.5,8.0,27.3,3.3,1.3,4.6,0.22,6.2,0.7,6.9,2.3
1994,24,165,PHO,Phoenix Suns,Charles Barkley,1963-02-20,30.0,NBA,PF,10.0,425.0,27.8,0.57,0.18,0.26,8.4,27.0,17.1,20.0,3.0,1.5,10.1,27.0,1.5,0.4,1.8,0.21,7.0,1.9,8.8,1.1
1995,24,165,PHO,Phoenix Suns,Charles Barkley,1963-02-20,31.0,NBA,PF,10.0,390.0,26.6,0.58,0.19,0.5,11.9,27.5,19.9,14.3,1.7,2.2,10.1,28.3,1.2,0.5,1.7,0.21,6.1,0.1,6.2,0.8
1996,24,165,PHO,Phoenix Suns,Charles Barkley,1963-02-20,32.0,NBA,PF,4.0,164.0,27.5,0.56,0.17,0.67,11.5,27.5,18.8,15.4,1.3,1.7,6.2,26.1,0.7,0.0,0.7,0.2,7.4,0.6,8.0,0.4
1997,11,165,HOU,Houston Rockets,Charles Barkley,1963-02-20,33.0,NBA,PF,16.0,605.0,20.5,0.56,0.19,0.68,13.0,24.1,18.7,15.2,1.7,0.9,14.3,22.9,1.5,0.6,2.1,0.16,3.1,0.2,3.3,0.8
1998,11,165,HOU,Houston Rockets,Charles Barkley,1963-02-20,34.0,NBA,PF,4.0,87.0,16.2,0.56,0.09,0.91,6.1,21.6,13.4,9.9,3.1,0.0,15.7,20.8,0.1,0.2,0.2,0.12,-0.2,1.2,1.0,0.1
1999,11,165,HOU,Houston Rockets,Charles Barkley,1963-02-20,35.0,NBA,PF,4.0,157.0,29.0,0.58,0.1,0.44,9.2,29.5,19.4,20.2,2.0,1.0,9.0,25.6,0.7,0.1,0.8,0.24,6.3,1.5,7.9,0.4
