Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,7,163,DAL,Dallas Mavericks,J.J. Barea,"June 26, 1984",22.0,NBA,PG,33.0,1.0,191.0,5.3,14.7,0.36,1.1,4.0,0.29,4.1,10.7,0.39,3.0,4.5,0.67,1.3,3.4,4.7,4.5,0.2,0.2,2.6,3.6,14.7
2008,7,163,DAL,Dallas Mavericks,J.J. Barea,"June 26, 1984",23.0,NBA,PG,44.0,9.0,460.0,5.6,13.3,0.42,1.6,4.2,0.39,3.9,9.1,0.43,2.2,2.7,0.8,0.3,3.4,3.7,4.5,1.1,0.1,2.7,3.8,14.9
2009,7,163,DAL,Dallas Mavericks,J.J. Barea,"June 26, 1984",24.0,NBA,SG,79.0,15.0,1600.0,5.5,12.5,0.44,1.2,3.5,0.36,4.3,9.1,0.47,1.6,2.1,0.75,0.8,3.2,4.0,6.1,0.8,0.1,2.4,2.7,13.9
2010,7,163,DAL,Dallas Mavericks,J.J. Barea,"June 26, 1984",25.0,NBA,PG,78.0,18.0,1546.0,5.4,12.3,0.44,1.3,3.7,0.36,4.1,8.6,0.48,1.8,2.1,0.84,0.4,3.0,3.4,6.0,0.8,0.1,2.4,2.8,13.9
2011,7,163,DAL,Dallas Mavericks,J.J. Barea,"June 26, 1984",26.0,NBA,PG,81.0,2.0,1669.0,6.1,14.0,0.44,1.4,4.1,0.35,4.7,9.9,0.48,2.9,3.4,0.85,0.6,2.8,3.4,6.8,0.6,0.0,2.9,2.9,16.6
2012,18,163,MIN,Minnesota Timberwolves,J.J. Barea,"June 26, 1984",27.0,NBA,PG,41.0,11.0,1032.0,5.8,14.6,0.4,1.8,5.0,0.37,4.0,9.6,0.42,2.7,3.4,0.78,0.5,3.5,4.0,8.1,0.7,0.0,3.6,2.1,16.2
2013,18,163,MIN,Minnesota Timberwolves,J.J. Barea,"June 26, 1984",28.0,NBA,PG,74.0,2.0,1713.0,6.6,15.9,0.42,2.0,5.9,0.35,4.6,10.0,0.46,2.2,2.8,0.78,0.7,3.6,4.4,6.2,0.7,0.0,3.0,2.8,17.5
2014,18,163,MIN,Minnesota Timberwolves,J.J. Barea,"June 26, 1984",29.0,NBA,PG,79.0,1.0,1471.0,6.2,16.1,0.39,1.8,5.7,0.32,4.4,10.4,0.43,1.9,2.4,0.79,0.4,3.4,3.8,7.4,0.6,0.0,3.1,3.2,16.2
2015,7,163,DAL,Dallas Mavericks,J.J. Barea,"June 26, 1984",30.0,NBA,PG,77.0,10.0,1362.0,5.9,14.2,0.42,1.4,4.4,0.32,4.5,9.8,0.46,2.0,2.5,0.81,0.6,2.9,3.5,7.0,0.9,0.0,1.9,2.7,15.3
2016,7,163,DAL,Dallas Mavericks,J.J. Barea,"June 26, 1984",31.0,NBA,PG,74.0,16.0,1667.0,6.8,15.4,0.45,2.2,5.6,0.38,4.7,9.7,0.48,1.6,2.1,0.77,0.6,2.7,3.3,6.5,0.6,0.0,2.4,2.4,17.4
2017,7,163,DAL,Dallas Mavericks,J.J. Barea,"June 26, 1984",32.0,NBA,PG,35.0,6.0,771.0,6.6,16.0,0.41,2.5,6.9,0.36,4.2,9.1,0.46,2.1,2.4,0.86,0.4,3.5,3.9,9.0,0.7,0.0,2.9,1.4,17.8
2018,7,163,DAL,Dallas Mavericks,J.J. Barea,"June 26, 1984",33.0,NBA,PG,69.0,10.0,1603.0,6.8,15.5,0.44,2.6,7.0,0.37,4.2,8.5,0.5,1.8,2.3,0.78,0.3,4.2,4.5,9.7,0.8,0.1,3.2,1.9,18.0
2019,7,163,DAL,Dallas Mavericks,J.J. Barea,"June 26, 1984",34.0,NBA,PG,38.0,0.0,752.0,7.7,18.4,0.42,1.8,6.1,0.3,5.9,12.3,0.48,2.6,3.7,0.7,0.6,3.9,4.5,10.1,1.1,0.0,3.4,2.4,19.9
2020,7,163,DAL,Dallas Mavericks,J.J. Barea,"June 26, 1984",35.0,NBA,PG,29.0,6.0,450.0,6.8,16.6,0.41,2.6,6.8,0.38,4.2,9.8,0.43,1.6,1.8,0.91,0.8,3.4,4.2,9.0,0.4,0.2,3.0,2.2,17.8
