Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013,3,BRK,Brooklyn Nets,Deron Williams,28,78,78,2842,6.3,14.2,0.44,2.1,5.7,0.38,4.1,8.6,0.48,4.0,4.7,0.86,0.4,2.6,2.9,7.7,1.0,0.4,2.8,2.5,18.7,3132
2013,3,BRK,Brooklyn Nets,Joe Johnson,31,72,72,2642,6.1,14.3,0.42,2.0,5.4,0.38,4.0,9.0,0.45,1.8,2.2,0.82,0.7,2.2,3.0,3.4,0.7,0.2,1.7,1.3,15.9,1493
2013,3,BRK,Brooklyn Nets,Brook Lopez,24,74,74,2253,9.1,17.5,0.52,0.0,0.0,0.0,9.1,17.5,0.52,4.7,6.3,0.76,3.3,4.9,8.2,1.1,0.5,2.5,2.1,2.4,23.0,1774
2013,3,BRK,Brooklyn Nets,Gerald Wallace,30,69,68,2076,3.2,7.9,0.4,0.8,2.8,0.28,2.4,5.1,0.46,2.1,3.3,0.64,1.2,4.3,5.5,3.1,1.7,0.8,1.9,2.0,9.2,3009
2013,3,BRK,Brooklyn Nets,Reggie Evans,32,80,56,1967,2.3,4.8,0.48,0.0,0.0,,2.3,4.8,0.48,2.1,4.1,0.51,4.8,11.5,16.3,0.8,1.4,0.2,2.0,3.6,6.6,880
2013,3,BRK,Brooklyn Nets,Andray Blatche,26,82,8,1555,8.0,15.7,0.51,0.1,0.5,0.14,7.9,15.1,0.52,3.4,5.0,0.68,3.7,5.9,9.7,2.0,2.0,1.3,2.8,3.8,19.5,265
2013,3,BRK,Brooklyn Nets,C.J. Watson,28,80,8,1521,4.5,10.9,0.42,2.1,5.1,0.41,2.5,5.8,0.42,1.7,2.2,0.78,0.9,2.5,3.4,3.8,1.6,0.3,1.6,2.9,12.9,3040
2013,3,BRK,Brooklyn Nets,Keith Bogans,32,74,23,1408,2.8,7.3,0.38,2.1,6.3,0.34,0.6,1.0,0.62,0.3,0.4,0.65,0.4,2.7,3.1,1.9,0.7,0.1,1.3,2.8,8.0,275
2013,3,BRK,Brooklyn Nets,Kris Humphries,27,65,21,1191,4.2,9.4,0.45,0.0,0.1,0.0,4.2,9.3,0.45,2.9,3.7,0.79,3.8,7.2,11.0,1.0,0.5,1.0,1.7,3.8,11.3,1361
2013,3,BRK,Brooklyn Nets,MarShon Brooks,24,73,2,912,6.1,13.2,0.46,0.6,2.2,0.27,5.5,11.1,0.5,2.7,3.7,0.73,1.3,2.8,4.1,3.0,1.3,0.6,2.7,3.7,15.6,364
2013,3,BRK,Brooklyn Nets,Jerry Stackhouse,38,37,0,544,4.4,11.4,0.38,2.0,5.9,0.34,2.4,5.5,0.43,1.3,1.5,0.87,0.3,1.9,2.2,2.3,0.5,0.3,1.6,2.1,12.0,2733
2013,3,BRK,Brooklyn Nets,Mirza Teletovic,27,53,0,499,5.1,13.3,0.38,2.7,7.8,0.34,2.5,5.6,0.44,0.6,0.8,0.82,2.4,4.5,6.9,1.7,0.9,0.6,1.4,3.8,13.6,2825
2013,3,BRK,Brooklyn Nets,Tyshawn Taylor,22,38,0,221,5.2,14.2,0.37,1.0,2.1,0.46,4.2,12.1,0.35,2.4,4.4,0.56,0.3,2.6,2.9,3.4,2.1,0.0,4.1,4.1,13.8,2820
2013,3,BRK,Brooklyn Nets,Josh Childress,29,14,0,100,2.2,7.6,0.29,0.4,1.1,0.33,1.8,6.5,0.28,0.4,0.7,0.5,2.2,3.2,5.4,1.8,0.7,0.7,0.0,1.1,5.0,527
2013,3,BRK,Brooklyn Nets,Tornike Shengelia,21,19,0,93,3.9,8.9,0.44,0.4,0.8,0.5,3.5,8.1,0.43,3.5,6.2,0.56,3.5,5.4,8.9,1.2,1.2,0.4,4.3,4.3,11.6,2613
2013,3,BRK,Brooklyn Nets,Kris Joseph,24,4,0,30,0.0,3.6,0.0,0.0,1.2,0.0,0.0,2.4,0.0,2.4,4.8,0.5,0.0,2.4,2.4,0.0,3.6,0.0,0.0,1.2,2.4,1573
2013,3,BRK,Brooklyn Nets,Damion James,25,2,0,0,,,,,,,,,,,,,,,,,,,,,,1424
