Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2001,22.0,MIA,NBA,PG,50.0,550.0,11.6,0.478,0.223,0.142,1.1,8.0,4.5,19.4,1.3,0.0,11.8,26.2,,-0.2,0.6,0.4,0.035,,-2.4,-0.9,-3.3,-0.2
2002,23.0,MIA,NBA,PG,64.0,1230.0,11.6,0.471,0.3,0.094,1.6,8.8,5.2,18.8,1.9,0.3,12.8,24.3,,-0.7,1.6,0.9,0.036,,-1.5,0.1,-1.4,0.2
2003,24.0,MIA,NBA,SG,55.0,1025.0,12.1,0.447,0.27,0.081,1.9,9.7,5.7,16.6,2.3,0.1,9.1,23.2,,-0.4,1.1,0.7,0.032,,-1.6,0.3,-1.3,0.2
2004,25.0,LAC,NBA,SG,60.0,1188.0,12.0,0.436,0.303,0.1,2.7,10.6,6.6,21.6,2.9,0.2,11.8,19.8,,0.2,0.5,0.7,0.027,,-1.0,-0.3,-1.3,0.2
2005,26.0,TOT,NBA,"PG,SG",68.0,891.0,15.8,0.525,0.265,0.074,2.0,8.6,5.2,17.9,2.6,0.5,8.5,20.6,,1.2,0.6,1.8,0.097,,0.8,0.2,1.1,0.7
2005,26.0,CHA,NBA,SG,13.0,300.0,16.3,0.512,0.215,0.096,0.7,6.8,3.6,14.8,4.2,0.8,8.5,22.7,,0.2,0.3,0.5,0.081,,0.6,2.1,2.7,0.4
2005,26.0,MIL,NBA,SG,5.0,41.0,14.3,0.471,0.353,0.0,0.0,8.7,4.3,20.2,2.6,0.0,0.0,18.9,,0.1,0.0,0.1,0.104,,1.3,0.3,1.6,0.0
2005,26.0,SAC,NBA,PG,50.0,550.0,15.7,0.538,0.29,0.065,2.8,9.5,6.2,19.4,1.7,0.4,9.1,19.6,,0.9,0.3,1.2,0.105,,0.9,-0.8,0.1,0.3
2006,27.0,PHO,NBA,PG,81.0,1421.0,15.2,0.512,0.416,0.054,1.2,8.9,5.2,16.4,1.5,0.6,8.9,26.9,,0.5,1.1,1.6,0.054,,0.8,-0.9,-0.2,0.7
2007,28.0,NJN,NBA,SG,56.0,946.0,15.0,0.536,0.416,0.086,1.8,9.7,5.7,13.1,1.5,0.3,5.8,22.8,,1.1,0.8,1.9,0.094,,1.0,-0.9,0.1,0.5
2008,29.0,BOS,NBA,PG,78.0,1480.0,13.0,0.534,0.561,0.068,1.6,11.2,6.7,16.9,2.1,0.6,12.2,19.6,,1.1,2.8,3.9,0.127,,0.4,1.4,1.8,1.4
2009,30.0,BOS,NBA,PG,81.0,1479.0,15.4,0.592,0.607,0.095,0.9,11.5,6.5,10.3,2.2,0.4,8.6,20.1,,2.5,2.4,4.9,0.158,,2.3,1.2,3.5,2.0
2010,31.0,TOT,NBA,"PG,SG",68.0,1217.0,10.5,0.495,0.499,0.114,1.3,9.3,5.3,11.0,1.7,0.5,9.0,20.0,,0.0,1.1,1.1,0.042,,-1.5,-0.5,-2.0,0.0
2010,31.0,BOS,NBA,PG,50.0,846.0,11.9,0.527,0.519,0.124,1.0,8.7,5.0,9.2,1.7,0.7,7.4,20.3,,0.4,1.0,1.4,0.081,,-0.4,0.0,-0.4,0.3
2010,31.0,NYK,NBA,SG,18.0,371.0,7.3,0.416,0.451,0.09,1.8,10.6,6.1,14.9,1.7,0.0,12.6,19.3,,-0.5,0.1,-0.4,-0.047,,-4.0,-1.8,-5.8,-0.4
2011,32.0,MIA,NBA,SG,56.0,978.0,11.9,0.535,0.545,0.125,1.2,9.5,5.6,10.0,1.7,0.2,7.9,17.6,,1.0,1.2,2.2,0.108,,-0.5,0.2,-0.3,0.4
