Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2011,28,27,TOR,Toronto Raptors,42,Alexis Ajinca,C,7-2,248,"May 6, 1988",FR,2,
2011,28,30,TOR,Toronto Raptors,50,Solomon Alabi,C,7-1,251,"March 21, 1988",NG,R,Florida State
2011,28,67,TOR,Toronto Raptors,13,David Andersen,PF,6-11,245,"June 23, 1980",AU,1,
2011,28,158,TOR,Toronto Raptors,3,Marcus Banks,PG,6-2,200,"November 19, 1981",US,7,UNLV
2011,28,161,TOR,Toronto Raptors,20,Leandro Barbosa,SG,6-3,194,"November 28, 1982",BR,7,
2011,28,164,TOR,Toronto Raptors,7,Andrea Bargnani,C,7-0,245,"October 26, 1985",IT,4,
2011,28,195,TOR,Toronto Raptors,5,Jerryd Bayless,PG,6-3,200,"August 20, 1988",US,2,Arizona
2011,28,453,TOR,Toronto Raptors,8,Jose Calderon,PG,6-3,200,"September 28, 1981",ES,5,
2011,28,685,TOR,Toronto Raptors,32,Ed Davis,PF,6-9,218,"June 5, 1989",US,R,UNC
2011,28,715,TOR,Toronto Raptors,10,DeMar DeRozan,SG,6-6,220,"August 7, 1989",US,1,USC
2011,28,762,TOR,Toronto Raptors,9,Joey Dorsey,C,6-8,268,"December 16, 1983",US,2,Memphis
2011,28,805,TOR,Toronto Raptors,12,Ronald Dupree,SF,6-7,209,"January 26, 1981",US,5,LSU
2011,28,880,TOR,Toronto Raptors,30,Reggie Evans,PF,6-8,245,"May 18, 1980",US,8,Iowa
2011,28,980,TOR,Toronto Raptors,2,Sundiata Gaines,PG,6-1,185,"April 18, 1986",US,1,Georgia
2011,28,1393,TOR,Toronto Raptors,1,Jarrett Jack,PG,6-3,200,"October 28, 1983",US,5,Georgia Tech
2011,28,1463,TOR,Toronto Raptors,15,Amir Johnson,PF,6-9,240,"May 1, 1987",US,5,
2011,28,1492,TOR,Toronto Raptors,0,James Johnson,SF,6-7,240,"February 20, 1987",US,1,Wake Forest
2011,28,1514,TOR,Toronto Raptors,12,Trey Johnson,SG,6-5,218,"August 30, 1984",US,1,"Alcorn State, Jackson State University"
2011,28,1633,TOR,Toronto Raptors,11,Linas Kleiza,SF,6-8,245,"January 3, 1985",LT,4,Missouri
2011,28,2761,TOR,Toronto Raptors,16,Peja Stojakovic,SF,6-10,229,"June 9, 1977",HR,12,
2011,28,3060,TOR,Toronto Raptors,24,Sonny Weems,SF,6-6,205,"July 8, 1986",US,2,Arkansas
2011,28,3243,TOR,Toronto Raptors,14,Julian Wright,SF,6-8,225,"May 20, 1987",US,3,Kansas
