Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2011,5,114,CHI,Charlotte Bobcats,3,Omer Asik,C,7-0,255,"July 4, 1986",TR,R,
2011,5,275,CHI,Charlotte Bobcats,6,Keith Bogans,SG,6-5,215,"May 12, 1980",US,7,Kentucky
2011,5,299,CHI,Charlotte Bobcats,5,Carlos Boozer,C,6-9,258,"November 20, 1981",DE,8,Duke
2011,5,346,CHI,Charlotte Bobcats,11,Ronnie Brewer,SG,6-7,220,"March 20, 1985",US,4,Arkansas
2011,5,441,CHI,Charlotte Bobcats,45,Rasual Butler,SG,6-7,215,"May 23, 1979",US,8,La Salle
2011,5,731,CHI,Charlotte Bobcats,9,Luol Deng,SF,6-9,237,"April 16, 1985",SS,6,Duke
2011,5,1029,CHI,Charlotte Bobcats,22,Taj Gibson,PF,6-9,232,"June 24, 1985",US,1,USC
2011,5,1492,CHI,Charlotte Bobcats,16,James Johnson,SF,6-7,240,"February 20, 1987",US,1,Wake Forest
2011,5,1651,CHI,Charlotte Bobcats,26,Kyle Korver,SG,6-7,212,"March 17, 1981",US,7,Creighton
2011,5,1786,CHI,Charlotte Bobcats,15,John Lucas III,PG,5-11,166,"November 21, 1982",US,2,"Baylor, Oklahoma State"
2011,5,2148,CHI,Charlotte Bobcats,13,Joakim Noah,C,6-11,230,"February 25, 1985",US,3,Florida
2011,5,2505,CHI,Charlotte Bobcats,1,Derrick Rose,PG,6-2,200,"October 4, 1988",US,2,Memphis
2011,5,2565,CHI,Charlotte Bobcats,24,Brian Scalabrine,PF,6-9,241,"March 18, 1978",US,9,USC
2011,5,2854,CHI,Charlotte Bobcats,40,Kurt Thomas,PF,6-9,230,"October 4, 1972",US,15,TCU
2011,5,3040,CHI,Charlotte Bobcats,32,C.J. Watson,PG,6-2,175,"April 17, 1984",US,3,Tennessee
