Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1996,9,1290,DET,Detroit Pistons,Grant Hill,"October 5, 1972",23.0,NBA,SF,3.0,3.0,115.0,11.1,19.7,0.56,0.5,1.0,0.5,10.6,18.7,0.57,6.1,7.1,0.86,2.0,9.1,11.1,5.6,1.5,0.0,4.0,6.6,28.8,121.0,119.0
1997,9,1290,DET,Detroit Pistons,Grant Hill,"October 5, 1972",24.0,NBA,SF,5.0,5.0,203.0,12.9,29.6,0.44,0.0,0.0,,12.9,29.6,0.44,8.0,11.2,0.72,3.7,6.0,9.8,7.7,1.1,1.4,5.5,4.0,33.9,99.0,107.0
1999,9,1290,DET,Detroit Pistons,Grant Hill,"October 5, 1972",26.0,NBA,SF,5.0,5.0,176.0,14.5,31.7,0.46,0.0,0.3,0.0,14.5,31.4,0.46,4.5,5.5,0.81,2.4,10.0,12.4,12.8,3.4,0.7,4.1,4.1,33.5,107.0,98.0
2000,9,1290,DET,Detroit Pistons,Grant Hill,"October 5, 1972",27.0,NBA,SF,2.0,2.0,55.0,5.8,15.5,0.38,1.0,1.9,0.5,4.9,13.6,0.36,8.7,9.7,0.9,0.0,10.7,10.7,8.7,1.0,0.0,9.7,6.8,21.4,82.0,99.0
2007,22,1290,ORL,Orlando Magic,Grant Hill,"October 5, 1972",34.0,NBA,SG,4.0,4.0,143.0,7.5,14.9,0.5,0.0,0.0,,7.5,14.9,0.5,8.6,13.0,0.67,0.8,7.9,8.6,5.9,0.8,0.4,3.9,3.1,23.6,108.0,114.0
2008,24,1290,PHO,Phoenix Suns,Grant Hill,"October 5, 1972",35.0,NBA,SF,3.0,2.0,68.0,3.8,8.4,0.46,0.0,0.0,,3.8,8.4,0.46,0.8,0.8,1.0,2.3,9.9,12.2,2.3,1.5,0.8,0.0,2.3,8.4,118.0,105.0
2010,24,1290,PHO,Phoenix Suns,Grant Hill,"October 5, 1972",37.0,NBA,SF,16.0,16.0,452.0,6.9,14.4,0.48,0.4,1.9,0.19,6.5,12.5,0.52,3.9,4.4,0.87,1.4,9.5,10.9,4.2,1.5,1.2,2.2,5.4,18.0,113.0,110.0
2013,13,1290,LAC,Los Angeles Clippers,Grant Hill,"October 5, 1972",40.0,NBA,SF,1.0,0.0,20.0,5.5,10.9,0.5,0.0,0.0,,5.5,10.9,0.5,0.0,0.0,,5.5,5.5,10.9,5.5,0.0,0.0,2.7,13.6,10.9,109.0,118.0
