Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1985,22.0,HOU,NBA,C,82.0,2914.0,21.1,0.564,0.0,0.438,16.9,20.4,18.7,5.3,1.6,4.3,13.5,23.5,,5.3,4.9,10.2,0.168,,1.7,0.4,2.1,3.0
1986,23.0,HOU,NBA,C,68.0,2467.0,24.2,0.56,0.0,0.453,14.4,19.8,17.1,8.0,2.5,5.2,12.0,25.6,,5.3,4.2,9.5,0.186,,2.9,1.2,4.0,3.8
1987,24.0,HOU,NBA,C,75.0,2760.0,23.8,0.554,0.004,0.428,12.7,21.3,17.1,12.6,2.4,5.3,12.6,26.8,,4.9,6.0,10.9,0.189,,3.1,2.7,5.8,5.4
1988,25.0,HOU,NBA,C,79.0,2825.0,23.4,0.555,0.003,0.396,11.2,24.1,17.7,9.2,2.7,4.2,13.0,26.5,,4.4,6.3,10.7,0.182,,2.2,2.2,4.4,4.6
1989,26.0,HOU,NBA,C,82.0,3024.0,25.2,0.552,0.006,0.419,12.2,27.2,19.8,8.2,3.3,5.5,13.0,28.2,,4.6,7.8,12.4,0.197,,2.7,2.9,5.5,5.7
1990,27.0,HOU,NBA,C,82.0,3124.0,24.1,0.541,0.004,0.333,10.3,28.3,19.5,12.1,2.6,7.0,14.6,28.1,,2.5,8.7,11.2,0.173,,1.8,4.0,5.8,6.2
1991,28.0,HOU,NBA,C,56.0,2062.0,24.3,0.549,0.004,0.289,11.4,28.3,19.9,10.2,2.9,6.4,13.9,25.0,,2.9,5.7,8.6,0.201,,2.1,4.0,6.2,4.3
1992,29.0,HOU,NBA,C,70.0,2636.0,23.7,0.553,0.001,0.364,10.7,24.7,17.8,9.9,2.4,6.8,12.0,25.6,,4.2,5.6,9.8,0.178,,1.9,3.0,5.0,4.6
1993,30.0,HOU,NBA,C,82.0,3242.0,27.3,0.577,0.005,0.356,10.5,25.9,18.7,15.8,2.4,6.5,12.4,28.8,,7.9,8.0,15.8,0.234,,3.9,3.6,7.5,7.8
1994,31.0,HOU,NBA,C,80.0,3277.0,25.3,0.565,0.011,0.32,8.2,23.3,16.2,16.4,2.0,5.7,12.3,29.8,,6.4,7.9,14.3,0.21,,3.5,3.3,6.8,7.3
1995,32.0,HOU,NBA,C,72.0,2853.0,26.0,0.563,0.01,0.348,7.3,23.1,15.6,17.2,2.4,5.9,11.7,31.7,,5.1,5.6,10.7,0.181,,2.8,2.6,5.4,5.4
1996,33.0,HOU,NBA,C,72.0,2797.0,25.5,0.558,0.009,0.367,7.3,24.0,15.9,18.3,2.1,5.3,12.5,31.9,,4.5,5.2,9.7,0.166,,2.8,2.0,4.9,4.9
1997,34.0,HOU,NBA,C,78.0,2852.0,22.7,0.558,0.011,0.313,7.4,21.0,14.5,16.2,2.1,4.5,14.8,30.4,,3.5,5.6,9.1,0.154,,1.5,2.0,3.5,4.0
1998,35.0,HOU,NBA,C,47.0,1633.0,20.8,0.531,0.005,0.335,8.5,24.6,16.7,15.8,2.7,4.1,14.8,23.7,,2.0,2.5,4.5,0.131,,1.2,2.1,3.2,2.2
1999,36.0,HOU,NBA,C,50.0,1784.0,23.1,0.559,0.018,0.375,7.4,22.8,15.7,9.5,2.5,4.8,14.1,25.9,,3.2,3.3,6.5,0.175,,1.4,1.8,3.2,2.3
2001,38.0,HOU,NBA,C,58.0,1545.0,20.7,0.526,0.002,0.349,9.5,22.4,16.1,8.3,2.4,4.0,11.0,21.9,,2.4,2.6,5.0,0.155,,1.3,1.5,2.8,1.9
2002,39.0,TOR,NBA,C,61.0,1378.0,14.4,0.478,0.005,0.201,7.9,23.1,15.3,8.0,2.9,4.9,17.7,18.3,,-0.8,2.9,2.1,0.074,,-2.7,2.4,-0.4,0.6
