Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991,31.0,2489,TOT,Total After Trade,Larry Robinson,1968-01-11,23.0,NBA,SG,36,10,11.8,1.7,4.2,0.413,0.0,0.0,0.0,1.7,4.1,0.416,0.413,0.4,0.8,0.556,0.8,0.6,1.4,1.0,0.4,0.0,0.8,1.4,3.9
1991,10.0,2489,GSW,Golden State Warriors,Larry Robinson,1968-01-11,23.0,NBA,SG,24,0,7.1,1.0,2.5,0.407,0.0,0.0,,1.0,2.5,0.407,0.407,0.3,0.6,0.533,0.6,0.3,1.0,0.5,0.4,0.0,0.7,1.0,2.3
1991,30.0,2489,WSB,Washington Bullets,Larry Robinson,1968-01-11,23.0,NBA,SG,12,10,21.3,3.2,7.6,0.418,0.0,0.1,0.0,3.2,7.5,0.422,0.418,0.6,1.0,0.583,1.2,1.2,2.3,2.0,0.6,0.0,0.9,2.2,6.9
1992,2.0,2489,BOS,Boston Celtics,Larry Robinson,1968-01-11,24.0,NBA,SG,1,0,6.0,1.0,5.0,0.2,0.0,0.0,,1.0,5.0,0.2,0.2,0.0,0.0,,2.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,2.0
1993,30.0,2489,WSB,Washington Bullets,Larry Robinson,1968-01-11,25.0,NBA,SG,4,0,8.3,1.5,4.0,0.375,0.0,0.3,0.0,1.5,3.8,0.4,0.375,0.8,1.3,0.6,0.3,0.5,0.8,0.8,0.3,0.3,0.3,0.0,3.8
1994,11.0,2489,HOU,Houston Rockets,Larry Robinson,1968-01-11,26.0,NBA,SG,6,0,9.2,1.7,3.3,0.5,0.3,1.3,0.25,1.3,2.0,0.667,0.55,0.5,1.3,0.375,0.7,1.0,1.7,1.0,1.2,0.0,1.7,1.3,4.2
1998,15.0,2489,VAN,Vancouver Grizzlies,Larry Robinson,1968-01-11,30.0,NBA,SF,6,0,6.8,1.0,3.2,0.316,0.5,1.0,0.5,0.5,2.2,0.231,0.395,0.3,0.3,1.0,0.3,1.7,2.0,0.2,0.7,0.0,0.3,0.0,2.8
2001,31.0,2489,TOT,Total After Trade,Larry Robinson,1968-01-11,33.0,NBA,"PG,SG",34,1,18.6,2.0,5.4,0.364,1.3,3.4,0.379,0.7,2.0,0.338,0.484,0.6,0.7,0.875,0.7,1.9,2.6,1.1,0.8,0.1,0.7,1.4,5.9
2001,6.0,2489,CLE,Cleveland Cavaliers,Larry Robinson,1968-01-11,33.0,NBA,SG,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2001,1.0,2489,ATL,Atlanta Hawks,Larry Robinson,1968-01-11,33.0,NBA,PG,33,1,19.1,2.0,5.6,0.364,1.3,3.5,0.379,0.7,2.1,0.338,0.484,0.6,0.7,0.875,0.7,1.9,2.6,1.1,0.8,0.1,0.7,1.4,6.0
2002,20.0,2489,NYK,New York Knicks,Larry Robinson,1968-01-11,34.0,NBA,SG,2,0,5.0,0.5,2.0,0.25,0.5,1.0,0.5,0.0,1.0,0.0,0.375,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.5
