Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986,9,797,DET,Detroit Pistons,Joe Dumars,"May 24, 1963",22.0,NBA,SG,82,45,1957,287,597,0.48,5,16,0.31,282,581,0.48,0.48,190,238,0.8,60,59,119,390,66,11,158,200,769
1987,9,797,DET,Detroit Pistons,Joe Dumars,"May 24, 1963",23.0,NBA,SG,79,75,2439,369,749,0.49,9,22,0.41,360,727,0.5,0.5,184,246,0.75,50,117,167,352,83,5,171,194,931
1988,9,797,DET,Detroit Pistons,Joe Dumars,"May 24, 1963",24.0,NBA,SG,82,82,2732,453,960,0.47,4,19,0.21,449,941,0.48,0.47,251,308,0.82,63,137,200,387,87,15,172,155,1161
1989,9,797,DET,Detroit Pistons,Joe Dumars,"May 24, 1963",25.0,NBA,SG,69,67,2408,456,903,0.5,14,29,0.48,442,874,0.51,0.51,260,306,0.85,57,115,172,390,63,5,178,103,1186
1990,9,797,DET,Detroit Pistons,Joe Dumars,"May 24, 1963",26.0,NBA,SG,75,71,2578,508,1058,0.48,22,55,0.4,486,1003,0.48,0.49,297,330,0.9,60,152,212,368,63,2,145,129,1335
1991,9,797,DET,Detroit Pistons,Joe Dumars,"May 24, 1963",27.0,NBA,SG,80,80,3046,622,1292,0.48,14,45,0.31,608,1247,0.49,0.49,371,417,0.89,62,125,187,443,89,7,189,135,1629
1992,9,797,DET,Detroit Pistons,Joe Dumars,"May 24, 1963",28.0,NBA,SG,82,82,3192,587,1311,0.45,49,120,0.41,538,1191,0.45,0.47,412,475,0.87,82,106,188,375,71,12,193,145,1635
1993,9,797,DET,Detroit Pistons,Joe Dumars,"May 24, 1963",29.0,NBA,SG,77,77,3094,677,1454,0.47,112,299,0.38,565,1155,0.49,0.5,343,397,0.86,63,85,148,308,78,7,138,141,1809
1994,9,797,DET,Detroit Pistons,Joe Dumars,"May 24, 1963",30.0,NBA,SG,69,69,2591,505,1118,0.45,124,320,0.39,381,798,0.48,0.51,276,330,0.84,35,116,151,261,63,4,159,118,1410
1995,9,797,DET,Detroit Pistons,Joe Dumars,"May 24, 1963",31.0,NBA,SG,67,67,2544,417,970,0.43,103,338,0.3,314,632,0.5,0.48,277,344,0.8,47,111,158,368,72,7,219,153,1214
1996,9,797,DET,Detroit Pistons,Joe Dumars,"May 24, 1963",32.0,NBA,PG,67,40,2193,255,598,0.43,121,298,0.41,134,300,0.45,0.53,162,197,0.82,28,110,138,265,43,3,97,106,793
1997,9,797,DET,Detroit Pistons,Joe Dumars,"May 24, 1963",33.0,NBA,SG,79,79,2923,385,875,0.44,166,384,0.43,219,491,0.45,0.54,222,256,0.87,38,153,191,318,57,1,128,97,1158
1998,9,797,DET,Detroit Pistons,Joe Dumars,"May 24, 1963",34.0,NBA,SG,72,72,2326,329,791,0.42,158,426,0.37,171,365,0.47,0.52,127,154,0.82,14,90,104,253,44,2,84,99,943
1999,9,797,DET,Detroit Pistons,Joe Dumars,"May 24, 1963",35.0,NBA,SG,38,38,1116,144,350,0.41,89,221,0.4,55,129,0.43,0.54,51,61,0.84,12,56,68,134,23,2,53,51,428
