Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003,31,1041,TOT,Total After Trade,Gordan Giricek,"June 20, 1977",25.0,NBA,"SF,SG",76.0,62.0,2148.0,5.9,13.5,0.44,1.4,4.2,0.34,4.4,9.3,0.48,2.5,3.1,0.82,0.6,3.4,4.0,2.3,0.9,0.1,2.4,2.7,15.7
2003,15,1041,MEM,Memphis Grizzlies,Gordan Giricek,"June 20, 1977",25.0,NBA,SG,49.0,35.0,1187.0,6.3,14.5,0.43,1.4,3.9,0.35,4.9,10.6,0.46,2.7,3.2,0.82,0.5,2.7,3.3,2.1,0.7,0.2,2.9,3.2,16.6
2003,22,1041,ORL,Orlando Magic,Gordan Giricek,"June 20, 1977",25.0,NBA,SF,27.0,27.0,961.0,5.4,12.2,0.44,1.5,4.5,0.33,3.9,7.7,0.5,2.3,2.8,0.82,0.7,4.2,4.9,2.5,1.1,0.1,1.9,2.1,14.5
2004,31,1041,TOT,Total After Trade,Gordan Giricek,"June 20, 1977",26.0,NBA,"SF,SG",73.0,43.0,2041.0,5.6,12.8,0.44,1.1,2.7,0.4,4.5,10.1,0.45,2.4,2.8,0.85,0.9,3.1,4.0,2.2,1.0,0.3,1.8,2.5,14.6
2004,22,1041,ORL,Orlando Magic,Gordan Giricek,"June 20, 1977",26.0,NBA,SF,48.0,25.0,1435.0,4.7,10.7,0.44,1.2,2.8,0.41,3.6,7.9,0.45,1.7,2.0,0.83,0.9,3.2,4.1,2.0,1.0,0.3,1.6,2.5,12.3
2004,29,1041,UTA,Utah Jazz,Gordan Giricek,"June 20, 1977",26.0,NBA,SG,25.0,18.0,606.0,7.6,17.6,0.43,0.8,2.3,0.36,6.8,15.3,0.44,4.0,4.6,0.88,0.8,2.9,3.7,2.5,0.9,0.3,2.4,2.7,20.1
2005,29,1041,UTA,Utah Jazz,Gordan Giricek,"June 20, 1977",27.0,NBA,SG,81.0,44.0,1660.0,6.1,13.7,0.45,0.8,2.3,0.36,5.3,11.4,0.46,2.4,3.0,0.81,0.5,3.4,3.9,3.0,1.0,0.2,2.0,3.4,15.5
2006,29,1041,UTA,Utah Jazz,Gordan Giricek,"June 20, 1977",28.0,NBA,SG,37.0,36.0,956.0,6.3,14.4,0.43,0.7,2.2,0.3,5.6,12.2,0.46,1.6,2.1,0.75,0.6,2.1,2.6,2.4,0.6,0.2,2.4,3.3,14.8
2007,29,1041,UTA,Utah Jazz,Gordan Giricek,"June 20, 1977",29.0,NBA,SG,61.0,6.0,1188.0,5.3,11.5,0.46,1.6,3.7,0.43,3.8,7.8,0.48,2.2,2.6,0.82,0.7,3.2,3.9,1.9,0.8,0.2,1.9,3.7,14.4
2008,31,1041,TOT,Total After Trade,Gordan Giricek,"June 20, 1977",30.0,NBA,SG,56.0,0.0,831.0,5.8,13.1,0.44,1.6,4.3,0.36,4.2,8.8,0.48,1.0,1.1,0.88,0.7,3.5,4.2,2.7,1.0,0.2,2.3,3.6,14.1
2008,29,1041,UTA,Utah Jazz,Gordan Giricek,"June 20, 1977",30.0,NBA,SG,22.0,0.0,279.0,5.3,13.2,0.4,1.5,4.4,0.35,3.7,8.8,0.43,0.1,0.1,1.0,0.8,3.2,4.0,2.1,1.7,0.1,2.7,3.1,12.3
2008,23,1041,PHI,Philadelphia 76Ers,Gordan Giricek,"June 20, 1977",30.0,NBA,SG,12.0,0.0,110.0,4.3,13.4,0.32,1.6,4.9,0.33,2.6,8.5,0.31,2.0,2.6,0.75,0.3,4.3,4.6,3.6,1.0,0.3,2.6,2.9,12.1
2008,24,1041,PHO,Phoenix Suns,Gordan Giricek,"June 20, 1977",30.0,NBA,SG,22.0,0.0,442.0,6.4,13.0,0.5,1.5,4.1,0.38,4.9,8.9,0.55,1.3,1.4,0.94,0.7,3.4,4.2,2.9,0.7,0.2,1.9,4.0,15.7
