Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1980,22.0,CHI,NBA,SG,82.0,,3029.0,566.0,1172.0,0.483,28.0,105.0,0.267,538.0,1067.0,0.504,0.495,500.0,597.0,0.838,143.0,186.0,329.0,515.0,114.0,20.0,348.0,262.0,1660.0,,1.0
1981,23.0,CHI,NBA,SG,82.0,,2820.0,543.0,1097.0,0.495,18.0,90.0,0.2,525.0,1007.0,0.521,0.503,445.0,550.0,0.809,124.0,163.0,287.0,426.0,122.0,20.0,259.0,258.0,1549.0,,0.0
1982,24.0,CHI,NBA,SG,82.0,82.0,2838.0,560.0,1194.0,0.469,25.0,100.0,0.25,535.0,1094.0,0.489,0.479,363.0,449.0,0.808,115.0,197.0,312.0,476.0,87.0,16.0,277.0,243.0,1508.0,,0.0
1983,25.0,CHI,NBA,PG,82.0,81.0,2856.0,749.0,1567.0,0.478,21.0,91.0,0.231,728.0,1476.0,0.493,0.485,434.0,542.0,0.801,91.0,209.0,300.0,484.0,143.0,17.0,321.0,281.0,1953.0,,0.0
1984,26.0,TOT,NBA,PG,61.0,35.0,1498.0,262.0,625.0,0.419,7.0,42.0,0.167,255.0,583.0,0.437,0.425,214.0,281.0,0.762,50.0,79.0,129.0,352.0,50.0,12.0,156.0,171.0,745.0,,0.0
1984,26.0,CHI,NBA,PG,31.0,5.0,601.0,92.0,237.0,0.388,3.0,15.0,0.2,89.0,222.0,0.401,0.395,84.0,108.0,0.778,21.0,25.0,46.0,142.0,21.0,3.0,59.0,78.0,271.0,,0.0
1984,26.0,KCK,NBA,PG,30.0,30.0,897.0,170.0,388.0,0.438,4.0,27.0,0.148,166.0,361.0,0.46,0.443,130.0,173.0,0.751,29.0,54.0,83.0,210.0,29.0,9.0,97.0,93.0,474.0,,0.0
1985,27.0,KCK,NBA,SG,82.0,80.0,2543.0,501.0,1029.0,0.487,5.0,38.0,0.132,496.0,991.0,0.501,0.489,334.0,387.0,0.863,106.0,164.0,270.0,656.0,95.0,18.0,307.0,250.0,1341.0,,0.0
1986,28.0,SAC,NBA,SG,82.0,82.0,2919.0,546.0,1137.0,0.48,6.0,35.0,0.171,540.0,1102.0,0.49,0.483,405.0,490.0,0.827,73.0,231.0,304.0,788.0,112.0,20.0,327.0,231.0,1503.0,,1.0
1987,29.0,SAC,NBA,PG,79.0,76.0,2872.0,577.0,1223.0,0.472,17.0,78.0,0.218,560.0,1145.0,0.489,0.479,429.0,495.0,0.867,86.0,180.0,266.0,692.0,78.0,16.0,289.0,208.0,1600.0,,0.0
1988,30.0,SAC,NBA,SG,73.0,73.0,2653.0,619.0,1318.0,0.47,16.0,59.0,0.271,603.0,1259.0,0.479,0.476,320.0,385.0,0.831,72.0,160.0,232.0,463.0,59.0,16.0,234.0,173.0,1574.0,,0.0
1989,31.0,ATL,NBA,SG,82.0,82.0,2517.0,497.0,1067.0,0.466,17.0,58.0,0.293,480.0,1009.0,0.476,0.474,285.0,335.0,0.851,86.0,156.0,242.0,387.0,108.0,16.0,194.0,236.0,1296.0,,0.0
1990,32.0,ORL,NBA,SG,76.0,71.0,2350.0,517.0,1178.0,0.439,26.0,105.0,0.248,491.0,1073.0,0.458,0.45,378.0,443.0,0.853,75.0,146.0,221.0,407.0,60.0,12.0,226.0,194.0,1438.0,,0.0
1991,33.0,NJN,NBA,SG,81.0,81.0,2955.0,583.0,1247.0,0.468,52.0,144.0,0.361,531.0,1103.0,0.481,0.488,292.0,343.0,0.851,69.0,160.0,229.0,378.0,85.0,35.0,252.0,231.0,1510.0,,0.0
