Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
2014,25,1905,POR,Portland Trail Blazers,22.0,NBA,SG,38,0,476,74,178,0.42,30,80,0.38,44,98,0.45,0.5,23,34,0.68,7,41,48,27,14,2,35,53,201,,0
2015,25,1905,POR,Portland Trail Blazers,23.0,NBA,SG,62,3,973,159,365,0.44,55,139,0.4,104,226,0.46,0.51,51,73,0.7,14,77,91,64,43,8,48,81,424,,0
2016,25,1905,POR,Portland Trail Blazers,24.0,NBA,SG,80,80,2780,641,1431,0.45,197,472,0.42,444,959,0.46,0.52,187,226,0.83,47,212,259,341,97,23,196,187,1666,,0
2017,25,1905,POR,Portland Trail Blazers,25.0,NBA,SG,80,80,2796,692,1441,0.48,185,439,0.42,507,1002,0.51,0.54,268,294,0.91,60,229,289,285,72,42,172,202,1837,,0
2018,25,1905,POR,Portland Trail Blazers,26.0,NBA,SG,81,81,2923,667,1505,0.44,189,476,0.4,478,1029,0.46,0.51,209,250,0.84,53,268,321,272,77,35,151,168,1732,,0
2019,25,1905,POR,Portland Trail Blazers,27.0,NBA,SG,70,70,2375,571,1243,0.46,167,445,0.38,404,798,0.51,0.53,159,192,0.83,62,220,282,207,55,28,106,172,1468,,1
2020,25,1905,POR,Portland Trail Blazers,28.0,NBA,SG,70,70,2556,611,1356,0.45,194,512,0.38,417,844,0.49,0.52,140,185,0.76,46,251,297,310,54,42,127,183,1556,,0
2021,25,1905,POR,Portland Trail Blazers,29.0,NBA,SG,13,13,440,123,260,0.47,63,143,0.44,60,117,0.51,0.59,38,45,0.84,7,44,51,65,17,4,13,28,347,,0
