PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Terry Catledge,28,78,2430,15.2,0.537,0.004,0.375,11.5,13.8,12.6,7.1,1.2,0.4,11.4,20.7,,3.2,1.4,4.6,0.091,,0.6,-1.6,-1.0,0.6
Scott Skiles,27,75,2377,14.4,0.534,0.28800000000000003,0.319,1.7,8.0,4.7,34.4,1.5,0.1,19.1,21.4,,2.2,1.0,3.2,0.065,,0.9,-1.7,-0.8,0.7
Nick Anderson,24,60,2203,16.4,0.509,0.08199999999999999,0.29100000000000004,4.8,14.9,9.7,12.4,2.2,0.9,9.7,24.5,,1.6,2.0,3.6,0.078,,1.1,0.0,1.2,1.8
Anthony Bowie,28,52,1721,14.7,0.547,0.07,0.215,4.4,11.7,8.0,14.9,1.6,1.4,13.4,19.3,,1.8,1.1,2.9,0.08199999999999999,,0.7,0.1,0.8,1.2
Jeff Turner,29,75,1591,7.2,0.483,0.016,0.228,4.2,13.3,8.6,8.6,0.7,0.6,16.2,17.1,,-1.0,0.8,-0.2,-0.005,,-4.9,-1.0,-5.9,-1.6
Greg Kite,30,72,1479,7.7,0.465,0.005,0.316,11.5,19.1,15.2,3.9,1.0,2.4,19.9,8.6,,0.1,1.3,1.4,0.045,,-3.9,0.4,-3.5,-0.6
Jerry Reynolds,29,46,1159,13.9,0.462,0.046,0.365,4.4,10.1,7.2,20.1,2.7,0.9,13.8,25.0,,-0.4,1.0,0.6,0.025,,-0.9,-0.1,-1.0,0.3
Stanley Roberts,21,55,1118,16.3,0.5379999999999999,0.002,0.439,11.0,22.9,16.8,5.8,1.0,4.5,12.8,22.7,,0.8,1.4,2.1,0.092,,-1.9,0.5,-1.4,0.2
Mark Acres,29,68,926,10.1,0.5760000000000001,0.02,0.444,11.4,19.2,15.2,3.2,1.3,1.0,15.5,9.6,,1.1,0.8,1.9,0.09699999999999999,,-2.7,-0.2,-2.9,-0.2
Bison Dele,22,48,905,17.1,0.565,0.0,0.43799999999999994,13.8,19.9,16.8,5.8,2.2,3.6,18.2,21.7,,0.6,1.2,1.8,0.09699999999999999,,-1.4,0.5,-0.9,0.3
Sam Vincent,28,39,885,14.6,0.506,0.037000000000000005,0.37200000000000005,2.3,10.6,6.4,25.8,1.9,0.3,15.1,22.4,,0.5,0.6,1.1,0.059000000000000004,,0.1,-0.5,-0.4,0.4
Otis Smith,28,55,877,8.1,0.433,0.066,0.28600000000000003,5.0,9.9,7.4,9.5,2.0,0.9,14.8,19.9,,-1.0,0.6,-0.4,-0.023,,-3.9,-0.5,-4.4,-0.5
Chris Corchiani,23,51,741,12.1,0.534,0.192,0.539,2.6,9.3,5.9,26.7,3.0,0.2,23.7,17.5,,0.2,0.6,0.9,0.055999999999999994,,-2.5,0.7,-1.8,0.0
Dennis Scott,23,18,608,14.4,0.496,0.26899999999999996,0.215,2.5,9.8,6.1,9.6,1.6,0.9,7.9,26.9,,0.4,0.4,0.7,0.059000000000000004,,0.5,-0.9,-0.4,0.2
Sean Higgins,23,32,580,12.5,0.502,0.092,0.111,5.1,13.2,9.1,10.5,1.2,0.6,11.9,22.3,,0.0,0.3,0.4,0.031,,-1.5,-1.1,-2.6,-0.1
Morlon Wiley,25,9,90,3.3,0.348,0.14300000000000002,0.179,2.4,6.4,4.3,20.1,2.2,0.0,20.9,17.6,,-0.2,0.0,-0.2,-0.1,,-7.5,-0.8,-8.2,-0.1
Stephen Thompson,23,1,15,-4.6,0.33299999999999996,0.0,0.0,0.0,7.6,3.7,8.9,0.0,0.0,40.0,13.8,,-0.1,0.0,-0.1,-0.205,,-11.3,-3.3,-14.6,0.0
