Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1992,29,2079,UTA,Utah Jazz,Eric Murdock,"June 14, 1968",23.0,NBA,PG,50.0,0.0,478.0,8.0,19.2,0.42,0.5,2.7,0.19,7.5,16.5,0.45,4.8,6.4,0.75,2.2,3.5,5.7,9.7,3.2,0.7,5.3,5.5,21.3,,98.0,105.0
1993,17,2079,MIL,Milwaukee Bucks,Eric Murdock,"June 14, 1968",24.0,NBA,PG,79.0,78.0,2437.0,9.0,19.2,0.47,0.6,2.4,0.26,8.3,16.7,0.5,4.7,6.1,0.78,1.9,3.9,5.8,12.4,3.6,0.1,4.2,3.6,23.3,,111.0,109.0
1994,17,2079,MIL,Milwaukee Bucks,Eric Murdock,"June 14, 1968",25.0,NBA,PG,82.0,76.0,2533.0,9.6,20.4,0.47,1.4,3.4,0.41,8.2,17.1,0.48,4.7,5.8,0.81,1.8,3.4,5.2,10.9,4.0,0.2,4.1,3.8,25.2,,111.0,108.0
1995,17,2079,MIL,Milwaukee Bucks,Eric Murdock,"June 14, 1968",26.0,NBA,PG,75.0,32.0,2158.0,8.1,19.5,0.42,2.2,5.8,0.38,6.0,13.8,0.43,5.1,6.4,0.79,1.2,4.0,5.1,11.6,2.7,0.3,4.7,3.3,23.4,,108.0,111.0
1996,31,2079,TOT,Total After Trade,Eric Murdock,"June 14, 1968",27.0,NBA,PG,73.0,14.0,1673.0,7.7,18.5,0.42,1.4,4.6,0.31,6.3,13.9,0.45,3.6,4.5,0.8,0.8,4.5,5.3,10.3,4.3,0.3,4.2,4.4,20.4,,101.0,105.0
1996,17,2079,MIL,Milwaukee Bucks,Eric Murdock,"June 14, 1968",27.0,NBA,PG,9.0,0.0,193.0,6.6,18.2,0.36,1.7,6.3,0.26,5.0,11.9,0.42,2.2,3.3,0.67,1.4,2.5,3.9,9.6,1.7,0.0,3.3,4.4,17.1,,98.0,115.0
1996,15,2079,VAN,Vancouver Grizzlies,Eric Murdock,"June 14, 1968",27.0,NBA,PG,64.0,14.0,1480.0,7.8,18.6,0.42,1.4,4.3,0.32,6.4,14.2,0.45,3.8,4.7,0.81,0.7,4.8,5.5,10.4,4.6,0.3,4.3,4.4,20.8,,101.0,104.0
1997,8,2079,DEN,Denver Nuggets,Eric Murdock,"June 14, 1968",28.0,NBA,PG,12.0,0.0,114.0,6.8,15.0,0.46,1.8,4.6,0.4,5.0,10.5,0.48,5.0,5.5,0.92,0.5,4.6,5.0,10.9,4.1,0.9,5.0,4.1,20.5,,110.0,107.0
1998,16,2079,MIA,Miami Heat,Eric Murdock,"June 14, 1968",29.0,NBA,PG,82.0,1.0,1395.0,6.9,16.4,0.42,1.1,3.6,0.31,5.8,12.8,0.45,4.9,6.1,0.8,1.5,4.6,6.1,8.6,4.0,0.5,4.1,6.8,19.8,,106.0,100.0
1999,3,2079,NJN,New Jersey Nets,Eric Murdock,"June 14, 1968",30.0,NBA,PG,15.0,8.0,401.0,5.9,14.9,0.4,1.0,2.9,0.36,4.8,12.0,0.4,2.7,3.4,0.81,0.4,4.2,4.6,8.6,2.9,0.3,3.8,4.6,15.6,,96.0,105.0
