Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
2007,10,GSW,Golden State Warriors,Stephen Jackson,28,11,11,454,6.8,17.9,0.38,2.9,8.0,0.36,3.9,9.9,0.39,7.9,9.7,0.82,0.7,3.8,4.4,4.4,2.4,0.9,4.5,4.3,24.3,104,110,1417
2007,10,GSW,Golden State Warriors,Baron Davis,27,11,11,445,11.1,21.6,0.51,2.8,7.6,0.37,8.3,14.0,0.59,6.5,8.4,0.77,1.2,4.4,5.7,8.2,3.6,0.8,3.6,5.2,31.5,124,107,678
2007,10,GSW,Golden State Warriors,Jason Richardson,26,11,11,428,9.5,20.0,0.48,3.4,9.7,0.35,6.1,10.4,0.59,2.2,3.2,0.7,2.8,5.9,8.7,2.6,1.6,0.6,2.8,4.5,24.7,113,110,2439
2007,10,GSW,Golden State Warriors,Matt Barnes,26,11,3,330,6.9,15.3,0.45,2.9,6.9,0.42,4.0,8.4,0.47,2.0,2.7,0.72,4.0,5.6,9.6,4.0,2.4,0.6,3.1,6.7,18.6,113,109,169
2007,10,GSW,Golden State Warriors,Andris Biedrins,20,11,8,267,5.1,7.0,0.73,0.0,0.0,,5.1,7.0,0.73,3.0,5.7,0.53,3.6,9.4,13.0,0.9,1.5,3.2,1.7,5.5,13.2,130,106,241
2007,10,GSW,Golden State Warriors,Al Harrington,26,11,5,262,7.5,18.8,0.4,2.9,7.3,0.4,4.6,11.5,0.4,3.7,5.8,0.63,3.3,6.5,9.8,1.2,1.0,1.3,1.9,7.7,21.5,105,111,1196
2007,10,GSW,Golden State Warriors,Monta Ellis,21,11,6,238,6.8,17.4,0.39,0.2,1.9,0.11,6.6,15.5,0.42,4.9,5.9,0.82,1.7,3.6,5.3,2.1,2.1,0.4,4.2,4.9,18.6,88,112,853
2007,10,GSW,Golden State Warriors,Mickael Pietrus,24,11,0,209,4.1,11.8,0.35,1.7,6.5,0.26,2.4,5.3,0.46,6.0,8.7,0.69,3.1,7.0,10.1,1.4,1.2,2.2,1.7,7.7,15.9,110,109,2307
2007,10,GSW,Golden State Warriors,Kelenna Azubuike,23,6,0,15,3.4,10.1,0.33,0.0,3.4,0.0,3.4,6.7,0.5,6.7,6.7,1.0,3.4,10.1,13.4,0.0,3.4,0.0,0.0,3.4,13.4,126,104,130
2007,10,GSW,Golden State Warriors,Adonal Foyle,31,3,0,6,8.4,8.4,1.0,0.0,0.0,,8.4,8.4,1.0,0.0,0.0,,0.0,16.8,16.8,0.0,0.0,0.0,0.0,0.0,16.8,200,105,953
2007,10,GSW,Golden State Warriors,Sarunas Jasikevicius,30,4,0,6,0.0,8.4,0.0,0.0,0.0,,0.0,8.4,0.0,8.4,16.8,0.5,0.0,0.0,0.0,16.8,0.0,0.0,0.0,8.4,8.4,104,119,1435
2007,10,GSW,Golden State Warriors,Josh Powell,24,4,0,6,0.0,0.0,,0.0,0.0,,0.0,0.0,,8.4,16.8,0.5,8.4,0.0,8.4,0.0,0.0,8.4,0.0,0.0,8.4,152,113,2349
