Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,25,2470,POR,Portland Trail Blazers,23.0,NBA,PF,21.0,6.0,391.0,5.0,13.9,0.36,0.0,0.4,0.0,5.0,13.5,0.37,2.7,4.8,0.56,2.9,5.1,8.0,2.1,1.7,2.2,2.3,6.5,12.6
1991,25,2470,POR,Portland Trail Blazers,24.0,NBA,PF,16.0,0.0,354.0,6.4,11.9,0.54,0.1,0.3,0.33,6.3,11.6,0.54,3.9,7.0,0.55,2.4,4.0,6.4,1.8,0.7,1.6,2.5,4.8,16.8
1992,25,2470,POR,Portland Trail Blazers,25.0,NBA,SF,21.0,0.0,522.0,6.3,13.6,0.46,0.1,0.4,0.17,6.2,13.2,0.47,3.0,5.3,0.57,1.7,4.3,6.1,3.0,1.5,1.4,1.9,5.8,15.7
1993,25,2470,POR,Portland Trail Blazers,26.0,NBA,PF,4.0,0.0,131.0,4.4,16.8,0.26,0.0,0.3,0.0,4.4,16.5,0.27,2.5,6.0,0.41,2.7,1.9,4.7,1.6,1.6,1.9,2.2,4.7,11.3
1994,25,2470,POR,Portland Trail Blazers,27.0,NBA,C,4.0,4.0,149.0,6.8,16.4,0.41,0.5,2.2,0.22,6.3,14.3,0.44,1.7,1.9,0.88,2.7,3.4,6.0,2.4,0.7,1.4,2.7,3.1,15.7
1995,25,2470,POR,Portland Trail Blazers,28.0,NBA,SF,3.0,3.0,119.0,5.1,14.2,0.36,1.2,5.1,0.24,3.9,9.1,0.43,2.7,4.8,0.56,2.1,3.6,5.7,2.4,0.6,0.3,2.4,3.9,14.2
1996,25,2470,POR,Portland Trail Blazers,29.0,NBA,SF,5.0,5.0,181.0,4.2,12.1,0.34,1.2,4.6,0.26,3.0,7.6,0.4,5.6,7.4,0.76,0.8,2.8,3.6,1.6,1.4,1.0,3.2,3.8,15.1
1997,25,2470,POR,Portland Trail Blazers,30.0,NBA,SF,4.0,4.0,161.0,3.8,10.5,0.36,0.7,3.6,0.19,3.1,6.9,0.45,2.5,3.6,0.69,2.7,3.4,6.0,2.7,0.4,0.9,2.2,2.9,10.7
1998,24,2470,PHO,Phoenix Suns,31.0,NBA,SF,4.0,4.0,92.0,3.5,12.9,0.27,0.0,0.4,0.0,3.5,12.5,0.28,2.7,3.5,0.78,2.3,2.3,4.7,1.2,1.2,0.8,2.0,7.4,9.8
1999,24,2470,PHO,Phoenix Suns,32.0,NBA,SF,3.0,3.0,117.0,5.8,12.3,0.48,0.6,2.8,0.22,5.2,9.5,0.55,2.2,3.4,0.64,2.2,2.8,4.9,2.5,1.8,0.3,2.2,3.7,14.5
2001,24,2470,PHO,Phoenix Suns,34.0,NBA,PF,4.0,4.0,114.0,6.6,15.8,0.42,1.3,5.1,0.25,5.4,10.7,0.5,4.4,6.9,0.64,1.9,3.2,5.1,1.3,1.9,0.6,2.8,4.4,18.9
2002,9,2470,DET,Detroit Pistons,35.0,NBA,PF,10.0,10.0,409.0,4.0,10.9,0.36,1.6,4.7,0.34,2.4,6.2,0.38,2.1,2.6,0.8,0.4,2.2,2.6,2.6,1.6,1.7,1.8,2.5,11.6
2003,9,2470,DET,Detroit Pistons,36.0,NBA,PF,17.0,17.0,525.0,3.9,10.9,0.36,1.5,4.0,0.37,2.4,6.9,0.35,1.5,2.5,0.6,1.0,2.2,3.2,3.4,1.1,0.9,1.9,4.3,10.8
2005,3,2470,NJN,New Jersey Nets,38.0,NBA,PF,4.0,0.0,71.0,5.6,13.7,0.41,2.0,7.1,0.29,3.5,6.6,0.54,1.0,1.0,1.0,1.0,4.1,5.1,2.5,1.5,0.5,0.0,10.1,14.2
2006,3,2470,NJN,New Jersey Nets,39.0,NBA,PF,8.0,0.0,198.0,2.4,7.1,0.33,1.1,3.5,0.32,1.3,3.6,0.35,0.7,0.9,0.8,0.4,4.4,4.7,0.9,1.6,0.5,1.8,5.1,6.5
2007,3,2470,NJN,New Jersey Nets,40.0,NBA,C,4.0,0.0,20.0,1.8,10.8,0.17,1.8,3.6,0.5,0.0,7.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.8,0.0,1.8,1.8,5.4
