Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
3041,12.0,0.0,12.5,1.33,3.37,0.4,0.1,1.13,0.09,1.27,2.27,0.56,0.41,0.43,0.43,1.0,0.6,1.13,1.7,1.97,0.7,0.1,0.77,1.7,3.2
