Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983,10,GSW,Golden State Warriors,Joe Barry Carroll,24.0,79,79.0,2988,785,1529,0.51,0,3,0.0,785,1526,0.51,0.51,337,469,0.72,220,468,688,169,108,155,285,260,1907
1983,10,GSW,Golden State Warriors,Purvis Short,25.0,67,57.0,2397,589,1209,0.49,4,15,0.27,585,1194,0.49,0.49,255,308,0.83,145,209,354,228,94,14,194,242,1437
1983,10,GSW,Golden State Warriors,Lorenzo Romar,24.0,82,64.0,2130,266,572,0.46,10,33,0.3,256,539,0.48,0.47,78,105,0.74,23,115,138,455,98,5,141,142,620
1983,10,GSW,Golden State Warriors,Sam Williams,23.0,75,28.0,1533,252,479,0.53,0,1,0.0,252,478,0.53,0.53,123,171,0.72,153,240,393,45,71,89,101,244,627
1983,10,GSW,Golden State Warriors,Larry Smith,25.0,49,41.0,1433,180,306,0.59,0,0,,180,306,0.59,0.59,53,99,0.54,209,276,485,46,36,20,83,186,413
1983,10,GSW,Golden State Warriors,Lester Conner,23.0,75,10.0,1416,145,303,0.48,0,4,0.0,145,299,0.48,0.48,79,113,0.7,69,152,221,253,116,7,99,141,369
1983,10,GSW,Golden State Warriors,Ron Brewer,27.0,53,34.0,1401,246,562,0.44,7,15,0.47,239,547,0.44,0.44,98,119,0.82,50,57,107,69,70,19,72,96,597
1983,10,GSW,Golden State Warriors,Lewis Lloyd,23.0,73,24.0,1350,293,566,0.52,1,4,0.25,292,562,0.52,0.52,100,139,0.72,77,183,260,130,61,31,118,109,687
1983,10,GSW,Golden State Warriors,Micheal Ray Richardson,27.0,33,25.0,1074,176,427,0.41,4,31,0.13,172,396,0.43,0.42,55,87,0.63,45,100,145,245,101,9,137,124,411
1983,10,GSW,Golden State Warriors,Mickey Johnson,30.0,30,9.0,899,162,359,0.45,1,17,0.06,161,342,0.47,0.45,141,170,0.83,88,157,245,100,25,23,105,131,466
1983,10,GSW,Golden State Warriors,Sleepy Floyd,22.0,33,11.0,754,134,311,0.43,6,11,0.55,128,300,0.43,0.44,112,135,0.83,40,55,95,71,39,8,66,78,386
1983,10,GSW,Golden State Warriors,Rickey Brown,24.0,50,7.0,743,118,245,0.48,0,2,0.0,118,243,0.49,0.48,40,65,0.62,56,122,178,16,8,21,60,126,276
1983,10,GSW,Golden State Warriors,World B. Free,29.0,19,18.0,700,164,364,0.45,0,3,0.0,164,361,0.45,0.45,106,149,0.71,22,22,44,89,15,3,50,66,434
1983,10,GSW,Golden State Warriors,Chris Engler,23.0,54,1.0,369,38,94,0.4,0,0,,38,94,0.4,0.4,5,16,0.31,43,61,104,11,7,17,24,95,81
1983,10,GSW,Golden State Warriors,Derek Smith,21.0,27,0.0,154,21,51,0.41,0,2,0.0,21,49,0.43,0.41,17,25,0.68,10,28,38,2,0,4,11,40,59
1983,10,GSW,Golden State Warriors,Joe Hassett,27.0,6,2.0,139,19,44,0.43,1,9,0.11,18,35,0.51,0.44,0,0,,3,8,11,21,2,0,9,14,39
1983,10,GSW,Golden State Warriors,Hank McDowell,23.0,14,0.0,130,13,29,0.45,0,0,,13,29,0.45,0.45,14,18,0.78,15,15,30,4,2,4,8,26,40
1983,10,GSW,Golden State Warriors,Larry Kenon,30.0,11,0.0,121,17,39,0.44,0,0,,17,39,0.44,0.44,7,11,0.64,13,13,26,5,1,0,6,13,41
1983,10,GSW,Golden State Warriors,Terry Duerod,26.0,5,0.0,49,9,19,0.47,0,0,,9,19,0.47,0.47,0,0,,0,3,3,5,2,1,9,5,18
1983,10,GSW,Golden State Warriors,Team Totals,,82,,19780,3627,7508,0.48,34,150,0.23,3593,7358,0.49,0.48,1620,2199,0.74,1281,2284,3565,1964,856,430,1606,2138,8908
