Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983,8,DEN,Denver Nuggets,Alex English,29.0,82,82.0,2988,959,1857,0.52,2,12,0.17,957,1845,0.52,0.52,406,490,0.83,263,338,601,397,116,126,263,235,2326,863
1983,8,DEN,Denver Nuggets,Kiki Vandeweghe,24.0,82,79.0,2909,841,1537,0.55,15,51,0.29,826,1486,0.56,0.55,489,559,0.88,124,313,437,203,66,38,177,198,2186,2954
1983,8,DEN,Denver Nuggets,T.R. Dunn,27.0,82,80.0,2640,254,527,0.48,0,1,0.0,254,526,0.48,0.48,119,163,0.73,231,384,615,189,147,25,113,218,627,804
1983,8,DEN,Denver Nuggets,Dan Issel,34.0,80,80.0,2431,661,1296,0.51,4,19,0.21,657,1277,0.51,0.51,400,479,0.84,151,445,596,223,83,43,174,227,1726,1388
1983,8,DEN,Denver Nuggets,Billy McKinney,27.0,68,38.0,1559,266,546,0.49,0,7,0.0,266,539,0.49,0.49,136,167,0.81,21,100,121,288,39,5,101,142,668,1943
1983,8,DEN,Denver Nuggets,Bill Hanzlik,25.0,82,8.0,1547,187,437,0.43,1,7,0.14,186,430,0.43,0.43,125,160,0.78,80,156,236,268,75,15,144,220,500,1177
1983,8,DEN,Denver Nuggets,Rob Williams,21.0,74,33.0,1443,191,468,0.41,2,15,0.13,189,453,0.42,0.41,131,174,0.75,37,99,136,361,89,12,185,221,515,3172
1983,8,DEN,Denver Nuggets,Glen Gondrezick,27.0,76,2.0,1130,134,294,0.46,0,3,0.0,134,291,0.46,0.46,82,114,0.72,108,193,301,100,80,9,49,161,350,1054
1983,8,DEN,Denver Nuggets,Dave Robisch,33.0,61,0.0,711,96,251,0.38,0,1,0.0,96,250,0.38,0.38,92,118,0.78,34,117,151,53,10,9,45,61,284,2491
1983,8,DEN,Denver Nuggets,Mike Evans,27.0,42,5.0,695,115,243,0.47,0,9,0.0,115,234,0.49,0.47,33,41,0.8,4,54,58,113,23,3,71,94,263,879
1983,8,DEN,Denver Nuggets,Danny Schayes,23.0,32,0.0,646,111,235,0.47,0,0,,111,235,0.47,0.47,71,100,0.71,63,123,186,40,15,30,58,109,293,2568
1983,8,DEN,Denver Nuggets,Rich Kelley,29.0,38,0.0,565,59,141,0.42,0,0,,59,141,0.42,0.42,55,70,0.79,61,111,172,59,21,18,53,115,173,1588
1983,8,DEN,Denver Nuggets,James Ray,25.0,45,3.0,433,70,153,0.46,0,1,0.0,70,152,0.46,0.46,33,51,0.65,37,89,126,39,24,19,50,83,173,2405
1983,8,DEN,Denver Nuggets,Dwight Anderson,22.0,5,0.0,33,7,14,0.5,0,0,,7,14,0.5,0.5,7,10,0.7,0,2,2,3,1,0,5,7,21,71
