Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1983,26,2871,KCK,Kansas City Kings,LaSalle Thompson,"June 23, 1961",21.0,NBA,C,71.0,3.0,987.0,6.7,13.1,0.51,0.0,0.0,0.0,6.7,13.1,0.51,4.1,6.3,0.65,6.1,11.0,17.1,1.5,1.8,2.8,4.4,8.5,17.5,,101.0,99.0
1984,26,2871,KCK,Kansas City Kings,LaSalle Thompson,"June 23, 1961",22.0,NBA,C,80.0,38.0,1915.0,8.1,15.5,0.52,0.0,0.0,,8.1,15.5,0.52,3.9,5.4,0.72,6.3,10.9,17.3,2.1,1.7,3.5,4.1,8.0,20.1,,106.0,102.0
1985,26,2871,KCK,Kansas City Kings,LaSalle Thompson,"June 23, 1961",23.0,NBA,C,82.0,77.0,2458.0,6.9,13.0,0.53,0.0,0.0,,6.9,13.0,0.53,4.2,5.9,0.72,5.1,10.8,16.0,2.4,1.8,2.4,3.8,6.1,18.0,,108.0,106.0
1986,26,2871,SAC,Sacramento Kings,LaSalle Thompson,"June 23, 1961",24.0,NBA,C,80.0,64.0,2377.0,8.1,15.7,0.52,0.0,0.0,0.0,8.1,15.7,0.52,4.0,5.5,0.73,5.0,10.3,15.2,3.3,1.4,2.2,3.6,5.8,20.3,,108.0,105.0
1987,26,2871,SAC,Sacramento Kings,LaSalle Thompson,"June 23, 1961",25.0,NBA,C,82.0,53.0,2166.0,7.9,16.4,0.48,0.0,0.1,0.0,7.9,16.3,0.48,4.1,5.6,0.74,5.2,9.8,15.0,2.7,1.5,2.8,3.1,6.3,19.9,,108.0,107.0
1988,26,2871,SAC,Sacramento Kings,LaSalle Thompson,"June 23, 1961",26.0,NBA,C,69.0,9.0,1257.0,8.1,17.3,0.47,0.1,0.2,0.4,8.1,17.1,0.47,4.5,6.2,0.72,5.2,10.9,16.2,2.6,2.0,2.8,4.1,8.2,20.8,,101.0,106.0
1989,31,2871,TOT,Total After Trade,LaSalle Thompson,"June 23, 1961",27.0,NBA,C,76.0,71.0,2329.0,8.6,17.5,0.49,0.0,0.0,0.0,8.6,17.5,0.49,4.7,5.8,0.81,4.6,10.2,14.8,1.7,1.6,1.9,3.7,5.9,21.8,,104.0,106.0
1989,26,2871,SAC,Sacramento Kings,LaSalle Thompson,"June 23, 1961",27.0,NBA,C,43.0,42.0,1276.0,9.2,20.1,0.46,0.0,0.0,0.0,9.2,20.0,0.46,5.7,7.0,0.81,4.5,10.2,14.7,1.6,1.7,2.1,4.4,5.7,24.2,,100.0,106.0
1989,12,2871,IND,Indiana Pacers,LaSalle Thompson,"June 23, 1961",27.0,NBA,C,33.0,29.0,1053.0,7.8,14.4,0.54,0.0,0.0,,7.8,14.4,0.54,3.4,4.3,0.81,4.8,10.2,15.0,1.7,1.5,1.8,2.8,6.1,19.0,,113.0,107.0
1990,12,2871,IND,Indiana Pacers,LaSalle Thompson,"June 23, 1961",28.0,NBA,C,82.0,60.0,2126.0,5.2,11.0,0.47,0.0,0.1,0.2,5.2,10.8,0.48,2.5,3.1,0.8,4.1,10.6,14.7,2.5,1.5,1.7,3.5,7.3,12.9,,99.0,107.0
1991,12,2871,IND,Indiana Pacers,LaSalle Thompson,"June 23, 1961",29.0,NBA,C,82.0,77.0,1946.0,6.9,14.0,0.49,0.0,0.1,0.2,6.8,13.9,0.49,1.8,2.6,0.69,3.8,10.2,14.0,3.6,1.6,1.6,4.2,6.6,15.5,,96.0,108.0
1992,12,2871,IND,Indiana Pacers,LaSalle Thompson,"June 23, 1961",30.0,NBA,C,80.0,49.0,1299.0,6.3,13.4,0.47,0.0,0.1,0.0,6.3,13.3,0.47,2.2,2.7,0.82,3.7,10.6,14.2,3.8,1.9,1.3,3.7,7.7,14.7,,98.0,106.0
1993,12,2871,IND,Indiana Pacers,LaSalle Thompson,"June 23, 1961",31.0,NBA,C,63.0,0.0,730.0,7.1,14.6,0.49,0.0,0.1,0.0,7.1,14.5,0.49,2.0,2.7,0.74,3.8,8.4,12.2,2.3,2.0,1.6,3.2,9.4,16.2,,100.0,107.0
1994,12,2871,IND,Indiana Pacers,LaSalle Thompson,"June 23, 1961",32.0,NBA,C,30.0,1.0,282.0,4.9,14.1,0.35,0.0,0.0,,4.9,14.1,0.35,2.9,5.5,0.53,4.7,8.9,13.7,2.9,1.8,1.5,4.2,10.8,12.8,,82.0,101.0
1995,12,2871,IND,Indiana Pacers,LaSalle Thompson,"June 23, 1961",33.0,NBA,C,38.0,3.0,453.0,5.8,13.9,0.42,0.0,0.0,,5.8,13.9,0.42,1.6,1.9,0.88,3.3,7.2,10.5,2.1,2.1,1.2,3.9,8.9,13.2,,86.0,104.0
