Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1990,24,191,PHO,Phoenix Suns,3,Kenny Battle,SG,6-6,210,"October 10, 1964",US,R,"Northern Illinois, Illinois"
1990,24,512,PHO,Phoenix Suns,24,Tom Chambers,PF,6-10,220,"June 21, 1959",US,8,Utah
1990,24,1038,PHO,Phoenix Suns,35,Armen Gilliam,PF,6-9,230,"May 28, 1964",US,2,UNLV
1990,24,1081,PHO,Phoenix Suns,10,Greg Grant,PG,5-7,140,"August 29, 1966",US,R,Trenton State University
1990,24,1328,PHO,Phoenix Suns,14,Jeff Hornacek,SG,6-3,190,"May 3, 1963",US,3,Iowa State
1990,24,1485,PHO,Phoenix Suns,8,Edward Arnet Johnson,SF,6-7,215,"May 1, 1959",US,8,Illinois
1990,24,1500,PHO,Phoenix Suns,7,Kevin Johnson,PG,6-1,180,"March 4, 1966",US,2,California
1990,24,1691,PHO,Phoenix Suns,28,Andrew Lang,C,6-11,245,"June 28, 1966",US,1,Arkansas
1990,24,1729,PHO,Phoenix Suns,23,Tim Legler,SG,6-4,200,"December 26, 1966",US,R,La Salle
1990,24,1818,PHO,Phoenix Suns,9,Dan Majerle,SG,6-6,215,"September 9, 1965",US,1,Central Michigan University
1990,24,1933,PHO,Phoenix Suns,40,Mike McGee,SF,6-5,190,"July 29, 1959",US,8,Michigan
1990,24,2060,PHO,Phoenix Suns,32,Mike Morrison,SG,6-4,195,"August 16, 1967",US,R,Loyola College in Maryland
1990,24,2292,PHO,Phoenix Suns,34,Tim Perry,C,6-9,200,"June 4, 1965",US,1,Temple
1990,24,2390,PHO,Phoenix Suns,31,Kurt Rambis,PF,6-8,213,"February 25, 1958",US,8,Santa Clara
1990,24,3078,PHO,Phoenix Suns,41,Mark West,C,6-10,230,"November 5, 1960",US,6,Old Dominion
1990,24,3165,PHO,Phoenix Suns,21,Micheal Williams,PG,6-2,175,"July 23, 1966",US,1,Baylor
