Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1990,23,82,PHI,Philadelphia 76Ers,20,Ron Anderson,SF,6-7,215,"October 15, 1958",US,5,Fresno State
1990,23,165,PHI,Philadelphia 76Ers,34,Charles Barkley,SF,6-6,252,"February 20, 1963",US,5,Auburn
1990,23,366,PHI,Philadelphia 76Ers,1,Scott Brooks,PG,5-11,165,"July 31, 1965",US,1,"TCU, University of California, Irvine"
1990,23,608,PHI,Philadelphia 76Ers,7,Lanard Copeland,SG,6-6,190,"July 16, 1965",US,R,Georgia State University
1990,23,705,PHI,Philadelphia 76Ers,12,Johnny Dawkins,PG,6-2,165,"September 28, 1963",US,3,Duke
1990,23,978,PHI,Philadelphia 76Ers,8,Corey Gaines,SG,6-3,195,"June 1, 1965",US,1,"UCLA, Loyola Marymount"
1990,23,1049,PHI,Philadelphia 76Ers,42,Mike Gminski,C,6-11,250,"August 3, 1959",US,9,Duke
1990,23,1229,PHI,Philadelphia 76Ers,33,Hersey Hawkins,SG,6-3,190,"September 29, 1966",US,1,Bradley
1990,23,1761,PHI,Philadelphia 76Ers,30,Lewis Lloyd,SG,6-6,205,"February 22, 1959",US,6,Drake University
1990,23,1817,PHI,Philadelphia 76Ers,44,Rick Mahorn,PF,6-10,240,"September 21, 1958",US,9,Hampton
1990,23,2146,PHI,Philadelphia 76Ers,40,Kurt Nimphius,C,6-10,218,"March 13, 1958",US,7,Arizona State
1990,23,2271,PHI,Philadelphia 76Ers,21,Kenny Payne,SF,6-8,195,"November 25, 1966",US,R,Louisville
1990,23,2621,PHI,Philadelphia 76Ers,14,Dexter Shouse,PG,6-2,200,"March 24, 1963",US,R,University of South Alabama
1990,23,2677,PHI,Philadelphia 76Ers,18,Derek Smith,SF,6-6,205,"November 1, 1961",US,7,Louisville
1990,23,2881,PHI,Philadelphia 76Ers,23,Bob Thornton,PF,6-10,225,"July 10, 1962",US,4,"University of California, Irvine"
1990,23,2975,PHI,Philadelphia 76Ers,31,Jay Vincent,SF,6-7,220,"June 10, 1959",US,8,Michigan State
