Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1990,9,24,DET,Detroit Pistons,23,Mark Aguirre,SF,6-6,232,"December 10, 1959",US,8,DePaul
1990,9,206,DET,Detroit Pistons,20,William Bedford,C,7-0,225,"December 14, 1963",US,2,Memphis
1990,9,797,DET,Detroit Pistons,4,Joe Dumars,SG,6-3,190,"May 24, 1963",US,4,McNeese State University
1990,9,832,DET,Detroit Pistons,53,James Edwards,C,7-0,225,"November 22, 1955",US,12,Washington
1990,9,1119,DET,Detroit Pistons,33,Dave Greenwood,PF,6-9,222,"May 27, 1957",US,10,UCLA
1990,9,1225,DET,Detroit Pistons,35,Scott Hastings,PF,6-10,235,"June 3, 1960",US,7,Arkansas
1990,9,1252,DET,Detroit Pistons,12,Gerald Henderson,PG,6-2,175,"January 16, 1956",US,10,VCU
1990,9,1517,DET,Detroit Pistons,15,Vinnie Johnson,SG,6-2,200,"September 1, 1956",US,10,Baylor
1990,9,1613,DET,Detroit Pistons,3,Stan Kimbrough,PG,5-11,153,"April 24, 1966",US,R,"Central Florida, Xavier"
1990,9,1679,DET,Detroit Pistons,40,Bill Laimbeer,C,6-11,245,"May 19, 1957",US,9,Notre Dame
1990,9,1747,DET,Detroit Pistons,35,Ralph Lewis,SG,6-6,200,"March 28, 1963",US,2,La Salle
1990,9,2497,DET,Detroit Pistons,10,Dennis Rodman,SF,6-7,210,"May 13, 1961",US,3,Southeastern Oklahoma State University
1990,9,2543,DET,Detroit Pistons,22,John Salley,PF,6-11,230,"May 16, 1964",US,3,Georgia Tech
1990,9,2850,DET,Detroit Pistons,11,Isiah Thomas,PG,6-1,180,"April 30, 1961",US,8,Indiana
