Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1990,8,16,DEN,Denver Nuggets,14,Michael Adams,PG,5-10,162,"January 19, 1963",US,4,Boston College
1990,8,482,DEN,Denver Nuggets,11,Joe Barry Carroll,C,7-0,225,"July 24, 1958",US,8,Purdue
1990,8,702,DEN,Denver Nuggets,6,Walter Davis,SG,6-6,193,"September 9, 1954",US,12,UNC
1990,8,804,DEN,Denver Nuggets,23,T.R. Dunn,SF,6-4,192,"February 1, 1955",US,12,Alabama
1990,8,863,DEN,Denver Nuggets,2,Alex English,SF,6-7,190,"January 5, 1954",US,13,South Carolina
1990,8,1178,DEN,Denver Nuggets,24,Bill Hanzlik,PF,6-7,185,"December 6, 1957",US,9,Notre Dame
1990,8,1281,DEN,Denver Nuggets,42,Mike Higgins,SF,6-9,220,"February 17, 1967",US,R,University of Northern Colorado
1990,8,1353,DEN,Denver Nuggets,1,Eddie Hughes,PG,5-10,165,"May 26, 1960",US,2,Colorado State
1990,8,1594,DEN,Denver Nuggets,45,Tim Kempton,PF,6-10,245,"January 25, 1964",US,2,Notre Dame
1990,8,1690,DEN,Denver Nuggets,35,Jerome Lane,PF,6-6,230,"December 4, 1966",US,1,Pitt
1990,8,1741,DEN,Denver Nuggets,12,Fat Lever,SG,6-3,170,"August 18, 1960",US,7,Arizona State
1990,8,1751,DEN,Denver Nuggets,21,Todd Lichti,SG,6-4,205,"January 8, 1967",US,R,Stanford
1990,8,2401,DEN,Denver Nuggets,41,Blair Rasmussen,C,7-0,250,"November 13, 1962",US,4,Oregon
1990,8,2571,DEN,Denver Nuggets,34,Danny Schayes,C,6-11,235,"May 10, 1959",US,8,Syracuse
