Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1991,22.0,NJN,NBA,SF,74.0,10.0,859.0,5.3,12.7,0.416,0.1,0.2,0.25,5.2,12.5,0.419,2.4,3.7,0.652,3.4,4.5,7.9,2.9,1.9,0.8,1.5,4.4,13.1,,105.0,109.0
1992,23.0,TOT,NBA,SF,28.0,0.0,290.0,4.8,11.8,0.408,0.0,0.2,0.0,4.8,11.7,0.414,2.0,3.5,0.571,3.0,5.7,8.7,3.8,3.2,1.2,2.2,5.2,11.7,,97.0,105.0
1992,23.0,NJN,NBA,SF,2.0,0.0,29.0,6.8,13.5,0.5,0.0,0.0,,6.8,13.5,0.5,0.0,0.0,,3.4,0.0,3.4,3.4,3.4,1.7,1.7,3.4,13.5,,110.0,110.0
1992,23.0,SAS,NBA,SF,11.0,0.0,140.0,5.3,10.7,0.5,0.0,0.0,,5.3,10.7,0.5,1.1,3.2,0.333,2.1,5.7,7.8,3.9,2.9,1.1,1.8,6.4,11.8,,102.0,103.0
1992,23.0,GSW,NBA,SF,15.0,0.0,121.0,3.8,12.7,0.303,0.0,0.4,0.0,3.8,12.3,0.313,3.5,4.6,0.75,3.8,6.9,10.7,3.8,3.5,1.2,2.7,4.2,11.1,,91.0,106.0
1993,24.0,GSW,NBA,SF,70.0,9.0,1287.0,6.6,15.1,0.437,0.7,2.2,0.339,5.8,12.9,0.453,2.4,3.3,0.747,3.0,4.3,7.3,3.5,1.8,0.7,2.1,3.7,16.4,,108.0,111.0
1994,25.0,GSW,NBA,SF,36.0,0.0,218.0,9.3,18.7,0.5,2.7,6.4,0.414,6.7,12.2,0.545,2.2,4.4,0.5,2.9,4.2,7.1,3.6,1.8,0.2,2.7,5.3,23.6,,112.0,109.0
1995,26.0,CHI,NBA,SF,57.0,0.0,605.0,7.8,15.8,0.492,1.3,4.1,0.313,6.5,11.6,0.556,1.9,3.4,0.564,3.1,5.3,8.4,4.3,2.1,1.0,2.6,5.5,18.7,,110.0,105.0
1996,27.0,CHI,NBA,SF,74.0,0.0,740.0,8.0,17.2,0.463,2.8,6.4,0.444,5.1,10.8,0.474,1.0,1.6,0.636,3.2,4.7,7.9,4.0,2.4,0.5,2.8,5.0,19.8,,113.0,102.0
1997,28.0,CHI,NBA,SF,76.0,0.0,703.0,4.4,12.0,0.367,1.4,4.1,0.333,3.0,7.9,0.385,0.4,1.1,0.357,3.4,6.1,9.6,4.6,1.7,1.6,2.0,3.8,10.5,,101.0,103.0
1998,29.0,CHI,NBA,SF,74.0,0.0,608.0,7.5,15.6,0.483,2.2,5.8,0.385,5.3,9.8,0.541,0.3,0.5,0.5,2.1,4.7,6.8,4.3,2.0,1.3,1.9,4.2,17.6,,115.0,101.0
1999,30.0,DET,NBA,SF,50.0,0.0,1056.0,5.3,12.6,0.417,3.2,7.8,0.412,2.1,4.8,0.424,0.7,0.9,0.722,1.5,5.5,7.0,3.0,1.9,0.7,1.1,4.4,14.4,,116.0,102.0
2001,32.0,DET,NBA,SF,57.0,3.0,737.0,5.2,11.3,0.463,2.2,5.3,0.416,3.0,6.0,0.506,0.6,0.8,0.75,1.4,5.1,6.5,2.7,1.4,0.7,1.7,5.7,13.3,,110.0,104.0
2002,33.0,TOT,NBA,SF,66.0,2.0,684.0,3.3,8.9,0.373,1.6,4.5,0.35,1.7,4.4,0.397,0.2,0.3,0.5,2.2,6.6,8.7,2.4,1.6,0.6,1.1,4.0,8.4,,102.0,106.0
2002,33.0,PHO,NBA,SF,6.0,0.0,54.0,1.9,5.8,0.333,1.9,5.8,0.333,0.0,0.0,,0.0,0.0,,1.9,5.8,7.8,2.9,1.0,0.0,1.0,6.8,5.8,,112.0,107.0
2002,33.0,ORL,NBA,SF,60.0,2.0,630.0,3.4,9.2,0.375,1.6,4.4,0.352,1.9,4.7,0.397,0.2,0.3,0.5,2.2,6.6,8.8,2.4,1.6,0.7,1.1,3.8,8.6,,102.0,106.0
