PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Eddy Curry,24.0,81,81.0,2849,585,1016,0.5760000000000001,1,1,1.0,584,1015,0.575,0.5760000000000001,405,659,0.615,195,376,571,68,34,40,295,265,1576
Stephon Marbury,29.0,74,74.0,2748,395,952,0.415,123,345,0.35700000000000004,272,607,0.44799999999999995,0.48,297,386,0.769,36,177,213,403,71,10,179,185,1210
Jamal Crawford,26.0,59,36.0,2198,354,886,0.4,103,322,0.32,251,564,0.445,0.45799999999999996,228,272,0.838,44,145,189,259,57,8,162,114,1039
Channing Frye,23.0,72,59.0,1896,298,689,0.433,3,18,0.16699999999999998,295,671,0.44,0.435,85,108,0.787,91,304,395,67,36,42,100,216,684
David Lee,23.0,58,12.0,1731,240,400,0.6,0,0,,240,400,0.6,0.6,141,173,0.815,196,406,602,104,48,23,92,155,621
Quentin Richardson,26.0,49,47.0,1621,228,545,0.418,97,258,0.376,131,287,0.456,0.507,83,120,0.6920000000000001,65,287,352,108,36,7,70,133,636
Nate Robinson,22.0,64,5.0,1356,227,523,0.434,83,213,0.39,144,310,0.465,0.513,108,139,0.777,55,97,152,90,50,6,72,160,645
Jared Jeffries,25.0,55,43.0,1307,95,206,0.461,2,20,0.1,93,186,0.5,0.466,31,68,0.456,111,127,238,67,44,30,61,150,223
Steve Francis,29.0,44,30.0,1237,140,343,0.408,42,111,0.37799999999999995,98,232,0.42200000000000004,0.469,175,211,0.8290000000000001,33,124,157,170,41,12,100,126,497
Renaldo Balkman,22.0,68,1.0,1064,139,275,0.505,5,27,0.185,134,248,0.54,0.515,51,90,0.5670000000000001,97,197,294,44,57,44,49,146,334
Malik Rose,32.0,65,2.0,810,74,186,0.39799999999999996,2,8,0.25,72,178,0.40399999999999997,0.40299999999999997,42,52,0.8079999999999999,47,128,175,65,26,9,65,120,192
Mardy Collins,22.0,52,9.0,777,87,228,0.382,13,47,0.27699999999999997,74,181,0.409,0.41,48,82,0.585,28,76,104,83,32,3,57,75,235
Jerome James,31.0,41,11.0,273,33,79,0.418,0,0,,33,79,0.418,0.418,10,18,0.556,21,45,66,3,6,15,23,73,76
Kelvin Cato,32.0,18,0.0,95,7,22,0.318,0,0,,7,22,0.318,0.318,8,12,0.667,12,19,31,0,3,10,6,10,22
Randolph Morris,21.0,5,0.0,44,1,6,0.16699999999999998,0,0,,1,6,0.16699999999999998,0.16699999999999998,2,6,0.33299999999999996,1,8,9,1,2,1,2,4,4
Team Totals,,82,,20005,2903,6356,0.457,474,1370,0.34600000000000003,2429,4986,0.48700000000000004,0.494,1714,2396,0.715,1032,2516,3548,1532,543,260,1405,1932,7994
